7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1685947740, +3.48, +28.991,  -0.03711, +1296.000, +120.000, +376.000
1685948340, +3.48, +28.999,  -0.03185, +1292.000, +120.000, +384.000
1685948940, +3.48, +29.015,  +0.03395, +1297.000, +120.000, +376.000
1685949540, +3.48, +29.015,  -0.00026, +1283.000, +120.000, +396.000
1685950140, +3.48, +29.007,  +0.01816, +1260.000, +104.000, +436.000
1685950740, +3.48, +29.007,  +0.01026, +1267.000, +112.000, +420.000
1685951340, +3.48, +29.007,  -0.00553, +1264.000, +108.000, +428.000
1685951940, +3.48, +28.983,  +0.05501, +1191.000, +76.000, +487.000
1685952540, +3.48, +28.950,  -0.00816, +1288.000, +120.000, +387.000
1685953140, +3.48, +28.950,  -0.06606, +1287.000, +120.000, +384.000
1685953740, +3.48, +28.819,  -0.02395, +1283.000, +120.000, +396.000
1685954340, +3.48, +28.681,  -0.03711, +1216.000, +84.000, +480.000
1685954940, +3.48, +28.787,  -0.01605, +1264.000, +112.000, +424.000
1685955540, +3.48, +28.877,  -0.00026, +1281.000, +120.000, +396.000
1685956140, +3.48, +28.909,  -0.01342, +1270.000, +112.000, +416.000
1685956740, +3.48, +28.926,  +0.04185, +1283.000, +118.000, +400.000
1685957340, +3.48, +28.901,  -0.03711, +1153.000, +64.000, +480.000
1685957940, +3.48, +28.868,  +0.04974, +1264.000, +108.000, +424.000
1685958540, +3.48, +28.885,  -0.01605, +1267.000, +112.000, +422.000
1685959140, +3.48, +28.836,  +0.01553, +1296.000, +120.000, +376.000
1685959740, +3.49, +28.779,  +0.00500, +1283.000, +118.000, +396.000
1685960340, +3.48, +28.770,  -0.05290, +1292.000, +120.000, +386.000
1685960940, +3.49, +28.770,  -0.08185, +1279.000, +116.000, +404.000
1685961540, +3.49, +28.754,  +0.00763, +1292.000, +120.000, +384.000
1685962140, +3.49, +28.533,  -0.06080, +1305.000, +114.000, +368.000
1685962740, +3.48, +28.394,  +0.03658, +1304.000, +112.000, +368.000
1685963340, +3.48, +28.419,  +0.04185, +1305.000, +116.000, +368.000
1685963940, +3.48, +28.484,  +0.02606, +1300.000, +107.000, +351.000
1685964540, +3.48, +28.443,  -0.05816, +1252.000, +104.000, +444.000
1685965140, +3.49, +28.050,  +0.01553, +1184.000, +76.000, +486.000
1685965740, +3.49, +27.647,  -0.02921, +1265.000, +108.000, +422.000
1685966340, +3.49, +27.770,  -0.05816, +1222.000, +88.000, +476.000
1685966940, +3.48, +27.935,  -0.03448, +1231.000, +92.000, +467.000
1685967540, +3.49, +27.589,  +0.06290, +1262.000, +108.000, +432.000
1685968140, +3.48, +27.433,  -0.06606, +1286.000, +120.000, +392.000
1685968740, +3.48, +27.408,  -0.06606, +1216.000, +88.000, +480.000
1685969340, +3.48, +27.770,  +0.03132, +1267.000, +108.000, +424.000
1685969940, +3.48, +28.050,  +0.01290, +1206.000, +81.000, +480.000
1685970540, +3.48, +28.009,  -0.09238, +1214.000, +84.000, +480.000
1685971140, +3.48, +27.844,  +0.02869, +1272.000, +112.000, +412.000
1685971740, +3.48, +27.861,  -0.00290, +1264.000, +112.000, +428.000
1685972340, +3.48, +27.844,  +0.07080, +1299.000, +120.000, +371.000
1685972940, +3.48, +27.721,  -0.04237, +1288.000, +120.000, +384.000
1685973540, +3.48, +27.869,  -0.00816, +1255.000, +104.000, +440.000
1685974140, +3.48, +27.861,  +0.04185, +1233.000, +96.000, +464.000
1685974740, +3.48, +27.746,  +0.06553, +1295.000, +124.000, +376.000
1685975340, +3.48, +27.507,  -0.01605, +1305.000, +116.000, +368.000
1685975940, +3.48, +27.367,  +0.06553, +1307.000, +111.000, +343.000
1685976540, +3.48, +27.301,  -0.06343, +1142.000, +62.000, +472.000
1685977140, +3.48, +27.276,  -0.10290, +1166.000, +68.000, +483.000
1685977740, +3.48, +27.251,  +0.02606, +1160.000, +64.000, +483.000
1685978340, +3.48, +27.210,  +0.02869, +1137.000, +64.000, +470.000
1685978940, +3.48, +27.210,  +0.04711, +1224.000, +92.000, +472.000
1685979540, +3.48, +27.218,  +0.02079, +1183.000, +72.000, +487.000
1685980140, +3.48, +27.128,  -0.01079, +1144.000, +64.000, +480.000
1685980740, +3.48, +27.045,  +0.01553, +1238.000, +96.000, +456.000
1685981340, +3.48, +27.061,  +0.01290, +1192.000, +76.000, +486.000
1685981940, +3.48, +27.169,  +0.00763, +1223.000, +88.000, +472.000
1685982540, +3.48, +27.218,  +0.08659, +1191.000, +76.000, +486.000
1685983140, +3.48, +27.276,  +0.02342, +1208.000, +83.000, +480.000
1685983740, +3.48, +27.391,  -0.05553, +1191.000, +78.000, +484.000
1685984340, +3.48, +27.630,  -0.04237, +1295.000, +108.000, +335.000
1685984940, +3.48, +28.017,  +0.02606, +1310.000, +114.000, +360.000
1685985540, +3.48, +28.214,  -0.00816, +1286.000, +120.000, +396.000
1685986140, +3.48, +28.304,  +0.04448, +1264.000, +112.000, +423.000
1685986740, +3.48, +28.370,  -0.02658, +1183.000, +72.000, +486.000
1685987340, +3.48, +28.419,  +0.02869, +1144.000, +64.000, +480.000
1685987940, +3.48, +28.517,  +0.11817, +1153.000, +64.000, +480.000
1685988540, +3.48, +28.640,  +0.17081, +1139.000, +62.000, +472.000
1685989140, +3.48, +28.681,  +0.24976, +1286.000, +105.000, +339.000
1685989740, +3.48, +28.697,  +0.21028, +1291.000, +120.000, +384.000
1685990340, +3.48, +28.697,  +0.39188, +1308.000, +112.000, +366.000
1685990940, +3.48, +28.648,  +0.38662, +1308.000, +112.000, +368.000
1685991540, +3.48, +28.672,  +0.58663, +1307.000, +116.000, +364.000
