7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1689427740, +3.47, +27.235,  -0.01342, +1296.000, +118.000, +376.000
1689428340, +3.47, +27.235,  -0.04237, +1287.000, +120.000, +392.000
1689428940, +3.47, +27.235,  -0.00026, +1295.000, +116.000, +376.000
1689429540, +3.47, +27.243,  -0.00816, +1159.000, +64.000, +488.000
1689430140, +3.47, +27.227,  +0.00500, +1190.000, +76.000, +492.000
1689430740, +3.47, +27.235,  -0.04764, +1174.000, +72.000, +490.000
1689431340, +3.47, +27.243,  -0.01079, +1187.000, +73.000, +488.000
1689431940, +3.47, +27.251,  +0.05237, +1160.000, +64.000, +488.000
1689432540, +3.47, +27.260,  -0.03185, +1304.000, +113.000, +379.000
1689433140, +3.47, +27.301,  -0.00290, +1136.000, +60.000, +472.000
1689433740, +3.47, +27.532,  +0.02342, +1292.000, +120.000, +388.000
1689434340, +3.47, +27.918,  -0.12133, +1299.000, +115.000, +376.000
1689434940, +3.47, +27.655,  +0.04974, +1312.000, +112.000, +368.000
1689435540, +3.47, +27.779,  +0.04448, +1304.000, +115.000, +377.000
1689436140, +3.47, +27.943,  -0.07922, +1294.000, +120.000, +384.000
1689436740, +3.47, +27.844,  +0.01816, +1281.000, +115.000, +398.000
1689437340, +3.47, +27.729,  +0.04185, +1283.000, +120.000, +396.000
1689437940, +3.47, +27.622,  +0.00763, +1155.000, +64.000, +486.000
1689438540, +3.47, +27.548,  +0.02869, +1137.000, +62.000, +476.000
1689439140, +3.47, +27.499,  -0.04764, +1136.000, +63.000, +476.000
1689439740, +3.47, +27.507,  +0.01553, +1299.000, +118.000, +384.000
1689440340, +3.47, +27.523,  -0.06869, +1289.000, +120.000, +390.000
1689440940, +3.47, +27.532,  +0.02606, +1308.000, +121.000, +368.000
1689441540, +3.47, +27.507,  +0.02342, +1299.000, +115.000, +376.000
1689442140, +3.47, +27.532,  -0.02921, +1295.000, +116.000, +384.000
1689442740, +3.47, +27.573,  +0.05501, +1296.000, +120.000, +384.000
1689443340, +3.47, +27.663,  -0.07132, +1296.000, +120.000, +380.000
1689443940, +3.47, +27.622,  -0.01605, +1302.000, +115.000, +376.000
1689444540, +3.47, +27.573,  +0.09711, +1303.000, +112.000, +376.000
1689445140, +3.47, +27.680,  +0.32608, +1288.000, +120.000, +387.000
1689445740, +3.47, +28.107,  +0.37872, +1240.000, +96.000, +460.000
