7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677769740, +3.51, +28.746,  +0.07869, +1300.000, +112.000, +344.000
1677770340, +3.51, +28.787,  -0.00553, +1276.000, +116.000, +374.000
1677770940, +3.51, +28.828,  +0.04711, +1292.000, +112.000, +352.000
1677771540, +3.51, +28.860,  +0.06027, +1272.000, +116.000, +376.000
1677772140, +3.51, +28.909,  -0.01342, +1295.000, +112.000, +348.000
1677772740, +3.51, +28.942,  +0.06816, +1294.000, +112.000, +348.000
1677773340, +3.51, +28.950,  -0.02921, +1296.000, +112.000, +348.000
1677773940, +3.51, +28.917,  +0.10501, +1311.000, +104.000, +335.000
1677774540, +3.51, +28.893,  +0.07343, +1295.000, +112.000, +344.000
1677775140, +3.51, +28.877,  +0.06290, +1208.000, +88.000, +455.000
1677775740, +3.51, +28.828,  -0.01605, +1273.000, +115.000, +376.000
1677776340, +3.51, +28.754,  +0.05237, +1156.000, +68.000, +460.000
1677776940, +3.51, +28.697,  +0.00763, +1164.000, +70.000, +462.000
1677777540, +3.51, +28.672,  +0.12080, +1155.000, +67.000, +460.000
1677778140, +3.51, +28.656,  +0.14712, +1295.000, +112.000, +348.000
1677778740, +3.51, +28.648,  +0.13396, +1251.000, +103.000, +418.000
1677779340, +3.51, +28.656,  +0.34451, +1302.000, +108.000, +347.000
1677779940, +3.51, +28.656,  +0.52084, +1300.000, +108.000, +348.000
1677780540, +3.51, +28.623,  +0.74191, +1304.000, +108.000, +346.000
1677781140, +3.51, +28.632,  +0.80508, +1299.000, +107.000, +331.000
1677781740, +3.51, +28.632,  +1.10247, +1151.000, +64.000, +457.000
1677782340, +3.51, +28.632,  +1.12616, +1304.000, +104.000, +350.000
1677782940, +3.51, +28.640,  +1.38408, +1142.000, +62.000, +451.000
1677783540, +3.51, +28.615,  +1.66831, +1151.000, +67.000, +457.000
1677784140, +3.51, +27.910,  +2.24995, +1241.000, +96.000, +428.000
1677784740, +3.51, +27.474,  +2.20784, +1288.000, +120.000, +356.000
1677785340, +3.51, +27.334,  +3.44216, +1294.000, +115.000, +352.000
1677785940, +3.51, +27.284,  +3.57112, +1142.000, +64.000, +449.000
1677786540, +3.51, +27.251,  +4.57385, +1304.000, +108.000, +353.000
1677787140, +3.51, +27.251,  +4.72650, +1142.000, +64.000, +451.000
1677787740, +3.51, +27.251,  +5.07390, +1308.000, +112.000, +335.000
1677788340, +3.51, +27.243,  +5.89239, +1140.000, +64.000, +452.000
1677788940, +3.51, +27.260,  +6.89512, +1148.000, +64.000, +456.000
1677789540, +3.50, +27.293,  +7.93206, +1289.000, +116.000, +352.000
1677790140, +3.50, +27.334,  +7.59519, +1295.000, +113.000, +348.000
1677790740, +3.50, +27.391,  +8.63739, +1143.000, +64.000, +454.000
1677791340, +3.50, +27.416,  +9.82434, +1151.000, +67.000, +460.000
1677791940, +3.50, +27.441,  +8.95058, +1304.000, +110.000, +342.000
1677792540, +3.50, +27.466,  +9.75065, +1292.000, +120.000, +352.000
1677793140, +3.50, +27.466, +10.09016, +1297.000, +112.000, +344.000
1677793740, +3.50, +27.466, +11.23500, +1299.000, +112.000, +344.000
1677794340, +3.50, +27.490, +11.36133, +1309.000, +112.000, +344.000
1677794940, +3.50, +27.499, +13.47205, +1267.000, +112.000, +392.000
1677795540, +3.50, +27.532, +10.35597, +1292.000, +116.000, +352.000
1677796140, +3.50, +27.556, +13.40099, +1248.000, +100.000, +424.000
1677796740, +3.50, +27.573, +13.70102, +1267.000, +112.000, +390.000
1677797340, +3.50, +27.581, +12.68251, +1286.000, +120.000, +355.000
1677797940, +3.50, +27.614, +13.21413, +1272.000, +116.000, +380.000
1677798540, +3.50, +27.672, +12.16930, +1249.000, +104.000, +416.000
1677799140, +3.50, +27.877, +15.96966, +1244.000, +102.000, +422.000
1677799740, +3.50, +27.844, +11.24290, +1240.000, +99.000, +432.000
