7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677247740, +3.50, +27.441,  +0.06816, +1150.000, +64.000, +455.000
1677248340, +3.50, +27.424,  +0.00763, +1140.000, +64.000, +448.000
1677248940, +3.50, +27.375,  +0.06553, +1144.000, +64.000, +455.000
1677249540, +3.50, +27.350,  -0.00290, +1147.000, +64.000, +456.000
1677250140, +3.50, +27.400,  +0.00500, +1299.000, +108.000, +344.000
1677250740, +3.50, +27.424,  +0.18660, +1144.000, +64.000, +454.000
1677251340, +3.50, +27.441,  +0.02869, +1296.000, +110.000, +335.000
1677251940, +3.50, +27.424,  -0.00553, +1305.000, +105.000, +335.000
1677252540, +3.50, +27.400,  -0.01605, +1240.000, +99.000, +428.000
1677253140, +3.51, +27.383,  -0.01342, +1305.000, +112.000, +335.000
1677253740, +3.50, +27.359,  +0.09975, +1148.000, +64.000, +454.000
1677254340, +3.51, +27.350,  +0.05501, +1144.000, +64.000, +452.000
1677254940, +3.50, +27.350,  +0.09448, +1300.000, +112.000, +344.000
1677255540, +3.51, +27.359,  +0.10764, +1145.000, +64.000, +455.000
1677256140, +3.51, +27.350,  +0.09448, +1303.000, +108.000, +345.000
1677256740, +3.50, +27.317,  +0.04974, +1151.000, +64.000, +460.000
1677257340, +3.51, +27.194,  +0.01026, +1295.000, +112.000, +344.000
1677257940, +3.50, +27.177,  +0.02079, +1183.000, +76.000, +462.000
1677258540, +3.50, +27.235,  +0.11027, +1144.000, +64.000, +455.000
1677259140, +3.50, +27.309,  +0.11027, +1142.000, +64.000, +451.000
1677259740, +3.51, +27.350,  +0.17607, +1140.000, +64.000, +448.000
1677260340, +3.51, +27.350,  +0.48399, +1140.000, +64.000, +448.000
1677260940, +3.51, +27.144,  +0.45241, +1169.000, +72.000, +462.000
1677261540, +3.51, +27.053,  +1.18932, +1196.000, +78.000, +460.000
1677262140, +3.50, +27.128,  +0.89456, +1167.000, +72.000, +462.000
1677262740, +3.51, +27.177,  +1.71306, +1183.000, +76.000, +462.000
1677263340, +3.50, +27.227,  +1.26564, +1176.000, +76.000, +460.000
1677263940, +3.50, +27.276,  +1.71042, +1289.000, +116.000, +352.000
1677264540, +3.50, +27.301,  +1.58673, +1151.000, +67.000, +455.000
1677265140, +3.50, +27.350,  +3.31584, +1148.000, +64.000, +455.000
1677265740, +3.50, +27.367,  +3.16845, +1158.000, +67.000, +460.000
1677266340, +3.50, +27.400,  +3.48691, +1139.000, +64.000, +448.000
1677266940, +3.50, +27.441,  +3.78167, +1140.000, +64.000, +448.000
1677267540, +3.51, +27.490,  +2.54734, +1310.000, +105.000, +335.000
1677268140, +3.51, +27.614,  +4.97652, +1288.000, +120.000, +352.000
1677268740, +3.51, +27.597,  +5.81344, +1283.000, +120.000, +355.000
1677269340, +3.51, +27.606,  +6.48719, +1294.000, +115.000, +348.000
1677269940, +3.51, +27.655,  +6.82406, +1295.000, +112.000, +344.000
1677270540, +3.51, +27.688,  +8.43474, +1267.000, +112.000, +387.000
1677271140, +3.51, +27.737,  +4.23171, +1283.000, +116.000, +360.000
1677271740, +3.51, +27.844, +10.06121, +1286.000, +115.000, +359.000
1677272340, +3.51, +27.943, +10.41387, +1223.000, +92.000, +448.000
1677272940, +3.51, +28.124, +11.65346, +1243.000, +100.000, +422.000
1677273540, +3.51, +28.247, +11.81663, +1168.000, +72.000, +462.000
1677274140, +3.51, +28.279, +13.39836, +1231.000, +96.000, +440.000
1677274740, +3.51, +28.238, +14.38530, +1224.000, +92.000, +444.000
1677275340, +3.51, +28.279, +14.66953, +1228.000, +96.000, +440.000
1677275940, +3.51, +28.329, +15.35907, +1235.000, +96.000, +436.000
1677276540, +3.51, +28.230, +16.50918, +1238.000, +100.000, +432.000
1677277140, +3.51, +28.402, +17.61455, +1171.000, +71.000, +462.000
1677277740, +3.51, +28.017, +19.03573, +1231.000, +96.000, +440.000
1677278340, +3.51, +27.663, +19.11206, +1303.000, +108.000, +345.000
1677278940, +3.51, +27.581, +19.60684, +1287.000, +118.000, +356.000
1677279540, +3.51, +27.565, +21.24120, +1292.000, +112.000, +352.000
1677280140, +3.51, +27.630, +20.77537, +1292.000, +116.000, +352.000
1677280740, +3.51, +27.959, +21.16488, +1255.000, +108.000, +408.000
1677281340, +3.51, +28.378, +21.23857, +1304.000, +108.000, +348.000
1677281940, +3.51, +28.345, +20.92275, +1232.000, +96.000, +435.000
1677282540, +3.51, +28.320, +20.38586, +1232.000, +96.000, +436.000
1677283140, +3.51, +28.345, +20.33059, +1233.000, +96.000, +436.000
1677283740, +3.51, +28.288,  +5.86081, +1225.000, +92.000, +448.000
1677284340, +3.51, +27.853, +18.56464, +1260.000, +108.000, +404.000
1677284940, +3.51, +28.066, +20.32796, +1232.000, +96.000, +435.000
1677285540, +3.51, +28.263, +19.95687, +1231.000, +96.000, +440.000
1677286140, +3.51, +28.386, +19.38050, +1217.000, +88.000, +450.000
