7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687774740, +3.48, +28.632,  -0.00816, +1151.000, +64.000, +488.000
1687775340, +3.48, +28.640,  +0.00500, +1312.000, +118.000, +368.000
1687775940, +3.48, +28.640,  -0.03974, +1304.000, +112.000, +371.000
1687776540, +3.48, +28.632,  -0.00553, +1310.000, +115.000, +375.000
1687777140, +3.48, +28.632,  +0.00763, +1304.000, +112.000, +376.000
1687777740, +3.48, +28.558,  -0.05290, +1219.000, +88.000, +480.000
1687778340, +3.48, +28.320,  -0.01342, +1264.000, +108.000, +434.000
1687778940, +3.48, +28.107,  -0.00290, +1267.000, +112.000, +428.000
1687779540, +3.48, +27.803,  -0.01342, +1304.000, +115.000, +376.000
1687780140, +3.48, +27.630,  -0.01605, +1304.000, +112.000, +376.000
1687780740, +3.48, +27.581,  +0.01290, +1142.000, +62.000, +480.000
1687781340, +3.48, +27.779,  -0.01869, +1307.000, +112.000, +372.000
1687781940, +3.48, +28.017,  -0.05816, +1287.000, +118.000, +400.000
1687782540, +3.48, +28.173,  -0.00553, +1275.000, +112.000, +416.000
1687783140, +3.48, +28.320,  -0.03448, +1279.000, +115.000, +408.000
1687783740, +3.48, +28.476,  +0.07606, +1200.000, +80.000, +492.000
1687784340, +3.48, +28.566,  -0.01605, +1214.000, +84.000, +483.000
1687784940, +3.48, +28.197,  -0.08448, +1200.000, +78.000, +488.000
1687785540, +3.48, +27.803,  -0.03185, +1289.000, +120.000, +396.000
1687786140, +3.48, +27.622,  -0.03185, +1311.000, +112.000, +360.000
1687786740, +3.48, +27.894,  -0.04500, +1296.000, +120.000, +387.000
1687787340, +3.48, +28.320,  +0.03921, +1271.000, +112.000, +424.000
1687787940, +3.48, +28.501,  +0.01290, +1264.000, +108.000, +424.000
1687788540, +3.48, +28.074,  +0.01026, +1283.000, +118.000, +400.000
1687789140, +3.48, +28.091,  -0.04500, +1272.000, +115.000, +416.000
1687789740, +3.48, +28.288,  -0.01869, +1244.000, +96.000, +460.000
1687790340, +3.48, +28.000,  -0.00553, +1299.000, +120.000, +376.000
1687790940, +3.48, +27.688,  +0.03658, +1312.000, +116.000, +372.000
1687791540, +3.48, +27.548,  -0.06869, +1318.000, +111.000, +356.000
1687792140, +3.48, +27.499,  -0.01342, +1156.000, +64.000, +488.000
1687792740, +3.48, +27.482,  +0.02079, +1144.000, +64.000, +480.000
1687793340, +3.48, +27.844,  -0.03448, +1299.000, +118.000, +376.000
1687793940, +3.48, +28.140,  -0.09501, +1289.000, +120.000, +390.000
1687794540, +3.48, +28.304,  -0.00290, +1262.000, +104.000, +440.000
1687795140, +3.48, +28.443,  -0.02395, +1222.000, +88.000, +480.000
1687795740, +3.48, +28.312,  -0.04237, +1254.000, +104.000, +448.000
1687796340, +3.48, +27.844,  -0.04764, +1299.000, +120.000, +376.000
1687796940, +3.48, +27.721,  -0.02658, +1299.000, +110.000, +351.000
1687797540, +3.48, +27.894,  +0.02342, +1308.000, +112.000, +376.000
1687798140, +3.48, +27.968,  +0.06290, +1142.000, +63.000, +480.000
1687798740, +3.48, +28.140,  -0.02658, +1292.000, +120.000, +387.000
1687799340, +3.48, +28.247,  -0.04764, +1279.000, +118.000, +408.000
1687799940, +3.48, +28.238,  -0.00816, +1279.000, +118.000, +404.000
1687800540, +3.48, +28.189,  -0.02658, +1271.000, +112.000, +418.000
1687801140, +3.48, +28.165,  +0.01816, +1217.000, +88.000, +483.000
1687801740, +3.48, +28.156,  +0.09448, +1270.000, +112.000, +428.000
1687802340, +3.48, +28.148,  +0.16291, +1281.000, +118.000, +403.000
1687802940, +3.48, +27.795,  +0.31029, +1297.000, +116.000, +384.000
1687803540, +3.48, +27.696,  +0.47873, +1308.000, +112.000, +376.000
1687804140, +3.48, +27.820,  +0.66822, +1238.000, +96.000, +467.000
1687804740, +3.48, +28.058,  +1.02089, +1289.000, +118.000, +391.000
1687805340, +3.48, +28.271,  +1.41040, +1278.000, +115.000, +408.000
1687805940, +3.48, +28.443,  +1.49725, +1244.000, +96.000, +460.000
1687806540, +3.48, +28.525,  +1.52620, +1286.000, +120.000, +400.000
1687807140, +3.48, +28.394,  +1.84465, +1294.000, +120.000, +384.000
1687807740, +3.48, +28.288,  +2.05782, +1180.000, +76.000, +492.000
1687808340, +3.48, +28.263,  +2.33153, +1159.000, +67.000, +487.000
1687808940, +3.48, +28.443,  +2.52629, +1260.000, +104.000, +440.000
1687809540, +3.48, +28.558,  +2.74999, +1196.000, +76.000, +488.000
1687810140, +3.48, +28.607,  +1.59726, +1208.000, +80.000, +487.000
1687810740, +3.48, +28.623,  +2.49208, +1167.000, +70.000, +492.000
1687811340, +3.48, +28.632,  +2.58419, +1164.000, +67.000, +488.000
1687811940, +3.48, +28.623,  +2.57893, +1166.000, +67.000, +492.000
1687812540, +3.48, +28.632,  +3.22636, +1192.000, +76.000, +488.000
1687813140, +3.48, +28.640,  +2.39207, +1161.000, +67.000, +488.000
1687813740, +3.48, +28.632,  +3.21320, +1180.000, +72.000, +494.000
1687814340, +3.48, +28.615,  +3.68956, +1304.000, +112.000, +372.000
1687814940, +3.48, +28.623,  +5.94766, +1148.000, +64.000, +484.000
1687815540, +3.48, +28.615,  +6.10820, +1177.000, +72.000, +492.000
1687816140, +3.48, +28.623,  +3.25531, +1176.000, +70.000, +494.000
1687816740, +3.48, +28.640,  +8.14524, +1187.000, +73.000, +492.000
1687817340, +3.48, +28.648,  +7.02408, +1180.000, +70.000, +492.000
1687817940, +3.48, +28.648,  +5.71606, +1166.000, +68.000, +488.000
1687818540, +3.48, +28.656,  +5.24760, +1155.000, +64.000, +487.000
1687819140, +3.48, +28.656,  +5.46867, +1180.000, +73.000, +494.000
1687819740, +3.48, +28.648,  +5.98977, +1153.000, +64.000, +487.000
1687820340, +3.48, +28.664,  +5.56868, +1158.000, +64.000, +488.000
1687820940, +3.48, +28.664,  +5.33182, +1144.000, +60.000, +483.000
1687821540, +3.48, +28.672,  +5.48709, +1151.000, +64.000, +487.000
1687822140, +3.48, +28.689,  +4.91336, +1156.000, +64.000, +488.000
1687822740, +3.48, +28.623,  +5.30550, +1167.000, +70.000, +492.000
1687823340, +3.48, +28.542,  +5.29234, +1159.000, +65.000, +488.000
1687823940, +3.48, +28.582,  +5.31602, +1172.000, +70.000, +488.000
1687824540, +3.48, +28.632,  +5.54499, +1142.000, +60.000, +480.000
1687825140, +3.48, +28.689,  +5.63974, +1139.000, +60.000, +478.000
1687825740, +3.48, +28.721,  +5.26076, +1303.000, +109.000, +351.000
1687826340, +3.48, +28.713,  +5.02652, +1143.000, +60.000, +480.000
1687826940, +3.48, +28.721,  +4.81598, +1143.000, +60.000, +480.000
1687827540, +3.48, +28.705,  +4.81598, +1160.000, +67.000, +487.000
1687828140, +3.48, +28.697,  +4.23961, +1142.000, +60.000, +480.000
1687828740, +3.48, +28.697,  +4.05538, +1144.000, +64.000, +483.000
1687829340, +3.48, +28.713,  +3.61587, +1140.000, +60.000, +476.000
1687829940, +3.48, +28.484,  +3.51849, +1206.000, +80.000, +488.000
1687830540, +3.48, +28.411,  +3.61060, +1224.000, +88.000, +478.000
1687831140, +3.48, +28.501,  +3.55797, +1219.000, +86.000, +483.000
1687831740, +3.48, +28.591,  +3.07897, +1153.000, +64.000, +486.000
1687832340, +3.48, +28.640,  +2.53155, +1302.000, +116.000, +376.000
1687832940, +3.48, +28.648,  +2.25258, +1152.000, +64.000, +487.000
1687833540, +3.48, +28.517,  +1.98940, +1185.000, +76.000, +496.000
1687834140, +3.48, +28.394,  +1.77096, +1191.000, +76.000, +492.000
1687834740, +3.48, +28.370,  +1.52093, +1200.000, +80.000, +492.000
1687835340, +3.48, +28.361,  +1.39724, +1223.000, +88.000, +480.000
1687835940, +3.48, +28.370,  +1.27091, +1191.000, +78.000, +492.000
1687836540, +3.48, +28.370,  +1.06826, +1216.000, +88.000, +484.000
1687837140, +3.48, +28.189,  +0.85508, +1260.000, +104.000, +440.000
1687837740, +3.48, +27.902,  +0.69980, +1276.000, +116.000, +412.000
1687838340, +3.48, +27.655,  +0.53137, +1319.000, +114.000, +387.000
1687838940, +3.48, +27.523,  +0.47610, +1297.000, +120.000, +384.000
1687839540, +3.48, +27.499,  +0.39188, +1313.000, +115.000, +367.000
