7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687426740, +3.48, +27.655,  -0.05816, +1305.000, +112.000, +376.000
1687427340, +3.48, +27.704,  +0.00237, +1299.000, +109.000, +351.000
1687427940, +3.48, +27.688,  -0.01869, +1315.000, +115.000, +358.000
1687428540, +3.48, +28.083,  +0.01290, +1283.000, +116.000, +400.000
1687429140, +3.48, +28.394,  +0.03658, +1257.000, +104.000, +440.000
1687429740, +3.48, +28.492,  -0.02658, +1227.000, +88.000, +476.000
1687430340, +3.48, +28.542,  +0.07080, +1223.000, +92.000, +476.000
1687430940, +3.48, +28.558,  -0.01342, +1185.000, +72.000, +492.000
1687431540, +3.48, +28.632,  +0.02079, +1148.000, +64.000, +484.000
1687432140, +3.48, +28.672,  +0.04185, +1166.000, +68.000, +486.000
1687432740, +3.48, +28.689,  +0.04711, +1155.000, +64.000, +486.000
1687433340, +3.48, +28.197,  +0.02869, +1264.000, +112.000, +428.000
1687433940, +3.48, +28.247,  -0.06080, +1248.000, +100.000, +451.000
1687434540, +3.48, +28.468,  +0.03658, +1201.000, +80.000, +487.000
1687435140, +3.48, +28.607,  +0.01553, +1167.000, +68.000, +488.000
1687435740, +3.48, +28.681,  +0.06553, +1171.000, +70.000, +492.000
1687436340, +3.48, +28.713,  -0.03974, +1148.000, +64.000, +483.000
1687436940, +3.48, +28.591,  -0.02395, +1315.000, +110.000, +359.000
1687437540, +3.48, +28.017,  -0.01869, +1208.000, +80.000, +488.000
1687438140, +3.48, +28.132,  -0.09501, +1183.000, +72.000, +492.000
1687438740, +3.48, +28.468,  -0.01342, +1174.000, +70.000, +492.000
1687439340, +3.48, +28.197,  +0.05237, +1272.000, +112.000, +422.000
1687439940, +3.48, +27.869,  -0.00553, +1302.000, +112.000, +374.000
1687440540, +3.48, +28.132,  -0.01869, +1288.000, +118.000, +392.000
1687441140, +3.48, +28.476,  -0.08711, +1267.000, +112.000, +422.000
1687441740, +3.48, +28.632,  -0.05290, +1175.000, +68.000, +490.000
1687442340, +3.48, +28.263,  +0.03395, +1276.000, +120.000, +408.000
1687442940, +3.48, +28.329,  +0.02342, +1244.000, +98.000, +454.000
1687443540, +3.48, +28.427,  -0.00290, +1198.000, +80.000, +489.000
1687444140, +3.48, +28.599,  -0.02658, +1155.000, +64.000, +486.000
1687444740, +3.48, +28.468,  -0.03974, +1204.000, +80.000, +488.000
1687445340, +3.48, +28.501,  -0.04237, +1190.000, +76.000, +492.000
1687445940, +3.48, +28.206,  -0.05553, +1256.000, +104.000, +444.000
1687446540, +3.48, +27.869,  +0.01553, +1286.000, +120.000, +396.000
1687447140, +3.48, +27.589,  +0.00763, +1144.000, +64.000, +483.000
1687447740, +3.48, +27.943,  +0.02342, +1289.000, +120.000, +391.000
1687448340, +3.48, +28.353,  -0.01342, +1248.000, +100.000, +451.000
1687448940, +3.48, +28.099,  -0.08185, +1273.000, +115.000, +416.000
1687449540, +3.48, +27.721,  +0.04448, +1308.000, +112.000, +376.000
1687450140, +3.48, +28.017,  +0.00500, +1216.000, +83.000, +483.000
1687450740, +3.48, +28.419,  -0.10554, +1224.000, +88.000, +476.000
1687451340, +3.48, +28.247,  -0.00290, +1286.000, +120.000, +393.000
1687451940, +3.48, +27.713,  +0.02606, +1139.000, +62.000, +476.000
1687452540, +3.48, +27.836,  -0.01342, +1304.000, +112.000, +376.000
1687453140, +3.48, +28.353,  +0.01290, +1255.000, +104.000, +448.000
1687453740, +3.48, +28.591,  +0.00763, +1208.000, +83.000, +488.000
1687454340, +3.48, +28.664,  -0.04500, +1164.000, +68.000, +488.000
1687454940, +3.48, +28.721,  -0.03711, +1144.000, +64.000, +484.000
1687455540, +3.48, +28.574,  +0.00763, +1254.000, +104.000, +448.000
1687456140, +3.48, +28.066,  +0.01290, +1284.000, +116.000, +400.000
1687456740, +3.48, +28.312,  +0.12343, +1268.000, +112.000, +424.000
1687457340, +3.48, +28.558,  +0.15765, +1159.000, +64.000, +487.000
1687457940, +3.48, +28.648,  +0.28661, +1172.000, +71.000, +492.000
1687458540, +3.48, +28.713,  +0.37872, +1152.000, +64.000, +487.000
1687459140, +3.48, +28.746,  +0.40241, +1144.000, +64.000, +483.000
1687459740, +3.48, +28.762,  +0.58927, +1158.000, +67.000, +488.000
1687460340, +3.48, +28.770,  +0.60769, +1144.000, +64.000, +486.000
1687460940, +3.48, +28.762,  +1.06036, +1179.000, +73.000, +490.000
1687461540, +3.48, +28.697,  +1.05510, +1299.000, +115.000, +384.000
1687462140, +3.48, +28.501,  +1.39197, +1222.000, +88.000, +480.000
1687462740, +3.48, +28.533,  +1.36565, +1232.000, +96.000, +472.000
1687463340, +3.48, +28.468,  +1.41303, +1311.000, +104.000, +359.000
1687463940, +3.48, +27.992,  +1.30249, +1265.000, +112.000, +428.000
1687464540, +3.48, +28.074,  +1.46303, +1294.000, +116.000, +384.000
1687465140, +3.48, +28.345,  +1.47619, +1287.000, +120.000, +396.000
1687465740, +3.48, +28.345,  +1.72095, +1264.000, +108.000, +432.000
1687466340, +3.48, +28.533,  +1.78938, +1203.000, +80.000, +488.000
1687466940, +3.48, +28.632,  +1.82359, +1166.000, +70.000, +488.000
1687467540, +3.48, +28.689,  +2.04203, +1183.000, +72.000, +492.000
1687468140, +3.48, +28.730,  +2.04730, +1144.000, +62.000, +481.000
1687468740, +3.48, +28.697,  +2.26048, +1311.000, +112.000, +307.000
1687469340, +3.48, +28.738,  +2.46313, +1144.000, +64.000, +480.000
1687469940, +3.48, +28.762,  +2.41575, +1142.000, +60.000, +480.000
1687470540, +3.48, +28.770,  +2.44470, +1144.000, +62.000, +480.000
1687471140, +3.48, +28.779,  +2.69209, +1144.000, +64.000, +483.000
1687471740, +3.48, +28.779,  +3.21320, +1159.000, +64.000, +488.000
1687472340, +3.48, +28.787,  +3.42901, +1139.000, +62.000, +472.000
1687472940, +3.48, +28.795,  +3.90010, +1313.000, +113.000, +358.000
1687473540, +3.48, +28.795,  +3.53954, +1144.000, +64.000, +483.000
1687474140, +3.48, +28.803,  +4.45805, +1176.000, +72.000, +492.000
1687474740, +3.48, +28.803,  +4.82387, +1171.000, +71.000, +488.000
1687475340, +3.48, +28.803,  +4.96862, +1319.000, +112.000, +358.000
1687475940, +3.48, +28.811,  +5.30813, +1166.000, +68.000, +488.000
1687476540, +3.48, +28.811,  +5.17654, +1167.000, +70.000, +488.000
1687477140, +3.48, +28.819,  +4.69228, +1142.000, +64.000, +478.000
1687477740, +3.48, +28.811,  +4.21592, +1148.000, +64.000, +486.000
1687478340, +3.48, +28.811,  +4.17908, +1151.000, +64.000, +488.000
1687478940, +3.48, +28.697,  +4.19487, +1159.000, +67.000, +486.000
1687479540, +3.48, +28.378,  +5.34234, +1251.000, +102.000, +451.000
1687480140, +3.48, +28.386,  +5.45025, +1208.000, +84.000, +486.000
1687480740, +3.48, +28.501,  +4.56859, +1212.000, +80.000, +488.000
1687481340, +3.48, +28.623,  +4.89230, +1204.000, +80.000, +487.000
1687481940, +3.48, +28.705,  +5.35024, +1195.000, +78.000, +488.000
1687482540, +3.48, +28.754,  +3.11845, +1192.000, +78.000, +489.000
1687483140, +3.48, +28.779,  +5.02126, +1144.000, +64.000, +486.000
1687483740, +3.48, +28.795,  +4.27909, +1153.000, +64.000, +484.000
1687484340, +3.48, +28.746,  +4.24224, +1148.000, +64.000, +486.000
1687484940, +3.48, +28.713,  +2.84474, +1176.000, +71.000, +492.000
1687485540, +3.48, +28.460,  +3.77114, +1231.000, +96.000, +472.000
1687486140, +3.48, +28.411,  +3.56323, +1239.000, +96.000, +467.000
1687486740, +3.48, +28.542,  +1.86570, +1201.000, +80.000, +488.000
1687487340, +3.48, +28.615,  +3.13687, +1176.000, +70.000, +492.000
1687487940, +3.48, +28.664,  +2.48681, +1159.000, +67.000, +488.000
1687488540, +3.48, +28.689,  +2.54208, +1140.000, +64.000, +480.000
1687489140, +3.48, +28.427,  +2.09467, +1257.000, +104.000, +444.000
1687489740, +3.48, +28.435,  +2.04467, +1216.000, +83.000, +482.000
1687490340, +3.48, +28.550,  +1.59199, +1216.000, +86.000, +480.000
1687490940, +3.48, +28.640,  +1.57620, +1171.000, +71.000, +488.000
1687491540, +3.48, +28.681,  +1.13932, +1168.000, +68.000, +489.000
1687492140, +3.48, +28.550,  +0.59716, +1191.000, +76.000, +492.000
1687492740, +3.48, +28.574,  +0.74981, +1195.000, +78.000, +492.000
1687493340, +3.48, +28.640,  +0.48399, +1187.000, +76.000, +492.000
1687493940, +3.48, +28.705,  +0.38135, +1184.000, +76.000, +489.000
1687494540, +3.48, +28.746,  +0.18923, +1300.000, +109.000, +355.000
1687495140, +3.48, +28.681,  +0.22607, +1151.000, +64.000, +486.000
1687495740, +3.48, +28.656,  +0.11027, +1299.000, +116.000, +376.000
1687496340, +3.48, +28.705,  +0.01026, +1315.000, +112.000, +353.000
1687496940, +3.48, +28.746,  +0.01816, +1171.000, +72.000, +492.000
1687497540, +3.48, +28.754,  +0.07343, +1166.000, +68.000, +492.000
1687498140, +3.48, +28.779,  -0.12922, +1166.000, +70.000, +488.000
1687498740, +3.48, +28.770,  -0.07395, +1184.000, +76.000, +492.000
1687499340, +3.48, +28.787,  -0.02658, +1191.000, +76.000, +488.000
1687499940, +3.48, +28.787,  -0.02395, +1294.000, +103.000, +351.000
1687500540, +3.48, +28.787,  -0.00553, +1203.000, +80.000, +488.000
1687501140, +3.48, +28.795,  -0.03711, +1179.000, +72.000, +488.000
1687501740, +3.48, +28.811,  -0.05027, +1148.000, +64.000, +483.000
1687502340, +3.48, +28.738,  -0.07395, +1144.000, +64.000, +483.000
1687502940, +3.48, +28.640,  +0.02079, +1196.000, +80.000, +488.000
1687503540, +3.48, +28.681,  -0.00290, +1208.000, +81.000, +486.000
1687504140, +3.48, +28.713,  -0.07132, +1195.000, +78.000, +488.000
1687504740, +3.48, +28.754,  -0.00553, +1164.000, +67.000, +488.000
1687505340, +3.48, +28.787,  -0.05816, +1144.000, +64.000, +483.000
1687505940, +3.48, +28.795,  -0.02658, +1166.000, +68.000, +488.000
1687506540, +3.48, +28.795,  -0.06343, +1303.000, +112.000, +376.000
1687507140, +3.48, +28.795,  +0.03132, +1190.000, +76.000, +494.000
1687507740, +3.48, +28.779,  -0.00290, +1151.000, +64.000, +486.000
1687508340, +3.48, +28.713,  +0.02869, +1208.000, +83.000, +487.000
1687508940, +3.48, +28.738,  +0.01026, +1299.000, +105.000, +355.000
1687509540, +3.48, +28.770,  -0.01342, +1151.000, +64.000, +487.000
1687510140, +3.48, +28.779,  -0.00816, +1303.000, +112.000, +376.000
1687510740, +3.48, +28.443,  +0.00237, +1171.000, +68.000, +489.000
1687511340, +3.48, +28.255,  +0.01290, +1238.000, +96.000, +464.000
1687511940, +3.48, +28.320,  -0.03448, +1196.000, +78.000, +489.000
1687512540, +3.48, +28.476,  +0.01026, +1184.000, +72.000, +492.000
1687513140, +3.48, +28.632,  -0.01342, +1148.000, +64.000, +484.000
