7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677334740, +3.51, +28.099,  +0.00500, +1232.000, +96.000, +435.000
1677335340, +3.51, +27.959,  -0.06080, +1240.000, +104.000, +428.000
1677335940, +3.51, +27.877,  +0.05501, +1239.000, +96.000, +432.000
1677336540, +3.51, +27.918,  +0.11291, +1244.000, +96.000, +424.000
1677337140, +3.51, +27.910,  -0.02395, +1244.000, +99.000, +422.000
1677337740, +3.51, +27.959,  +0.02869, +1251.000, +104.000, +414.000
1677338340, +3.51, +28.000,  -0.05553, +1171.000, +72.000, +463.000
1677338940, +3.51, +27.746,  +0.02606, +1255.000, +108.000, +408.000
1677339540, +3.51, +27.565,  -0.01869, +1244.000, +102.000, +423.000
1677340140, +3.51, +27.490,  +0.06553, +1139.000, +64.000, +448.000
1677340740, +3.51, +27.466,  -0.03711, +1144.000, +64.000, +452.000
1677341340, +3.51, +27.441,  +0.07869, +1302.000, +108.000, +343.000
1677341940, +3.51, +27.523,  -0.06080, +1305.000, +115.000, +340.000
1677342540, +3.51, +27.696,  +0.04974, +1283.000, +118.000, +356.000
1677343140, +3.51, +27.721,  +0.12606, +1288.000, +118.000, +356.000
1677343740, +3.51, +27.597,  +0.10501, +1240.000, +96.000, +428.000
1677344340, +3.51, +27.507,  -0.01079, +1299.000, +108.000, +344.000
1677344940, +3.51, +27.474,  -0.05027, +1302.000, +108.000, +344.000
1677345540, +3.51, +27.441,  +0.09448, +1297.000, +112.000, +348.000
1677346140, +3.51, +27.350,  +0.21291, +1260.000, +108.000, +400.000
1677346740, +3.51, +27.309,  +0.34714, +1144.000, +64.000, +448.000
1677347340, +3.51, +27.375,  +0.64453, +1310.000, +111.000, +335.000
1677347940, +3.51, +27.457,  +0.83139, +1228.000, +92.000, +444.000
1677348540, +3.51, +27.408,  +1.29986, +1140.000, +64.000, +448.000
1677349140, +3.51, +27.391,  +0.91298, +1159.000, +70.000, +460.000
1677349740, +3.51, +27.383,  +1.54462, +1190.000, +76.000, +460.000
1677350340, +3.50, +27.367,  +1.39987, +1142.000, +64.000, +448.000
1677350940, +3.51, +27.391,  +1.44987, +1142.000, +64.000, +448.000
1677351540, +3.51, +27.449,  +1.36829, +1144.000, +62.000, +451.000
1677352140, +3.51, +27.499,  +4.53700, +1292.000, +116.000, +344.000
1677352740, +3.51, +27.515,  +4.02906, +1292.000, +113.000, +352.000
1677353340, +3.51, +27.688,  +4.63175, +1252.000, +104.000, +412.000
1677353940, +3.51, +27.795,  +4.97126, +1281.000, +116.000, +368.000
1677354540, +3.51, +27.861,  +5.29760, +1255.000, +108.000, +406.000
1677355140, +3.51, +27.927,  +6.00030, +1244.000, +102.000, +424.000
1677355740, +3.51, +27.992,  +6.52403, +1240.000, +99.000, +425.000
1677356340, +3.51, +28.058,  +7.59519, +1244.000, +100.000, +424.000
1677356940, +3.51, +28.050,  +8.51632, +1240.000, +97.000, +432.000
1677357540, +3.51, +28.033,  +9.57695, +1244.000, +99.000, +424.000
1677358140, +3.51, +28.009, +10.24017, +1232.000, +99.000, +432.000
1677358740, +3.51, +28.025, +10.33755, +1247.000, +100.000, +424.000
1677359340, +3.51, +28.017, +11.41133, +1248.000, +100.000, +422.000
1677359940, +3.51, +28.000, +12.24299, +1247.000, +102.000, +419.000
