7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687252740, +3.48, +27.622,  -0.02395, +1286.000, +120.000, +398.000
1687253340, +3.48, +27.573,  +0.03921, +1297.000, +120.000, +376.000
1687253940, +3.48, +27.713,  -0.04500, +1294.000, +120.000, +384.000
1687254540, +3.48, +28.107,  -0.01079, +1161.000, +70.000, +488.000
1687255140, +3.48, +28.263,  -0.00553, +1216.000, +86.000, +481.000
1687255740, +3.48, +28.156,  +0.05764, +1159.000, +67.000, +486.000
1687256340, +3.48, +28.329,  +0.02079, +1231.000, +96.000, +472.000
1687256940, +3.48, +28.484,  +0.06027, +1206.000, +80.000, +488.000
1687257540, +3.48, +28.607,  -0.00290, +1192.000, +76.000, +492.000
1687258140, +3.48, +28.681,  -0.00816, +1158.000, +64.000, +486.000
1687258740, +3.48, +28.713,  -0.07132, +1287.000, +118.000, +396.000
1687259340, +3.48, +28.738,  -0.02132, +1139.000, +63.000, +476.000
1687259940, +3.48, +28.746,  +0.02079, +1151.000, +64.000, +486.000
1687260540, +3.48, +28.754,  -0.00816, +1311.000, +108.000, +355.000
1687261140, +3.48, +28.754,  -0.00553, +1310.000, +112.000, +367.000
1687261740, +3.48, +28.770,  +0.00237, +1316.000, +112.000, +356.000
1687262340, +3.48, +28.754,  -0.03448, +1304.000, +103.000, +358.000
1687262940, +3.48, +28.632,  +0.02079, +1145.000, +64.000, +482.000
1687263540, +3.48, +28.591,  -0.03185, +1302.000, +115.000, +376.000
1687264140, +3.48, +28.411,  -0.02921, +1150.000, +67.000, +487.000
1687264740, +3.48, +27.918,  -0.04500, +1264.000, +112.000, +432.000
1687265340, +3.48, +27.614,  +0.06816, +1288.000, +120.000, +387.000
1687265940, +3.48, +27.342,  +0.01816, +1144.000, +64.000, +480.000
1687266540, +3.48, +27.144,  +0.03658, +1159.000, +68.000, +488.000
1687267140, +3.48, +27.144,  +0.00500, +1200.000, +80.000, +488.000
1687267740, +3.48, +27.202,  +0.04185, +1200.000, +80.000, +488.000
1687268340, +3.48, +27.251,  +0.00763, +1188.000, +76.000, +492.000
1687268940, +3.48, +27.243,  +0.03395, +1174.000, +71.000, +488.000
1687269540, +3.48, +27.301,  +0.05237, +1142.000, +56.000, +478.000
1687270140, +3.48, +27.474,  -0.01079, +1139.000, +62.000, +472.000
1687270740, +3.48, +27.630,  +0.06553, +1310.000, +112.000, +376.000
1687271340, +3.48, +27.853,  +0.01026, +1286.000, +120.000, +398.000
1687271940, +3.48, +27.885,  +0.02079, +1287.000, +120.000, +396.000
1687272540, +3.48, +27.507,  -0.01869, +1142.000, +62.000, +472.000
1687273140, +3.48, +27.202,  +0.00500, +1161.000, +67.000, +486.000
1687273740, +3.48, +27.210,  -0.01869, +1175.000, +72.000, +492.000
1687274340, +3.48, +27.260,  -0.02395, +1159.000, +67.000, +487.000
1687274940, +3.48, +27.309,  +0.03132, +1185.000, +76.000, +492.000
1687275540, +3.48, +27.391,  -0.00816, +1159.000, +66.000, +488.000
1687276140, +3.48, +27.466,  -0.00290, +1168.000, +68.000, +488.000
1687276740, +3.48, +27.276,  -0.01605, +1183.000, +72.000, +492.000
1687277340, +3.48, +27.004,  +0.03921, +1248.000, +100.000, +448.000
1687277940, +3.48, +26.880,  +0.00500, +1238.000, +96.000, +467.000
1687278540, +3.48, +26.830,  +0.06553, +1239.000, +96.000, +464.000
1687279140, +3.48, +26.847,  +0.02606, +1248.000, +102.000, +452.000
1687279740, +3.48, +26.847,  -0.04237, +1255.000, +108.000, +448.000
1687280340, +3.48, +27.020,  +0.04974, +1216.000, +88.000, +480.000
1687280940, +3.48, +27.194,  -0.04237, +1214.000, +84.000, +483.000
1687281540, +3.48, +27.301,  -0.01605, +1206.000, +80.000, +487.000
1687282140, +3.48, +27.457,  -0.11870, +1281.000, +120.000, +401.000
1687282740, +3.48, +27.556,  +0.02606, +1142.000, +63.000, +472.000
1687283340, +3.48, +27.573,  -0.00553, +1148.000, +64.000, +483.000
1687283940, +3.48, +27.556,  +0.09448, +1158.000, +66.000, +487.000
1687284540, +3.48, +27.597,  +0.21291, +1153.000, +64.000, +487.000
1687285140, +3.48, +27.696,  +0.23923, +1140.000, +64.000, +480.000
1687285740, +3.48, +28.042,  +0.30240, +1305.000, +116.000, +371.000
1687286340, +3.48, +28.156,  +0.35503, +1292.000, +120.000, +388.000
1687286940, +3.48, +28.083,  +0.50242, +1296.000, +120.000, +380.000
1687287540, +3.48, +28.091,  +0.56821, +1139.000, +64.000, +476.000
1687288140, +3.48, +27.992,  +0.64717, +1240.000, +96.000, +463.000
1687288740, +3.48, +28.107,  +0.76033, +1273.000, +112.000, +416.000
1687289340, +3.48, +28.279,  +0.80244, +1286.000, +116.000, +400.000
1687289940, +3.48, +28.386,  +0.86034, +1236.000, +96.000, +467.000
1687290540, +3.48, +28.468,  +0.84455, +1224.000, +88.000, +476.000
1687291140, +3.48, +28.574,  +0.98404, +1206.000, +83.000, +486.000
1687291740, +3.48, +28.623,  +1.04984, +1191.000, +76.000, +488.000
1687292340, +3.48, +28.689,  +1.14984, +1174.000, +70.000, +488.000
1687292940, +3.48, +28.721,  +1.27354, +1142.000, +64.000, +480.000
1687293540, +3.48, +28.623,  +1.22880, +1182.000, +71.000, +488.000
1687294140, +3.48, +28.533,  +1.95782, +1212.000, +83.000, +483.000
1687294740, +3.48, +28.542,  +2.17099, +1168.000, +72.000, +488.000
1687295340, +3.48, +28.582,  +2.06309, +1171.000, +71.000, +489.000
1687295940, +3.48, +28.632,  +2.34996, +1160.000, +67.000, +488.000
1687296540, +3.48, +28.681,  +2.45786, +1310.000, +112.000, +377.000
1687297140, +3.48, +28.721,  +2.07888, +1208.000, +80.000, +483.000
1687297740, +3.48, +28.754,  +2.12099, +1160.000, +67.000, +486.000
1687298340, +3.48, +28.770,  +1.83938, +1298.000, +103.000, +351.000
1687298940, +3.48, +28.779,  +2.28416, +1302.000, +109.000, +351.000
1687299540, +3.48, +28.779,  +2.73684, +1180.000, +72.000, +492.000
1687300140, +3.48, +28.738,  +3.41058, +1148.000, +64.000, +483.000
1687300740, +3.48, +28.746,  +3.54744, +1159.000, +64.000, +487.000
1687301340, +3.48, +28.762,  +1.83412, +1310.000, +113.000, +359.000
1687301940, +3.48, +28.803,  +1.37881, +1310.000, +114.000, +379.000
1687302540, +3.48, +28.819,  +1.18669, +1315.000, +112.000, +360.000
1687303140, +3.48, +28.803,  +1.91571, +1140.000, +62.000, +476.000
1687303740, +3.48, +28.787,  +2.46313, +1313.000, +112.000, +368.000
1687304340, +3.48, +28.779,  +1.34197, +1144.000, +64.000, +480.000
1687304940, +3.48, +28.770,  +1.45777, +1144.000, +62.000, +480.000
1687305540, +3.48, +28.770,  +1.48935, +1139.000, +62.000, +476.000
1687306140, +3.48, +28.762,  +2.39733, +1312.000, +115.000, +367.000
1687306740, +3.48, +28.762,  +2.46313, +1315.000, +115.000, +358.000
1687307340, +3.48, +28.762,  +2.78684, +1276.000, +116.000, +412.000
1687307940, +3.48, +28.770,  +2.40786, +1139.000, +60.000, +476.000
1687308540, +3.48, +28.762,  +2.08151, +1281.000, +116.000, +400.000
1687309140, +3.48, +28.697,  +2.36312, +1312.000, +119.000, +371.000
1687309740, +3.48, +28.681,  +2.24732, +1160.000, +64.000, +488.000
1687310340, +3.48, +28.697,  +1.81043, +1143.000, +60.000, +476.000
1687310940, +3.48, +28.705,  +1.44461, +1278.000, +116.000, +408.000
1687311540, +3.48, +28.697,  +1.26828, +1308.000, +112.000, +377.000
1687312140, +3.48, +28.648,  +1.14984, +1144.000, +64.000, +480.000
1687312740, +3.48, +28.615,  +1.63147, +1168.000, +68.000, +488.000
1687313340, +3.48, +28.615,  +1.96045, +1148.000, +64.000, +484.000
1687313940, +3.48, +28.632,  +1.16300, +1143.000, +62.000, +481.000
1687314540, +3.48, +28.681,  +0.95509, +1148.000, +64.000, +483.000
1687315140, +3.48, +28.721,  +0.96299, +1139.000, +60.000, +478.000
1687315740, +3.48, +28.754,  +0.84192, +1278.000, +115.000, +406.000
1687316340, +3.48, +28.770,  +0.59716, +1313.000, +112.000, +359.000
1687316940, +3.48, +28.770,  +0.56558, +1150.000, +64.000, +484.000
1687317540, +3.48, +28.762,  +0.61822, +1142.000, +62.000, +480.000
1687318140, +3.48, +28.730,  +0.65769, +1142.000, +62.000, +476.000
1687318740, +3.48, +28.672,  +0.77876, +1148.000, +64.000, +484.000
1687319340, +3.48, +28.623,  +0.53400, +1155.000, +64.000, +487.000
1687319940, +3.48, +28.623,  +0.47873, +1144.000, +64.000, +480.000
1687320540, +3.48, +28.623,  +0.24186, +1177.000, +72.000, +492.000
1687321140, +3.48, +28.672,  +0.35503, +1144.000, +64.000, +480.000
1687321740, +3.48, +28.689,  +0.25239, +1145.000, +60.000, +483.000
1687322340, +3.48, +28.705,  +0.09448, +1142.000, +64.000, +476.000
1687322940, +3.48, +28.721,  +0.03921, +1304.000, +103.000, +351.000
1687323540, +3.48, +28.738,  +0.06027, +1302.000, +108.000, +355.000
1687324140, +3.48, +28.762,  +0.05237, +1311.000, +110.000, +358.000
1687324740, +3.48, +28.779,  +0.01816, +1304.000, +110.000, +351.000
1687325340, +3.48, +28.664,  +0.01816, +1143.000, +60.000, +480.000
1687325940, +3.48, +28.632,  -0.11606, +1148.000, +64.000, +484.000
1687326540, +3.48, +28.623,  -0.02658, +1294.000, +103.000, +351.000
1687327140, +3.48, +28.640,  -0.03711, +1148.000, +64.000, +486.000
1687327740, +3.48, +28.648,  -0.01605, +1292.000, +120.000, +384.000
1687328340, +3.48, +28.615,  -0.03448, +1151.000, +64.000, +484.000
1687328940, +3.48, +28.591,  +0.00237, +1140.000, +64.000, +480.000
1687329540, +3.48, +28.558,  -0.08185, +1216.000, +86.000, +484.000
1687330140, +3.48, +28.574,  -0.00553, +1206.000, +80.000, +486.000
1687330740, +3.48, +28.582,  -0.02395, +1200.000, +80.000, +487.000
1687331340, +3.48, +28.533,  -0.01079, +1171.000, +72.000, +492.000
1687331940, +3.48, +28.492,  +0.03921, +1177.000, +72.000, +492.000
1687332540, +3.48, +28.329,  +0.03395, +1251.000, +104.000, +448.000
1687333140, +3.48, +28.263,  -0.00553, +1251.000, +103.000, +448.000
1687333740, +3.48, +28.320,  -0.00026, +1251.000, +100.000, +451.000
1687334340, +3.48, +28.427,  +0.00763, +1208.000, +80.000, +486.000
1687334940, +3.48, +28.501,  +0.00763, +1198.000, +78.000, +489.000
