7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688383740, +3.48, +27.301,  -0.01869, +1279.000, +116.000, +408.000
1688384340, +3.48, +27.004,  -0.02132, +1196.000, +80.000, +496.000
1688384940, +3.48, +27.128,  -0.00290, +1176.000, +70.000, +496.000
1688385540, +3.48, +27.762,  +0.03395, +1275.000, +116.000, +416.000
1688386140, +3.48, +28.271,  -0.03448, +1272.000, +115.000, +420.000
1688386740, +3.48, +28.353,  -0.09501, +1212.000, +84.000, +486.000
1688387340, +3.48, +28.419,  -0.11870, +1161.000, +64.000, +492.000
1688387940, +3.48, +28.476,  -0.01079, +1176.000, +70.000, +492.000
1688388540, +3.48, +28.386,  -0.01869, +1208.000, +81.000, +488.000
1688389140, +3.48, +28.394,  -0.03974, +1185.000, +73.000, +492.000
1688389740, +3.48, +28.599,  -0.01342, +1145.000, +64.000, +484.000
1688390340, +3.48, +28.697,  -0.04237, +1254.000, +107.000, +351.000
1688390940, +3.48, +28.558,  +0.06816, +1144.000, +64.000, +484.000
1688391540, +3.48, +28.672,  -0.00553, +1140.000, +62.000, +476.000
1688392140, +3.48, +28.730,  -0.06869, +1315.000, +112.000, +358.000
1688392740, +3.48, +28.762,  -0.01605, +1315.000, +126.000, +359.000
1688393340, +3.48, +28.730,  -0.02395, +1139.000, +60.000, +480.000
1688393940, +3.48, +28.689,  +0.05764, +1272.000, +114.000, +420.000
1688394540, +3.48, +28.738,  -0.03448, +1297.000, +115.000, +384.000
1688395140, +3.48, +28.770,  +0.01026, +1308.000, +112.000, +371.000
1688395740, +3.48, +28.787,  -0.05553, +1283.000, +120.000, +398.000
1688396340, +3.48, +28.795,  +0.09185, +1300.000, +112.000, +384.000
1688396940, +3.48, +28.819,  -0.02921, +1304.000, +112.000, +376.000
1688397540, +3.48, +28.754,  +0.01026, +1310.000, +112.000, +376.000
1688398140, +3.48, +28.762,  -0.04500, +1311.000, +111.000, +371.000
1688398740, +3.48, +28.795,  +0.00237, +1267.000, +112.000, +428.000
1688399340, +3.48, +28.738,  -0.02658, +1313.000, +113.000, +367.000
1688399940, +3.48, +28.697,  -0.02921, +1318.000, +111.000, +366.000
1688400540, +3.48, +28.738,  -0.05027, +1308.000, +112.000, +380.000
1688401140, +3.48, +28.779,  +0.00500, +1300.000, +116.000, +380.000
