7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679248740, +3.50, +28.721,  +0.40504, +1246.000, +104.000, +425.000
1679249340, +3.50, +28.909,  +0.44715, +1295.000, +112.000, +352.000
1679249940, +3.50, +29.015,  +0.55768, +1279.000, +115.000, +376.000
1679250540, +3.50, +29.056,  +0.54716, +1273.000, +120.000, +380.000
1679251140, +3.50, +28.877,  +0.62085, +1292.000, +116.000, +353.000
1679251740, +3.50, +28.836,  +0.93667, +1289.000, +120.000, +356.000
1679252340, +3.50, +28.917,  +1.12353, +1297.000, +115.000, +352.000
1679252940, +3.50, +28.868,  +1.63936, +1235.000, +96.000, +440.000
1679253540, +3.50, +28.811,  +2.31574, +1304.000, +108.000, +351.000
1679254140, +3.50, +28.811,  +2.54208, +1279.000, +118.000, +371.000
1679254740, +3.50, +28.787,  +3.01581, +1287.000, +120.000, +360.000
1679255340, +3.50, +28.730,  +3.02897, +1299.000, +105.000, +335.000
1679255940, +3.50, +28.632,  +3.12108, +1308.000, +111.000, +349.000
1679256540, +3.50, +28.443,  +0.99194, +1172.000, +72.000, +466.000
1679257140, +3.50, +28.197,  +1.67358, +1208.000, +88.000, +462.000
1679257740, +3.50, +28.099,  +1.89728, +1228.000, +96.000, +450.000
1679258340, +3.50, +28.140,  +2.66578, +1228.000, +92.000, +448.000
1679258940, +3.50, +28.115,  +3.64218, +1235.000, +96.000, +440.000
1679259540, +3.50, +27.713,  +4.05538, +1281.000, +120.000, +368.000
1679260140, +3.50, +27.597,  +5.68974, +1286.000, +120.000, +368.000
1679260740, +3.50, +27.606,  +5.88450, +1295.000, +114.000, +355.000
1679261340, +3.50, +28.132,  +7.25042, +1260.000, +112.000, +408.000
1679261940, +3.50, +28.484,  +4.87388, +1169.000, +72.000, +467.000
1679262540, +3.50, +28.271,  +4.43700, +1224.000, +92.000, +450.000
1679263140, +3.50, +27.853,  +3.16582, +1263.000, +112.000, +406.000
1679263740, +3.50, +27.787,  +1.75780, +1270.000, +112.000, +392.000
1679264340, +3.50, +27.976,  +1.59989, +1249.000, +104.000, +424.000
1679264940, +3.50, +27.869,  +3.15793, +1255.000, +110.000, +414.000
1679265540, +3.50, +28.140,  +2.88685, +1228.000, +96.000, +448.000
1679266140, +3.50, +27.910,  +1.89202, +1251.000, +104.000, +416.000
1679266740, +3.50, +27.581,  +1.07879, +1295.000, +116.000, +352.000
1679267340, +3.50, +27.490,  +1.15248, +1295.000, +116.000, +355.000
1679267940, +3.50, +27.499,  +1.43671, +1241.000, +99.000, +432.000
1679268540, +3.50, +27.482,  +1.68147, +1297.000, +112.000, +352.000
1679269140, +3.50, +27.482,  +1.40776, +1278.000, +120.000, +376.000
1679269740, +3.50, +27.540,  +1.34986, +1295.000, +115.000, +352.000
1679270340, +3.50, +27.672,  +1.78148, +1264.000, +112.000, +404.000
1679270940, +3.50, +27.951,  +2.20521, +1240.000, +96.000, +436.000
1679271540, +3.50, +28.361,  +2.51576, +1168.000, +70.000, +467.000
1679272140, +3.50, +27.853,  +2.85000, +1263.000, +112.000, +403.000
1679272740, +3.50, +27.441,  +3.33689, +1232.000, +96.000, +441.000
1679273340, +3.50, +27.260,  +3.73430, +1176.000, +72.000, +467.000
1679273940, +3.50, +27.243,  +3.95274, +1200.000, +80.000, +464.000
1679274540, +3.50, +27.260,  +4.07907, +1176.000, +72.000, +468.000
1679275140, +3.50, +27.317,  +4.61333, +1140.000, +64.000, +455.000
1679275740, +3.50, +27.359,  +3.75272, +1278.000, +116.000, +377.000
1679276340, +3.50, +27.342,  +3.29478, +1143.000, +64.000, +452.000
1679276940, +3.50, +27.391,  +2.00782, +1296.000, +107.000, +335.000
1679277540, +3.50, +27.441,  +1.38671, +1246.000, +102.000, +432.000
1679278140, +3.50, +27.696,  +1.23406, +1223.000, +92.000, +451.000
1679278740, +3.50, +27.704,  +1.57883, +1270.000, +113.000, +390.000
1679279340, +3.50, +27.910,  +1.25775, +1262.000, +112.000, +403.000
1679279940, +3.50, +28.427,  +1.45514, +1171.000, +71.000, +467.000
1679280540, +3.50, +28.681,  +1.24985, +1302.000, +112.000, +348.000
1679281140, +3.50, +28.877,  +1.21564, +1287.000, +116.000, +364.000
1679281740, +3.50, +28.991,  +1.14984, +1276.000, +118.000, +371.000
1679282340, +3.50, +29.056,  +1.01036, +1212.000, +88.000, +460.000
1679282940, +3.50, +29.080,  +1.27091, +1272.000, +116.000, +384.000
1679283540, +3.50, +29.080,  +1.38145, +1271.000, +112.000, +388.000
1679284140, +3.50, +29.129,  +1.20774, +1267.000, +112.000, +388.000
1679284740, +3.50, +29.121,  +1.02352, +1183.000, +72.000, +467.000
1679285340, +3.50, +29.064,  +0.87613, +1273.000, +116.000, +380.000
1679285940, +3.50, +29.032,  +0.93667, +1292.000, +118.000, +355.000
1679286540, +3.50, +29.023,  +0.97088, +1276.000, +116.000, +384.000
1679287140, +3.50, +29.048,  +0.96562, +1281.000, +120.000, +368.000
1679287740, +3.50, +29.072,  +0.86034, +1272.000, +116.000, +384.000
1679288340, +3.50, +29.105,  +0.81823, +1239.000, +96.000, +438.000
1679288940, +3.50, +29.089,  +0.75770, +1240.000, +96.000, +436.000
1679289540, +3.50, +29.072,  +0.47347, +1260.000, +112.000, +408.000
1679290140, +3.50, +29.040,  +0.22344, +1168.000, +72.000, +468.000
1679290740, +3.50, +28.991,  +0.12343, +1263.000, +112.000, +404.000
1679291340, +3.50, +28.999,  -0.00290, +1279.000, +113.000, +376.000
1679291940, +3.50, +28.975,  +0.06027, +1273.000, +115.000, +376.000
1679292540, +3.50, +29.015,  +0.09975, +1144.000, +64.000, +457.000
1679293140, +3.50, +28.999,  +0.02869, +1272.000, +115.000, +386.000
1679293740, +3.50, +28.966,  +0.06290, +1264.000, +112.000, +396.000
1679294340, +3.50, +28.917,  +0.07080, +1272.000, +113.000, +388.000
1679294940, +3.50, +28.901,  -0.04500, +1283.000, +116.000, +368.000
1679295540, +3.50, +28.909,  +0.08132, +1264.000, +112.000, +400.000
1679296140, +3.50, +28.917,  -0.04764, +1272.000, +115.000, +384.000
1679296740, +3.50, +28.926,  -0.02132, +1267.000, +112.000, +396.000
1679297340, +3.50, +28.950,  +0.05237, +1212.000, +88.000, +460.000
1679297940, +3.50, +28.966,  -0.05027, +1251.000, +104.000, +422.000
1679298540, +3.50, +28.983,  +0.03658, +1249.000, +104.000, +424.000
1679299140, +3.50, +28.999,  -0.01342, +1246.000, +100.000, +424.000
1679299740, +3.50, +29.007,  -0.01342, +1264.000, +112.000, +408.000
1679300340, +3.50, +28.901,  -0.05290, +1279.000, +118.000, +374.000
1679300940, +3.50, +28.795,  +0.00500, +1272.000, +116.000, +380.000
1679301540, +3.50, +28.738,  +0.00763, +1275.000, +115.000, +384.000
