7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1676203740, +3.51, +27.869,  +0.03921, +1302.000, +104.000, +342.000
1676204340, +3.51, +27.877,  +0.03132, +1248.000, +102.000, +418.000
1676204940, +3.51, +27.877,  -0.05027, +1294.000, +112.000, +342.000
1676205540, +3.51, +27.902,  +0.07606, +1296.000, +112.000, +344.000
1676206140, +3.51, +27.927,  +0.06290, +1288.000, +115.000, +352.000
1676206740, +3.51, +27.943,  +0.08396, +1286.000, +116.000, +352.000
1676207340, +3.51, +27.935,  +0.09711, +1260.000, +110.000, +400.000
1676207940, +3.51, +27.910,  +0.00500, +1276.000, +116.000, +368.000
1676208540, +3.51, +27.935,  +0.04185, +1287.000, +118.000, +352.000
1676209140, +3.51, +27.943,  +0.09448, +1288.000, +115.000, +352.000
1676209740, +3.51, +27.935,  +0.01553, +1286.000, +120.000, +355.000
1676210340, +3.51, +27.935,  +0.00763, +1289.000, +115.000, +348.000
1676210940, +3.51, +27.959,  +0.05237, +1236.000, +96.000, +432.000
1676211540, +3.51, +27.943,  +0.01816, +1284.000, +116.000, +356.000
1676212140, +3.51, +27.828,  +0.14186, +1304.000, +104.000, +344.000
1676212740, +3.51, +27.688,  +0.02079, +1144.000, +64.000, +448.000
1676213340, +3.51, +27.499,  -0.05553, +1158.000, +67.000, +455.000
1676213940, +3.51, +27.408,  -0.00026, +1153.000, +64.000, +456.000
1676214540, +3.51, +27.383,  +0.07869, +1175.000, +72.000, +460.000
1676215140, +3.51, +27.400,  +0.00237, +1164.000, +70.000, +456.000
1676215740, +3.51, +27.359,  -0.03974, +1176.000, +76.000, +462.000
1676216340, +3.51, +27.202,  -0.07395, +1208.000, +80.000, +454.000
1676216940, +3.51, +27.119,  -0.00290, +1260.000, +112.000, +396.000
1676217540, +3.51, +27.078,  -0.04764, +1260.000, +108.000, +398.000
1676218140, +3.51, +27.028,  +0.07869, +1230.000, +96.000, +440.000
1676218740, +3.51, +27.053,  -0.06080, +1283.000, +116.000, +352.000
1676219340, +3.51, +27.243,  -0.00816, +1235.000, +96.000, +432.000
1676219940, +3.51, +27.375,  +0.11554, +1235.000, +96.000, +435.000
1676220540, +3.51, +27.433,  +0.01026, +1155.000, +68.000, +456.000
1676221140, +3.51, +27.655,  +0.06027, +1142.000, +64.000, +444.000
1676221740, +3.51, +27.869,  +0.07343, +1292.000, +113.000, +344.000
1676222340, +3.51, +28.009,  +0.14186, +1292.000, +115.000, +345.000
1676222940, +3.51, +28.107,  +0.34187, +1254.000, +104.000, +412.000
1676223540, +3.51, +27.894,  +0.66559, +1292.000, +114.000, +348.000
1676224140, +3.51, +27.746,  +1.04720, +1143.000, +64.000, +448.000
1676224740, +3.51, +27.894,  +1.46040, +1292.000, +120.000, +352.000
1676225340, +3.51, +28.083,  +1.96834, +1248.000, +104.000, +416.000
1676225940, +3.51, +28.181,  +2.39470, +1247.000, +102.000, +419.000
1676226540, +3.51, +28.238,  +2.30522, +1246.000, +99.000, +416.000
1676227140, +3.51, +28.214,  +3.81062, +1244.000, +102.000, +422.000
1676227740, +3.51, +28.165,  +2.85527, +1196.000, +80.000, +456.000
1676228340, +3.51, +28.042,  +2.24205, +1308.000, +109.000, +332.000
1676228940, +3.51, +28.009,  +3.72114, +1300.000, +108.000, +336.000
1676229540, +3.51, +28.033,  +5.73185, +1240.000, +96.000, +428.000
1676230140, +3.51, +28.107,  +7.15567, +1246.000, +100.000, +417.000
1676230740, +3.51, +28.148,  +6.12663, +1272.000, +116.000, +376.000
1676231340, +3.51, +28.091,  +8.68213, +1262.000, +112.000, +391.000
1676231940, +3.51, +27.943, +12.15351, +1281.000, +120.000, +358.000
1676232540, +3.51, +27.976,  +7.21620, +1281.000, +116.000, +359.000
1676233140, +3.51, +28.025,  +7.05303, +1272.000, +116.000, +376.000
1676233740, +3.51, +28.091,  +8.61107, +1262.000, +112.000, +396.000
1676234340, +3.51, +28.173,  +5.02389, +1286.000, +116.000, +352.000
1676234940, +3.51, +28.025,  +7.42149, +1299.000, +108.000, +343.000
1676235540, +3.51, +27.663,  +5.01863, +1143.000, +63.000, +444.000
1676236140, +3.51, +27.581, +19.21733, +1300.000, +108.000, +344.000
1676236740, +3.51, +27.548,  +3.07634, +1142.000, +64.000, +448.000
1676237340, +3.51, +27.606,  +3.68956, +1310.000, +108.000, +335.000
1676237940, +3.51, +27.581, +21.86494, +1139.000, +64.000, +444.000
1676238540, +3.51, +27.573, +22.65449, +1144.000, +64.000, +451.000
1676239140, +3.51, +27.573, +23.95198, +1307.000, +111.000, +335.000
1676239740, +3.51, +27.614, +23.78618, +1308.000, +132.000, +333.000
1676240340, +3.51, +27.556, +17.93826, +1305.000, +80.000, +327.000
1676240940, +3.51, +27.490,  +6.97671, +1148.000, +64.000, +454.000
1676241540, +3.51, +27.449, +11.52450, +1167.000, +70.000, +456.000
1676242140, +3.51, +27.400,  +8.74266, +1172.000, +70.000, +462.000
1676242740, +3.51, +27.391, +26.70750, +1158.000, +68.000, +455.000
1676243340, +3.51, +27.408, +25.53108, +1140.000, +64.000, +448.000
1676243940, +3.51, +27.474,  +9.11112, +1168.000, +72.000, +457.000
1676244540, +3.51, +27.540, +24.83891, +1144.000, +64.000, +454.000
1676245140, +3.51, +27.606, +26.26799, +1140.000, +64.000, +448.000
1676245740, +3.51, +27.762, +10.15595, +1296.000, +112.000, +344.000
1676246340, +3.51, +27.910, +21.86231, +1284.000, +120.000, +352.000
1676246940, +3.51, +27.943, +23.22034, +1244.000, +100.000, +420.000
1676247540, +3.51, +27.885, +19.67527, +1251.000, +104.000, +408.000
1676248140, +3.51, +27.869, +18.51989, +1288.000, +118.000, +352.000
1676248740, +3.51, +27.869, +15.07483, +1262.000, +108.000, +396.000
1676249340, +3.51, +27.861, +17.10397, +1268.000, +112.000, +384.000
1676249940, +3.51, +27.861, +19.52262, +1272.000, +113.000, +376.000
1676250540, +3.51, +27.927, +18.66728, +1281.000, +120.000, +358.000
1676251140, +3.51, +27.976, +19.24628, +1265.000, +112.000, +390.000
