7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684207740, +3.49, +28.599,  +1.54462, +1255.000, +104.000, +425.000
1684208340, +3.49, +28.533,  +0.79192, +1267.000, +112.000, +408.000
1684208940, +3.49, +28.312,  +0.68664, +1244.000, +100.000, +441.000
1684209540, +3.49, +28.132,  +0.59716, +1254.000, +104.000, +432.000
1684210140, +3.49, +28.017,  +0.54716, +1272.000, +115.000, +406.000
1684210740, +3.49, +28.009,  +0.51557, +1310.000, +120.000, +352.000
1684211340, +3.49, +28.009,  +0.40504, +1308.000, +124.000, +352.000
1684211940, +3.49, +28.009,  +0.17344, +1300.000, +124.000, +359.000
1684212540, +3.49, +28.050,  +0.21555, +1279.000, +120.000, +390.000
1684213140, +3.49, +28.115,  +0.16291, +1312.000, +120.000, +355.000
1684213740, +3.49, +28.148,  +0.04711, +1136.000, +64.000, +460.000
1684214340, +3.49, +27.787,  +0.05501, +1136.000, +64.000, +462.000
1684214940, +3.49, +27.565,  -0.05027, +1177.000, +72.000, +476.000
1684215540, +3.49, +27.466,  +0.01816, +1216.000, +84.000, +470.000
1684216140, +3.49, +27.441,  +0.05764, +1220.000, +88.000, +465.000
1684216740, +3.49, +27.499,  +0.02869, +1236.000, +96.000, +454.000
1684217340, +3.49, +27.787,  +0.02079, +1176.000, +72.000, +476.000
1684217940, +3.49, +27.992,  +0.09448, +1136.000, +64.000, +462.000
1684218540, +3.49, +28.214,  -0.06606, +1137.000, +62.000, +460.000
1684219140, +3.49, +28.452,  -0.02395, +1314.000, +126.000, +340.000
1684219740, +3.49, +28.582,  -0.03974, +1273.000, +115.000, +400.000
1684220340, +3.49, +28.091,  +0.03395, +1303.000, +124.000, +355.000
1684220940, +3.49, +27.918,  +0.07869, +1295.000, +114.000, +327.000
1684221540, +3.49, +28.033,  +0.04974, +1137.000, +62.000, +457.000
1684222140, +3.49, +28.279,  -0.06343, +1267.000, +112.000, +412.000
1684222740, +3.49, +28.509,  +0.02079, +1299.000, +128.000, +358.000
1684223340, +3.49, +28.607,  -0.03448, +1284.000, +120.000, +384.000
1684223940, +3.49, +28.599,  +0.07080, +1312.000, +124.000, +352.000
1684224540, +3.49, +28.353,  +0.02606, +1295.000, +124.000, +368.000
1684225140, +3.49, +28.345,  +0.01553, +1255.000, +104.000, +432.000
1684225740, +3.49, +28.443,  -0.03185, +1297.000, +128.000, +368.000
1684226340, +3.49, +28.689,  +0.00237, +1294.000, +124.000, +368.000
1684226940, +3.49, +28.329,  -0.00026, +1315.000, +136.000, +350.000
1684227540, +3.49, +27.844,  -0.00290, +1286.000, +120.000, +384.000
1684228140, +3.49, +27.713,  +0.00763, +1136.000, +63.000, +462.000
1684228740, +3.49, +27.565,  +0.03658, +1271.000, +112.000, +408.000
1684229340, +3.49, +27.803,  -0.02658, +1137.000, +62.000, +460.000
1684229940, +3.49, +28.009,  -0.04764, +1198.000, +78.000, +476.000
1684230540, +3.49, +28.017,  +0.04711, +1283.000, +110.000, +319.000
1684231140, +3.49, +27.795,  -0.02132, +1315.000, +127.000, +353.000
1684231740, +3.49, +27.680,  -0.00553, +1139.000, +60.000, +467.000
1684232340, +3.49, +27.630,  +0.06553, +1171.000, +70.000, +476.000
1684232940, +3.49, +28.009,  +0.01026, +1299.000, +124.000, +358.000
1684233540, +3.49, +28.296,  +0.08922, +1318.000, +124.000, +340.000
1684234140, +3.49, +28.705,  -0.04500, +1163.000, +68.000, +472.000
1684234740, +3.49, +28.885,  -0.02132, +1192.000, +80.000, +473.000
1684235340, +3.49, +28.966,  +0.04974, +1295.000, +112.000, +326.000
1684235940, +3.49, +29.007,  +0.06027, +1288.000, +120.000, +376.000
1684236540, +3.49, +29.040,  +0.01026, +1276.000, +116.000, +396.000
1684237140, +3.49, +29.023,  +0.04711, +1315.000, +125.000, +345.000
1684237740, +3.49, +28.402,  +0.02869, +1304.000, +111.000, +321.000
1684238340, +3.49, +27.885,  +0.01816, +1307.000, +112.000, +332.000
1684238940, +3.49, +27.688,  +0.05237, +1196.000, +80.000, +476.000
1684239540, +3.49, +27.606,  +0.07080, +1260.000, +104.000, +424.000
1684240140, +3.49, +27.556,  +0.04185, +1284.000, +120.000, +384.000
1684240740, +3.49, +27.532,  -0.01605, +1137.000, +62.000, +463.000
1684241340, +3.49, +27.523,  -0.04237, +1155.000, +65.000, +472.000
1684241940, +3.49, +27.515,  -0.02132, +1294.000, +124.000, +368.000
1684242540, +3.49, +27.523,  -0.00026, +1169.000, +70.000, +476.000
1684243140, +3.49, +27.532,  +0.04711, +1286.000, +111.000, +323.000
1684243740, +3.49, +27.515,  +0.01816, +1315.000, +120.000, +348.000
1684244340, +3.49, +27.466,  +0.05501, +1283.000, +103.000, +319.000
1684244940, +3.49, +27.490,  -0.00026, +1180.000, +72.000, +480.000
1684245540, +3.49, +27.573,  +0.04711, +1174.000, +68.000, +476.000
1684246140, +3.49, +27.770,  +0.09448, +1316.000, +75.000, +346.000
1684246740, +3.49, +27.622,  -0.01869, +1287.000, +111.000, +327.000
1684247340, +3.49, +27.565,  -0.01079, +1319.000, +121.000, +340.000
1684247940, +3.49, +27.704,  -0.08185, +1280.000, +120.000, +392.000
1684248540, +3.49, +27.795,  +0.05237, +1136.000, +62.000, +462.000
1684249140, +3.49, +27.729,  -0.00553, +1142.000, +62.000, +464.000
1684249740, +3.49, +27.746,  +0.09185, +1302.000, +128.000, +358.000
1684250340, +3.49, +27.935,  +0.06027, +1299.000, +107.000, +327.000
1684250940, +3.48, +28.165,  +0.07343, +1286.000, +120.000, +384.000
1684251540, +3.49, +28.279,  +0.00500, +1137.000, +63.000, +457.000
1684252140, +3.49, +28.083,  +0.08922, +1160.000, +67.000, +476.000
1684252740, +3.49, +27.943,  +0.00237, +1244.000, +102.000, +444.000
1684253340, +3.49, +27.869,  +0.07869, +1278.000, +120.000, +390.000
1684253940, +3.49, +27.951,  +0.00763, +1227.000, +92.000, +460.000
1684254540, +3.49, +28.222,  +0.07869, +1272.000, +116.000, +408.000
1684255140, +3.49, +28.370,  +0.04448, +1217.000, +88.000, +467.000
1684255740, +3.49, +28.402,  +0.07343, +1255.000, +104.000, +432.000
1684256340, +3.49, +28.501,  -0.01605, +1312.000, +125.000, +351.000
1684256940, +3.49, +28.599,  -0.00026, +1238.000, +96.000, +448.000
1684257540, +3.49, +28.681,  -0.00816, +1176.000, +71.000, +476.000
1684258140, +3.49, +28.746,  +0.01290, +1143.000, +64.000, +472.000
1684258740, +3.49, +28.795,  +0.02606, +1159.000, +67.000, +472.000
1684259340, +3.49, +28.681,  +0.19712, +1139.000, +60.000, +467.000
1684259940, +3.49, +28.623,  +0.24450, +1171.000, +72.000, +476.000
1684260540, +3.49, +28.664,  +0.41030, +1195.000, +80.000, +473.000
1684261140, +3.49, +28.713,  +0.77349, +1139.000, +60.000, +464.000
1684261740, +3.49, +28.525,  +0.71559, +1144.000, +64.000, +472.000
1684262340, +3.49, +28.247,  +1.04457, +1155.000, +64.000, +472.000
1684262940, +3.49, +28.230,  +1.17616, +1200.000, +80.000, +480.000
1684263540, +3.49, +28.329,  +1.02615, +1236.000, +96.000, +454.000
1684264140, +3.49, +28.312,  +0.99720, +1200.000, +80.000, +472.000
1684264740, +3.49, +28.009,  +1.44198, +1219.000, +88.000, +467.000
1684265340, +3.49, +27.828,  +2.22889, +1228.000, +92.000, +462.000
1684265940, +3.49, +27.976,  +2.83421, +1264.000, +112.000, +416.000
1684266540, +3.49, +28.296,  +2.89211, +1272.000, +113.000, +402.000
1684267140, +3.49, +28.000,  +2.47102, +1278.000, +120.000, +392.000
1684267740, +3.49, +27.885,  +2.24995, +1289.000, +120.000, +376.000
1684268340, +3.49, +27.927,  +2.41575, +1267.000, +112.000, +414.000
1684268940, +3.49, +27.943,  +3.08687, +1260.000, +112.000, +423.000
1684269540, +3.49, +27.943,  +2.67367, +1208.000, +84.000, +472.000
1684270140, +3.49, +27.795,  +2.34733, +1312.000, +120.000, +358.000
