7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684468740, +3.49, +28.738,  +0.69454, +1177.000, +72.000, +476.000
1684469340, +3.49, +28.828,  +0.59979, +1183.000, +72.000, +480.000
1684469940, +3.49, +28.885,  +0.33924, +1142.000, +64.000, +467.000
1684470540, +3.49, +28.909,  +0.25239, +1168.000, +70.000, +480.000
1684471140, +3.49, +28.909,  +0.17081, +1295.000, +103.000, +323.000
1684471740, +3.49, +28.917,  +0.11554, +1196.000, +78.000, +476.000
1684472340, +3.49, +28.934,  +0.08659, +1312.000, +121.000, +329.000
1684472940, +3.49, +28.942,  +0.02869, +1156.000, +68.000, +476.000
1684473540, +3.49, +28.942,  -0.00816, +1200.000, +80.000, +472.000
1684474140, +3.49, +28.942,  +0.02869, +1164.000, +70.000, +475.000
1684474740, +3.49, +28.917,  -0.00553, +1148.000, +64.000, +472.000
1684475340, +3.49, +28.558,  +0.06290, +1255.000, +108.000, +432.000
1684475940, +3.49, +28.337,  +0.06553, +1224.000, +92.000, +460.000
1684476540, +3.49, +28.238,  +0.04974, +1271.000, +116.000, +403.000
1684477140, +3.49, +28.074,  +0.03658, +1304.000, +124.000, +352.000
1684477740, +3.49, +28.074,  -0.01605, +1289.000, +124.000, +376.000
1684478340, +3.49, +28.148,  +0.04448, +1304.000, +128.000, +356.000
1684478940, +3.49, +28.066,  +0.04448, +1303.000, +128.000, +359.000
1684479540, +3.49, +28.074,  +0.07606, +1292.000, +124.000, +368.000
1684480140, +3.49, +28.042,  -0.04237, +1289.000, +124.000, +376.000
1684480740, +3.49, +28.099,  +0.07343, +1295.000, +128.000, +360.000
1684481340, +3.49, +28.484,  +0.01553, +1304.000, +128.000, +352.000
1684481940, +3.49, +28.361,  +0.08396, +1318.000, +126.000, +344.000
1684482540, +3.49, +28.247,  -0.02132, +1304.000, +128.000, +356.000
1684483140, +3.49, +28.386,  -0.01605, +1308.000, +124.000, +352.000
1684483740, +3.49, +28.271,  -0.05027, +1272.000, +112.000, +408.000
1684484340, +3.49, +28.517,  +0.00237, +1214.000, +83.000, +468.000
1684484940, +3.49, +28.664,  -0.00816, +1183.000, +72.000, +476.000
1684485540, +3.49, +28.452,  +0.03658, +1267.000, +112.000, +412.000
1684486140, +3.49, +28.107,  -0.01605, +1311.000, +120.000, +353.000
