7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1692385740, +2.98, +28.435,  +1.85517, +1200.000, +76.000, +499.000
1692386340, +2.98, +28.452,  +2.15520, +1328.000, +135.000, +396.000
1692386940, +2.98, +28.460,  +2.85527, +1145.000, +62.000, +492.000
1692387540, +2.98, +28.484,  +3.90800, +1123.000, +56.000, +460.000
1692388140, +2.98, +28.525,  +4.42120, +1247.000, +127.000, +247.000
1692388740, +2.98, +28.542,  +4.01327, +1307.000, +112.000, +386.000
1692389340, +2.99, +28.533,  +3.79746, +1326.000, +188.000, +220.000
1692389940, +2.99, +28.566,  +5.12127, +1273.000, +112.000, +424.000
1692390540, +2.98, +28.574,  +5.93977, +1211.000, +112.000, +256.000
1692391140, +2.98, +28.591,  +6.44771, +1302.000, +169.000, +207.000
1692391740, +2.98, +28.591,  +6.75563, +1168.000, +68.000, +464.000
1692392340, +2.98, +28.591,  +7.40833, +1195.000, +76.000, +500.000
1692392940, +2.98, +28.599,  +7.91100, +1276.000, +114.000, +422.000
1692393540, +2.98, +28.607,  +8.46632, +1176.000, +70.000, +464.000
1692394140, +2.98, +28.599,  +8.87162, +1164.000, +121.000, +294.000
1692394740, +2.98, +28.607,  +9.54274, +1116.000, +48.000, +448.000
1692395340, +2.98, +28.591,  +9.84277, +1144.000, +64.000, +460.000
1692395940, +2.98, +28.591, +10.01647, +1294.000, +120.000, +398.000
1692396540, +2.98, +28.582, +10.09016, +1321.000, +145.000, +353.000
1692397140, +2.98, +28.468, +10.09279, +1272.000, +112.000, +428.000
1692397740, +2.98, +28.238, +10.35334, +1267.000, +104.000, +458.000
1692398340, +2.98, +28.165, +10.79812, +1166.000, +85.000, +262.000
1692398940, +2.98, +28.140,  +9.26903, +1262.000, +100.000, +459.000
1692399540, +2.98, +28.197,  +8.56370, +1219.000, +115.000, +238.000
