7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1691254740, +3.16, +28.189,  -0.06606, +1273.000, +116.000, +418.000
1691255340, +3.17, +27.820,  -0.04764, +1311.000, +115.000, +375.000
1691255940, +3.17, +27.449,  -0.03711, +1136.000, +62.000, +480.000
1691256540, +3.17, +27.391,  +0.01816, +1223.000, +88.000, +482.000
1691257140, +3.17, +27.326,  +0.02342, +1276.000, +120.000, +416.000
1691257740, +3.16, +27.499,  +0.14186, +1107.000, +35.000, +323.000
1691258340, +3.16, +27.844,  +0.37872, +1283.000, +116.000, +404.000
1691258940, +3.16, +28.124,  +0.58663, +1244.000, +113.000, +378.000
1691259540, +3.16, +28.091,  +0.89193, +1080.000, +23.000, +353.000
1691260140, +3.16, +28.148,  +1.35250, +1172.000, +70.000, +496.000
1691260740, +3.16, +28.173,  +1.25775, +1286.000, +120.000, +400.000
1691261340, +3.16, +28.173,  +1.84201, +1159.000, +64.000, +496.000
1691261940, +3.16, +28.214,  +2.29995, +1214.000, +83.000, +492.000
1691262540, +3.16, +28.230,  +2.41838, +1176.000, +70.000, +496.000
1691263140, +3.16, +28.197,  +4.13697, +1291.000, +120.000, +396.000
1691263740, +3.17, +28.197,  +2.23679, +1278.000, +115.000, +416.000
1691264340, +3.17, +28.206,  +5.14232, +1308.000, +110.000, +359.000
1691264940, +3.16, +28.255,  +3.14214, +1279.000, +116.000, +412.000
1691265540, +3.17, +28.279,  +6.13715, +1260.000, +108.000, +440.000
1691266140, +3.18, +28.288,  +4.60806, +1272.000, +115.000, +419.000
1691266740, +3.18, +28.312,  +8.05839, +1231.000, +99.000, +328.000
1691267340, +3.18, +28.337,  +7.35306, +1284.000, +120.000, +404.000
1691267940, +3.18, +28.353,  +8.60581, +1304.000, +113.000, +382.000
1691268540, +3.19, +28.345,  +8.19524, +1284.000, +120.000, +400.000
1691269140, +3.18, +28.353,  +8.82162, +1150.000, +64.000, +488.000
1691269740, +3.19, +28.361,  +9.21113, +1288.000, +120.000, +400.000
1691270340, +3.19, +28.378, +10.04015, +1433.000, +192.000, +364.000
1691270940, +3.18, +28.394, +10.61126, +1310.000, +110.000, +359.000
1691271540, +3.19, +28.402, +11.28501, +1291.000, +116.000, +396.000
1691272140, +3.19, +28.402, +11.09025, +1160.000, +64.000, +494.000
1691272740, +3.19, +28.394, +11.29290, +1160.000, +64.000, +494.000
1691273340, +3.19, +28.411, +11.74821, +1137.000, +62.000, +480.000
1691273940, +3.19, +28.378, +12.40353, +1212.000, +83.000, +488.000
1691274540, +3.19, +28.411, +12.36932, +1272.000, +112.000, +424.000
1691275140, +3.19, +28.411, +13.80103, +1183.000, +72.000, +496.000
1691275740, +3.19, +28.402, +13.36678, +1308.000, +105.000, +359.000
1691276340, +3.19, +28.411, +12.75620, +1289.000, +120.000, +398.000
1691276940, +3.19, +28.411, +12.57197, +1139.000, +63.000, +480.000
1691277540, +3.19, +28.411,  +6.65299, +1139.000, +63.000, +480.000
1691278140, +3.19, +28.402, +12.09824, +1163.000, +68.000, +494.000
1691278740, +3.18, +28.427, +12.32721, +1233.000, +142.000, +232.000
1691279340, +3.19, +28.435,  +7.11619, +1153.000, +64.000, +492.000
1691279940, +3.19, +28.411, +11.62451, +1302.000, +112.000, +384.000
1691280540, +3.19, +28.394, +11.37712, +1308.000, +112.000, +380.000
1691281140, +3.19, +28.411, +11.37186, +1300.000, +113.000, +384.000
1691281740, +3.18, +28.411, +10.65600, +1311.000, +112.000, +364.000
1691282340, +3.19, +28.394, +10.08752, +1200.000, +76.000, +496.000
1691282940, +3.18, +28.386, +10.26123, +1304.000, +112.000, +384.000
1691283540, +3.18, +28.361,  +6.76090, +1273.000, +115.000, +422.000
1691284140, +3.18, +28.173,  +9.79013, +1150.000, +64.000, +496.000
1691284740, +3.19, +28.173,  +7.35569, +1158.000, +64.000, +496.000
1691285340, +3.18, +28.148,  +8.40052, +1248.000, +99.000, +456.000
1691285940, +3.19, +28.107,  +7.42149, +1164.000, +70.000, +496.000
1691286540, +3.19, +27.861,  +6.67405, +1232.000, +92.000, +476.000
1691287140, +3.19, +27.565,  +3.11055, +1304.000, +116.000, +384.000
1691287740, +3.19, +27.293,  +3.78167, +1299.000, +115.000, +384.000
1691288340, +3.19, +27.326,  +5.01600, +1150.000, +64.000, +492.000
1691288940, +3.19, +27.556,  +4.68702, +1249.000, +108.000, +425.000
1691289540, +3.19, +27.647,  +3.91326, +1231.000, +92.000, +480.000
1691290140, +3.19, +27.499,  +3.40269, +1287.000, +112.000, +396.000
1691290740, +3.19, +27.573,  +3.08950, +1287.000, +120.000, +400.000
1691291340, +3.19, +27.828,  +1.87096, +1283.000, +116.000, +408.000
1691291940, +3.19, +27.918,  +2.17626, +1196.000, +84.000, +450.000
1691292540, +3.19, +27.737,  +2.01308, +1310.000, +112.000, +379.000
1691293140, +3.18, +27.721,  +1.92360, +1263.000, +108.000, +444.000
1691293740, +3.18, +27.803,  +1.59726, +1284.000, +118.000, +404.000
1691294340, +3.18, +27.861,  +1.32091, +1299.000, +116.000, +384.000
1691294940, +3.18, +27.918,  +1.22090, +1295.000, +120.000, +390.000
1691295540, +3.18, +28.025,  +1.03141, +1168.000, +94.000, +292.000
1691296140, +3.18, +28.165,  +0.74454, +1137.000, +63.000, +480.000
1691296740, +3.18, +28.263,  +0.54979, +1292.000, +120.000, +392.000
1691297340, +3.18, +28.296,  +0.41293, +1137.000, +60.000, +480.000
1691297940, +3.18, +28.255,  +0.23923, +1163.000, +67.000, +496.000
1691298540, +3.18, +28.255,  +0.10238, +1120.000, +35.000, +333.000
1691299140, +3.18, +28.279,  -0.00290, +1089.000, +26.000, +350.000
1691299740, +3.18, +28.288,  -0.04500, +1144.000, +64.000, +488.000
1691300340, +3.19, +28.296,  -0.01605, +1299.000, +115.000, +386.000
1691300940, +3.19, +28.312,  -0.00816, +1303.000, +112.000, +384.000
1691301540, +3.19, +28.337,  -0.05816, +1206.000, +80.000, +494.000
1691302140, +3.18, +28.361,  -0.03974, +1153.000, +64.000, +448.000
1691302740, +3.18, +28.386,  -0.04500, +1312.000, +119.000, +376.000
1691303340, +3.18, +28.370,  -0.00816, +1198.000, +78.000, +496.000
1691303940, +3.18, +28.378,  -0.02921, +1267.000, +95.000, +355.000
1691304540, +3.18, +28.402,  -0.03711, +1363.000, +198.000, +122.000
1691305140, +3.17, +28.419,  -0.06080, +1144.000, +64.000, +488.000
1691305740, +3.17, +28.427,  -0.03448, +1310.000, +111.000, +378.000
1691306340, +3.17, +28.419,  -0.07395, +1103.000, +27.000, +328.000
1691306940, +3.17, +28.411,  -0.01605, +1163.000, +75.000, +290.000
1691307540, +3.17, +28.419,  -0.05553, +1212.000, +145.000, +223.000
1691308140, +3.16, +28.386,  -0.03974, +1203.000, +78.000, +496.000
1691308740, +3.16, +28.419,  -0.02132, +1222.000, +84.000, +461.000
1691309340, +3.16, +28.419,  -0.04500, +1264.000, +108.000, +440.000
1691309940, +3.16, +28.419,  -0.07132, +1287.000, +116.000, +398.000
1691310540, +3.16, +28.419,  -0.03448, +1288.000, +120.000, +400.000
1691311140, +3.16, +28.427,  -0.06606, +1132.000, +56.000, +318.000
1691311740, +3.15, +28.452,  -0.03185, +1190.000, +76.000, +496.000
1691312340, +3.15, +28.484,  -0.07132, +1283.000, +115.000, +408.000
1691312940, +3.15, +28.435,  -0.05816, +1248.000, +96.000, +460.000
1691313540, +3.15, +28.411,  -0.06869, +1281.000, +120.000, +408.000
1691314140, +3.15, +28.378,  -0.06080, +1121.000, +32.000, +351.000
1691314740, +3.14, +28.378,  -0.04764, +1260.000, +108.000, +423.000
1691315340, +3.15, +28.353,  -0.06869, +1172.000, +68.000, +451.000
1691315940, +3.14, +28.345,  -0.04500, +1248.000, +106.000, +374.000
1691316540, +3.15, +28.329,  -0.04764, +1219.000, +88.000, +484.000
1691317140, +3.14, +28.337,  -0.04237, +1119.000, +94.000, +273.000
1691317740, +3.15, +28.304,  -0.03974, +1295.000, +103.000, +359.000
1691318340, +3.15, +28.296,  -0.06080, +1260.000, +104.000, +444.000
1691318940, +3.15, +28.263,  -0.01869, +1241.000, +112.000, +361.000
1691319540, +3.15, +28.238,  -0.00290, +1307.000, +112.000, +384.000
1691320140, +3.15, +28.230,  -0.03711, +1295.000, +115.000, +390.000
