7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1683598740, +3.49, +27.482,  +2.08414, +1137.000, +60.000, +460.000
1683599340, +3.49, +27.803,  +1.57357, +1300.000, +128.000, +352.000
1683599940, +3.49, +27.885,  +1.39987, +1299.000, +128.000, +355.000
1683600540, +3.49, +27.976,  +1.51304, +1233.000, +96.000, +448.000
1683601140, +3.49, +27.951,  +1.27880, +1286.000, +120.000, +380.000
1683601740, +3.49, +27.976,  +1.17879, +1216.000, +88.000, +462.000
1683602340, +3.49, +27.894,  +1.25775, +1287.000, +120.000, +376.000
1683602940, +3.49, +27.976,  +1.12089, +1281.000, +120.000, +384.000
1683603540, +3.49, +28.238,  +0.62348, +1144.000, +64.000, +464.000
1683604140, +3.49, +28.484,  +0.47610, +1216.000, +86.000, +460.000
1683604740, +3.49, +28.672,  +0.22081, +1299.000, +112.000, +317.000
1683605340, +3.49, +28.803,  +0.14449, +1160.000, +68.000, +468.000
1683605940, +3.49, +28.877,  +0.12080, +1153.000, +64.000, +470.000
1683606540, +3.49, +28.828,  +0.10501, +1144.000, +64.000, +465.000
1683607140, +3.49, +28.681,  -0.02395, +1235.000, +96.000, +448.000
1683607740, +3.49, +28.648,  +0.05764, +1164.000, +70.000, +472.000
1683608340, +3.49, +28.656,  +0.00237, +1302.000, +124.000, +352.000
1683608940, +3.49, +28.713,  +0.07869, +1183.000, +76.000, +472.000
1683609540, +3.49, +28.795,  +0.03395, +1257.000, +108.000, +419.000
1683610140, +3.49, +28.852,  +0.03658, +1278.000, +110.000, +313.000
1683610740, +3.49, +28.909,  +0.01290, +1174.000, +71.000, +472.000
1683611340, +3.49, +28.926,  +0.02342, +1271.000, +112.000, +406.000
1683611940, +3.49, +28.909,  -0.01869, +1319.000, +128.000, +331.000
1683612540, +3.49, +28.860,  -0.01605, +1134.000, +60.000, +456.000
1683613140, +3.49, +28.877,  -0.01342, +1264.000, +112.000, +414.000
1683613740, +3.49, +28.926,  +0.00763, +1225.000, +88.000, +455.000
1683614340, +3.49, +28.958,  -0.06080, +1264.000, +112.000, +412.000
1683614940, +3.49, +28.942,  +0.05237, +1294.000, +128.000, +364.000
1683615540, +3.49, +28.934,  +0.02869, +1200.000, +78.000, +472.000
1683616140, +3.49, +28.942,  +0.07606, +1272.000, +112.000, +400.000
1683616740, +3.49, +28.942,  +0.16291, +1192.000, +78.000, +472.000
1683617340, +3.49, +28.950,  +0.02606, +1295.000, +128.000, +358.000
1683617940, +3.49, +28.966,  +0.05764, +1288.000, +120.000, +376.000
1683618540, +3.49, +28.966,  +0.08659, +1248.000, +100.000, +435.000
1683619140, +3.49, +28.966,  -0.04237, +1295.000, +124.000, +368.000
1683619740, +3.49, +28.966,  -0.00026, +1200.000, +80.000, +472.000
1683620340, +3.49, +28.966,  -0.01342, +1208.000, +83.000, +466.000
1683620940, +3.49, +28.950,  +0.05237, +1201.000, +80.000, +468.000
1683621540, +3.49, +28.795,  +0.03395, +1196.000, +76.000, +472.000
1683622140, +3.49, +28.697,  +0.01290, +1216.000, +88.000, +464.000
1683622740, +3.49, +28.689,  +0.11291, +1288.000, +128.000, +368.000
