7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1678813740, +3.50, +28.999,  -0.02658, +1271.000, +112.000, +384.000
1678814340, +3.50, +28.991,  +0.09975, +1265.000, +112.000, +396.000
1678814940, +3.50, +29.007,  +0.20239, +1256.000, +108.000, +412.000
1678815540, +3.50, +29.007,  +0.35767, +1262.000, +112.000, +400.000
1678816140, +3.50, +29.015,  +0.56032, +1251.000, +100.000, +422.000
1678816740, +3.50, +29.023,  +0.84982, +1256.000, +102.000, +416.000
1678817340, +3.50, +29.023,  +1.16037, +1249.000, +104.000, +422.000
1678817940, +3.50, +28.999,  +1.48672, +1272.000, +113.000, +388.000
1678818540, +3.50, +28.950,  +1.83938, +1252.000, +104.000, +416.000
1678819140, +3.50, +28.950,  +1.89991, +1262.000, +112.000, +403.000
1678819740, +3.50, +28.950,  +2.78158, +1267.000, +112.000, +392.000
1678820340, +3.50, +28.958,  +3.18951, +1256.000, +108.000, +412.000
1678820940, +3.50, +28.958,  +3.67377, +1262.000, +112.000, +404.000
1678821540, +3.50, +28.966,  +3.40795, +1255.000, +108.000, +414.000
1678822140, +3.50, +28.983,  +3.62376, +1241.000, +100.000, +432.000
1678822740, +3.50, +28.999,  +3.32900, +1265.000, +112.000, +393.000
1678823340, +3.50, +28.999,  +6.37402, +1155.000, +68.000, +460.000
1678823940, +3.50, +29.007,  +6.66615, +1232.000, +96.000, +444.000
1678824540, +3.50, +29.015,  +6.38981, +1228.000, +96.000, +448.000
1678825140, +3.50, +28.942,  +7.01355, +1180.000, +76.000, +467.000
1678825740, +3.51, +28.566,  +7.80310, +1310.000, +112.000, +339.000
1678826340, +3.50, +28.271,  +9.05059, +1302.000, +108.000, +335.000
1678826940, +3.50, +28.165, +10.21648, +1294.000, +115.000, +356.000
1678827540, +3.50, +28.099,  +9.89803, +1159.000, +68.000, +463.000
1678828140, +3.50, +28.083, +11.88243, +1180.000, +72.000, +464.000
1678828740, +3.50, +28.066, +12.40616, +1161.000, +70.000, +462.000
1678829340, +3.50, +28.033, +13.76419, +1288.000, +116.000, +356.000
1678829940, +3.50, +28.009, +14.83271, +1305.000, +116.000, +344.000
1678830540, +3.50, +27.902, +15.79595, +1233.000, +96.000, +440.000
1678831140, +3.50, +27.795, +16.48286, +1238.000, +96.000, +438.000
1678831740, +3.50, +27.680, +17.12766, +1233.000, +96.000, +440.000
1678832340, +3.50, +27.647, +18.05669, +1246.000, +102.000, +428.000
1678832940, +3.50, +27.688, +19.66737, +1244.000, +99.000, +430.000
1678833540, +3.50, +27.737, +18.91204, +1227.000, +96.000, +448.000
1678834140, +3.50, +27.779, +18.68833, +1240.000, +96.000, +433.000
