7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682467740, +3.49, +27.696,  +4.08696, +1278.000, +120.000, +388.000
1682468340, +3.49, +27.680,  +3.91063, +1200.000, +78.000, +467.000
1682468940, +3.49, +27.680,  +3.83431, +1224.000, +88.000, +451.000
1682469540, +3.49, +27.680,  +3.79746, +1159.000, +64.000, +465.000
1682470140, +3.49, +27.688,  +3.51059, +1308.000, +128.000, +336.000
1682470740, +3.49, +27.704,  +3.41585, +1312.000, +124.000, +346.000
1682471340, +3.49, +27.713,  +2.17099, +1304.000, +128.000, +342.000
1682471940, +3.49, +27.655,  +2.68683, +1302.000, +128.000, +348.000
1682472540, +3.49, +27.606,  +2.27890, +1144.000, +60.000, +460.000
1682473140, +3.49, +27.532,  +2.47102, +1305.000, +128.000, +340.000
1682473740, +3.49, +27.515,  +1.81570, +1296.000, +128.000, +356.000
1682474340, +3.49, +27.540,  +1.84991, +1144.000, +64.000, +456.000
1682474940, +3.49, +27.548,  +1.74201, +1187.000, +76.000, +467.000
1682475540, +3.49, +27.532,  +1.59199, +1137.000, +60.000, +456.000
1682476140, +3.49, +27.515,  +1.43145, +1279.000, +110.000, +307.000
1682476740, +3.49, +27.441,  +1.39987, +1148.000, +64.000, +462.000
1682477340, +3.49, +27.367,  +1.21564, +1216.000, +84.000, +460.000
1682477940, +3.49, +27.408,  +0.97088, +1279.000, +120.000, +384.000
1682478540, +3.49, +27.433,  +0.89193, +1167.000, +68.000, +464.000
1682479140, +3.49, +27.383,  +0.80771, +1228.000, +92.000, +448.000
1682479740, +3.49, +27.391,  +0.66296, +1151.000, +64.000, +462.000
1682480340, +3.49, +27.441,  +0.59453, +1147.000, +64.000, +462.000
1682480940, +3.49, +27.441,  +0.49452, +1320.000, +127.000, +323.000
1682481540, +3.49, +27.367,  +0.44978, +1294.000, +115.000, +307.000
1682482140, +3.49, +27.416,  +0.35503, +1246.000, +100.000, +430.000
1682482740, +3.49, +27.828,  +0.23923, +1283.000, +120.000, +376.000
