7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1689688740, +3.47, +26.979,  +0.02079, +1252.000, +104.000, +440.000
1689689340, +3.47, +26.954,  +0.03132, +1283.000, +120.000, +392.000
1689689940, +3.47, +26.995,  -0.00553, +1289.000, +120.000, +384.000
1689690540, +3.47, +27.202,  -0.02395, +1292.000, +120.000, +384.000
1689691140, +3.47, +27.128,  +0.01290, +1288.000, +118.000, +384.000
1689691740, +3.47, +27.086,  +0.01026, +1308.000, +118.000, +364.000
1689692340, +3.47, +27.045,  +0.03395, +1299.000, +116.000, +376.000
1689692940, +3.47, +27.020,  -0.01342, +1304.000, +112.000, +374.000
1689693540, +3.47, +26.946,  -0.05553, +1140.000, +64.000, +480.000
1689694140, +3.47, +26.921,  +0.02342, +1307.000, +117.000, +367.000
1689694740, +3.47, +26.904,  -0.04500, +1287.000, +103.000, +355.000
1689695340, +3.47, +26.904,  +0.04974, +1302.000, +112.000, +373.000
1689695940, +3.47, +27.037,  -0.04237, +1287.000, +118.000, +388.000
1689696540, +3.47, +27.004,  -0.00553, +1136.000, +60.000, +467.000
1689697140, +3.47, +26.971,  -0.10290, +1295.000, +116.000, +376.000
1689697740, +3.47, +27.012,  +0.01553, +1300.000, +112.000, +372.000
1689698340, +3.47, +27.020,  -0.02921, +1308.000, +113.000, +359.000
1689698940, +3.47, +27.004,  +0.04711, +1292.000, +120.000, +376.000
1689699540, +3.47, +26.995,  +0.01816, +1308.000, +115.000, +360.000
1689700140, +3.47, +27.004,  -0.02658, +1302.000, +112.000, +371.000
1689700740, +3.47, +27.020,  -0.03448, +1305.000, +121.000, +368.000
1689701340, +3.47, +27.012,  +0.01290, +1297.000, +118.000, +376.000
1689701940, +3.47, +27.028,  -0.02658, +1230.000, +96.000, +467.000
1689702540, +3.47, +27.061,  +0.04185, +1244.000, +99.000, +452.000
1689703140, +3.47, +27.061,  +0.15765, +1281.000, +116.000, +400.000
1689703740, +3.47, +27.020,  +0.27871, +1267.000, +112.000, +419.000
1689704340, +3.47, +27.243,  +0.43136, +1284.000, +120.000, +390.000
1689704940, +3.47, +27.696,  +0.53663, +1200.000, +80.000, +483.000
1689705540, +3.47, +27.992,  +1.16300, +1166.000, +71.000, +488.000
1689706140, +3.47, +28.099,  +1.18669, +1136.000, +63.000, +470.000
1689706740, +3.47, +28.156,  +1.01036, +1296.000, +116.000, +376.000
1689707340, +3.47, +28.181,  +1.47093, +1136.000, +60.000, +472.000
1689707940, +3.47, +28.206,  +1.78411, +1283.000, +116.000, +394.000
1689708540, +3.47, +28.189,  +3.17898, +1182.000, +76.000, +488.000
1689709140, +3.47, +28.173,  +2.31574, +1304.000, +108.000, +362.000
1689709740, +3.47, +28.165,  +2.81842, +1136.000, +63.000, +472.000
1689710340, +3.47, +28.165,  +2.11572, +1303.000, +99.000, +351.000
1689710940, +3.47, +28.189,  +3.19477, +1136.000, +62.000, +472.000
1689711540, +3.47, +28.230,  +3.28426, +1287.000, +97.000, +348.000
1689712140, +3.47, +28.263,  +2.52366, +1292.000, +104.000, +351.000
1689712740, +3.47, +28.238,  +2.32101, +1136.000, +62.000, +472.000
1689713340, +3.47, +28.247,  +2.39733, +1167.000, +70.000, +487.000
1689713940, +3.47, +28.271,  +4.44752, +1136.000, +56.000, +472.000
1689714540, +3.47, +28.238,  +2.11046, +1192.000, +78.000, +484.000
1689715140, +3.47, +28.140,  +2.46839, +1182.000, +72.000, +487.000
1689715740, +3.47, +27.844,  +1.39460, +1216.000, +88.000, +476.000
1689716340, +3.47, +27.877,  +3.32900, +1174.000, +72.000, +488.000
1689716940, +3.47, +27.885,  +3.80536, +1191.000, +76.000, +488.000
1689717540, +3.47, +27.836,  +4.66070, +1201.000, +78.000, +484.000
1689718140, +3.47, +27.639,  +5.67132, +1204.000, +80.000, +480.000
1689718740, +3.47, +27.416,  +7.11883, +1216.000, +88.000, +480.000
1689719340, +3.47, +27.350,  +6.10031, +1308.000, +114.000, +372.000
1689719940, +3.47, +27.185,  +7.90574, +1291.000, +120.000, +384.000
1689720540, +3.47, +27.086,  +7.29779, +1196.000, +76.000, +488.000
1689721140, +3.47, +27.045,  +3.54217, +1260.000, +108.000, +425.000
1689721740, +3.47, +27.028,  +3.71587, +1136.000, +63.000, +472.000
1689722340, +3.47, +27.169,  +4.16592, +1190.000, +73.000, +487.000
1689722940, +3.47, +27.507,  +4.46068, +1208.000, +80.000, +480.000
1689723540, +3.47, +27.647,  +9.70854, +1283.000, +118.000, +390.000
1689724140, +3.47, +27.532,  +8.83741, +1283.000, +120.000, +396.000
1689724740, +3.47, +27.342,  +7.71625, +1150.000, +64.000, +486.000
1689725340, +3.47, +27.210,  +1.93676, +1289.000, +120.000, +384.000
1689725940, +3.47, +27.119,  +4.95546, +1136.000, +62.000, +480.000
1689726540, +3.47, +26.995,  +6.73458, +1183.000, +76.000, +488.000
1689727140, +3.47, +26.896,  +5.00547, +1265.000, +108.000, +424.000
1689727740, +3.47, +26.814,  +6.94249, +1235.000, +96.000, +464.000
1689728340, +3.47, +26.756,  +4.24224, +1139.000, +64.000, +483.000
1689728940, +3.47, +26.764,  +5.53447, +1238.000, +96.000, +460.000
1689729540, +3.47, +26.772,  +5.23444, +1267.000, +112.000, +416.000
1689730140, +3.47, +26.698,  +3.50796, +1264.000, +112.000, +424.000
1689730740, +3.47, +26.632,  +4.07643, +1272.000, +112.000, +412.000
1689731340, +3.47, +26.524,  +4.75281, +1286.000, +120.000, +390.000
1689731940, +3.47, +26.425,  +3.49480, +1180.000, +72.000, +488.000
1689732540, +3.47, +26.408,  +3.41585, +1295.000, +120.000, +376.000
1689733140, +3.47, +26.541,  +3.12635, +1287.000, +103.000, +355.000
1689733740, +3.47, +26.640,  +1.83938, +1136.000, +60.000, +476.000
1689734340, +3.47, +26.681,  +2.02624, +1150.000, +64.000, +484.000
1689734940, +3.47, +26.648,  +1.79464, +1180.000, +76.000, +488.000
1689735540, +3.47, +26.640,  +1.57094, +1287.000, +120.000, +384.000
1689736140, +3.47, +26.665,  +1.02089, +1288.000, +120.000, +384.000
1689736740, +3.47, +26.764,  +0.96035, +1166.000, +68.000, +487.000
1689737340, +3.47, +26.871,  +0.88666, +1296.000, +116.000, +376.000
1689737940, +3.47, +26.847,  +0.56821, +1287.000, +118.000, +390.000
1689738540, +3.47, +26.822,  +0.52347, +1276.000, +116.000, +404.000
1689739140, +3.47, +26.805,  +0.51821, +1174.000, +71.000, +487.000
1689739740, +3.47, +26.847,  +0.49978, +1276.000, +102.000, +347.000
1689740340, +3.47, +26.855,  +0.26818, +1271.000, +103.000, +351.000
1689740940, +3.47, +26.814,  +0.31292, +1136.000, +60.000, +476.000
1689741540, +3.47, +26.772,  +0.20239, +1279.000, +103.000, +351.000
1689742140, +3.47, +26.739,  +0.14712, +1161.000, +67.000, +488.000
1689742740, +3.47, +26.706,  +0.10764, +1140.000, +64.000, +480.000
1689743340, +3.47, +26.747,  +0.01816, +1144.000, +64.000, +484.000
1689743940, +3.47, +26.822,  -0.00026, +1209.000, +83.000, +481.000
1689744540, +3.47, +26.855,  +0.03921, +1223.000, +92.000, +470.000
1689745140, +3.47, +26.929,  +0.03921, +1160.000, +64.000, +484.000
1689745740, +3.47, +27.004,  -0.00553, +1184.000, +73.000, +488.000
