7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1680640740, +3.50, +29.015,  +2.12099, +1291.000, +120.000, +368.000
1680641340, +3.50, +29.089,  +3.37900, +1304.000, +116.000, +344.000
1680641940, +3.50, +29.105,  +3.47901, +1276.000, +112.000, +386.000
1680642540, +3.50, +28.934,  +1.56567, +1308.000, +116.000, +348.000
1680643140, +3.50, +28.738,  +3.35795, +1319.000, +113.000, +328.000
1680643740, +3.50, +28.681,  +3.61323, +1140.000, +60.000, +456.000
1680644340, +3.50, +28.738,  +3.69482, +1144.000, +64.000, +460.000
1680644940, +3.50, +28.738,  +3.98432, +1296.000, +104.000, +319.000
1680645540, +3.50, +28.558,  +4.31593, +1156.000, +64.000, +467.000
1680646140, +3.50, +28.329,  +1.89202, +1235.000, +96.000, +448.000
1680646740, +3.50, +28.222,  +3.56060, +1235.000, +96.000, +444.000
1680647340, +3.50, +28.165,  +4.71334, +1255.000, +104.000, +417.000
1680647940, +3.50, +28.132,  +4.47910, +1251.000, +99.000, +424.000
1680648540, +3.50, +28.107,  +4.78176, +1246.000, +99.000, +433.000
1680649140, +3.50, +28.238,  +4.73702, +1252.000, +100.000, +424.000
1680649740, +3.50, +28.288,  +4.77124, +1240.000, +96.000, +436.000
1680650340, +3.50, +28.115,  +4.65280, +1264.000, +104.000, +412.000
1680650940, +3.50, +28.115,  +1.81833, +1244.000, +96.000, +432.000
1680651540, +3.50, +28.214,  +4.87914, +1244.000, +99.000, +432.000
1680652140, +3.50, +28.279,  +5.25286, +1267.000, +112.000, +398.000
1680652740, +3.50, +28.181,  +5.04758, +1235.000, +96.000, +440.000
1680653340, +3.50, +28.148,  +4.99494, +1279.000, +116.000, +384.000
1680653940, +3.50, +28.000,  +5.08442, +1302.000, +120.000, +352.000
1680654540, +3.50, +28.107,  +4.94231, +1288.000, +120.000, +364.000
1680655140, +3.50, +28.312,  +4.96336, +1268.000, +112.000, +400.000
1680655740, +3.50, +28.484,  +4.74755, +1244.000, +96.000, +435.000
1680656340, +3.50, +28.803,  +4.23434, +1144.000, +62.000, +460.000
1680656940, +3.50, +28.836,  +4.05801, +1147.000, +64.000, +462.000
1680657540, +3.50, +28.795,  +3.71061, +1139.000, +62.000, +451.000
1680658140, +3.50, +28.656,  +3.33952, +1287.000, +105.000, +315.000
1680658740, +3.50, +28.558,  +3.20793, +1166.000, +68.000, +468.000
1680659340, +3.50, +28.525,  +3.13161, +1308.000, +116.000, +344.000
1680659940, +3.50, +28.525,  +2.62367, +1223.000, +88.000, +456.000
1680660540, +3.50, +28.558,  +2.43154, +1190.000, +76.000, +466.000
1680661140, +3.50, +28.640,  +2.07888, +1176.000, +70.000, +468.000
1680661740, +3.50, +28.615,  +2.03414, +1200.000, +80.000, +464.000
