7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1677421740, +3.51, +28.378,  +0.03921, +1308.000, +110.000, +335.000
1677422340, +3.51, +28.386,  +0.01026, +1144.000, +64.000, +454.000
1677422940, +3.51, +28.411,  -0.00026, +1174.000, +72.000, +464.000
1677423540, +3.51, +28.435,  +0.07080, +1167.000, +72.000, +464.000
1677424140, +3.51, +28.443,  -0.00026, +1163.000, +70.000, +462.000
1677424740, +3.51, +28.452,  -0.00290, +1144.000, +64.000, +454.000
1677425340, +3.51, +28.394,  +0.02079, +1299.000, +108.000, +344.000
1677425940, +3.51, +28.247,  -0.02921, +1144.000, +64.000, +454.000
1677426540, +3.51, +28.148,  +0.01553, +1230.000, +96.000, +440.000
1677427140, +3.51, +28.156,  -0.05027, +1232.000, +96.000, +440.000
1677427740, +3.51, +28.222,  +0.01290, +1220.000, +89.000, +448.000
1677428340, +3.51, +28.099,  +0.03921, +1231.000, +96.000, +438.000
1677428940, +3.51, +28.058,  +0.11554, +1233.000, +96.000, +440.000
1677429540, +3.51, +28.058,  -0.01869, +1236.000, +96.000, +433.000
1677430140, +3.51, +28.050,  +0.03921, +1243.000, +100.000, +424.000
1677430740, +3.51, +27.647,  +0.01290, +1294.000, +114.000, +348.000
1677431340, +3.51, +27.251,  +0.09448, +1148.000, +65.000, +456.000
1677431940, +3.51, +27.177,  +0.08132, +1142.000, +64.000, +448.000
1677432540, +3.51, +27.144,  +0.16554, +1167.000, +70.000, +463.000
1677433140, +3.51, +27.136,  +0.40504, +1144.000, +67.000, +456.000
1677433740, +3.51, +27.078,  +0.74454, +1190.000, +78.000, +464.000
1677434340, +3.51, +27.045,  +0.96562, +1159.000, +67.000, +460.000
1677434940, +3.51, +27.045,  +1.30249, +1153.000, +67.000, +460.000
1677435540, +3.51, +27.028,  +1.65516, +1176.000, +72.000, +462.000
1677436140, +3.50, +27.012,  +1.96571, +1169.000, +72.000, +460.000
1677436740, +3.51, +27.037,  +2.18415, +1164.000, +72.000, +463.000
1677437340, +3.51, +27.061,  +2.72368, +1291.000, +116.000, +355.000
1677437940, +3.50, +27.020,  +2.95001, +1183.000, +76.000, +464.000
1677438540, +3.51, +27.004,  +3.37900, +1164.000, +72.000, +462.000
1677439140, +3.51, +26.987,  +2.71578, +1160.000, +70.000, +460.000
1677439740, +3.50, +27.169,  +3.82641, +1144.000, +64.000, +451.000
1677440340, +3.50, +27.433,  +4.37909, +1294.000, +115.000, +352.000
1677440940, +3.50, +27.424,  +5.25023, +1305.000, +113.000, +339.000
1677441540, +3.50, +27.474,  +5.88713, +1283.000, +116.000, +359.000
1677442140, +3.50, +27.630,  +6.61878, +1289.000, +113.000, +352.000
1677442740, +3.51, +27.721,  +7.16357, +1251.000, +104.000, +420.000
1677443340, +3.50, +27.811,  +7.61887, +1196.000, +80.000, +462.000
1677443940, +3.50, +28.042,  +8.41105, +1232.000, +96.000, +440.000
1677444540, +3.51, +27.885,  +9.02953, +1171.000, +71.000, +463.000
1677445140, +3.51, +27.787,  +9.46115, +1208.000, +88.000, +454.000
1677445740, +3.51, +27.688,  +9.70065, +1228.000, +96.000, +440.000
1677446340, +3.51, +27.630,  +9.84277, +1272.000, +116.000, +376.000
1677446940, +3.51, +27.655, +10.04542, +1260.000, +112.000, +401.000
1677447540, +3.51, +27.688, +10.80601, +1248.000, +104.000, +417.000
1677448140, +3.51, +27.663, +11.29290, +1264.000, +112.000, +396.000
1677448740, +3.51, +27.696, +11.93507, +1262.000, +112.000, +400.000
1677449340, +3.50, +27.787, +12.35353, +1244.000, +100.000, +423.000
1677449940, +3.50, +27.869, +12.73777, +1248.000, +104.000, +416.000
1677450540, +3.51, +27.959, +12.86936, +1244.000, +99.000, +424.000
1677451140, +3.50, +28.091, +12.95095, +1240.000, +100.000, +432.000
1677451740, +3.50, +28.189, +13.45889, +1240.000, +99.000, +432.000
1677452340, +3.51, +28.263, +13.76945, +1233.000, +96.000, +438.000
1677452940, +3.50, +28.132, +14.25370, +1222.000, +88.000, +448.000
1677453540, +3.51, +27.968, +14.51952, +1241.000, +99.000, +432.000
1677454140, +3.51, +27.894, +14.41425, +1246.000, +102.000, +420.000
1677454740, +3.51, +27.869, +14.08527, +1264.000, +112.000, +396.000
1677455340, +3.51, +27.910, +14.10632, +1248.000, +104.000, +414.000
1677455940, +3.51, +27.869, +13.66154, +1241.000, +100.000, +428.000
1677456540, +3.51, +27.869, +13.70892, +1236.000, +96.000, +432.000
1677457140, +3.51, +27.877, +13.39573, +1240.000, +96.000, +428.000
1677457740, +3.51, +27.943, +13.06412, +1235.000, +96.000, +435.000
1677458340, +3.51, +28.156, +12.21404, +1235.000, +96.000, +436.000
1677458940, +3.51, +28.378, +11.40607, +1176.000, +72.000, +464.000
1677459540, +3.51, +28.460,  +9.74276, +1164.000, +70.000, +462.000
1677460140, +3.51, +28.484, +11.00603, +1184.000, +76.000, +464.000
1677460740, +3.51, +28.402, +10.36650, +1196.000, +80.000, +462.000
1677461340, +3.51, +28.214, +10.20596, +1225.000, +92.000, +448.000
1677461940, +3.51, +28.165,  +9.65064, +1240.000, +100.000, +428.000
1677462540, +3.51, +28.230,  +8.71634, +1224.000, +92.000, +444.000
1677463140, +3.51, +28.427,  +9.07427, +1216.000, +88.000, +452.000
1677463740, +3.51, +28.550,  +8.07155, +1148.000, +64.000, +454.000
1677464340, +3.51, +28.574,  +7.88732, +1148.000, +65.000, +456.000
1677464940, +3.51, +28.656,  +8.41105, +1257.000, +108.000, +400.000
1677465540, +3.51, +28.591,  +7.60045, +1164.000, +68.000, +462.000
1677466140, +3.51, +28.435,  +7.70046, +1224.000, +92.000, +440.000
1677466740, +3.51, +28.337,  +6.97671, +1160.000, +68.000, +457.000
1677467340, +3.51, +28.296,  +4.63965, +1216.000, +88.000, +451.000
1677467940, +3.51, +28.320,  +5.51604, +1155.000, +65.000, +460.000
1677468540, +3.51, +28.353,  +4.85546, +1167.000, +70.000, +462.000
1677469140, +3.51, +28.353,  +2.82369, +1176.000, +72.000, +464.000
1677469740, +3.51, +28.361,  +3.84747, +1158.000, +68.000, +460.000
1677470340, +3.51, +28.370,  +3.20004, +1183.000, +73.000, +462.000
1677470940, +3.51, +28.279,  +1.68411, +1191.000, +78.000, +462.000
1677471540, +3.51, +28.140,  +2.44207, +1236.000, +96.000, +435.000
1677472140, +3.51, +28.197,  +2.33680, +1148.000, +64.000, +456.000
1677472740, +3.51, +28.320,  +1.92887, +1307.000, +112.000, +343.000
1677473340, +3.51, +28.370,  +1.30512, +1156.000, +67.000, +460.000
1677473940, +3.51, +28.288,  +0.85771, +1300.000, +103.000, +335.000
1677474540, +3.51, +28.074,  +0.71559, +1248.000, +103.000, +419.000
1677475140, +3.51, +27.861,  +0.47347, +1276.000, +116.000, +368.000
1677475740, +3.51, +27.721,  +0.27081, +1260.000, +112.000, +403.000
1677476340, +3.51, +27.639,  +0.16817, +1264.000, +112.000, +392.000
1677476940, +3.51, +27.548,  +0.14975, +1292.000, +115.000, +352.000
1677477540, +3.51, +27.482,  +0.01553, +1292.000, +116.000, +348.000
1677478140, +3.51, +27.408,  +0.09185, +1296.000, +112.000, +348.000
1677478740, +3.51, +27.218,  +0.01290, +1144.000, +64.000, +454.000
1677479340, +3.51, +27.202,  +0.04185, +1144.000, +64.000, +452.000
1677479940, +3.51, +27.260,  +0.04185, +1151.000, +64.000, +457.000
1677480540, +3.51, +27.293,  +0.02342, +1299.000, +108.000, +344.000
1677481140, +3.51, +27.367,  +0.01026, +1144.000, +64.000, +455.000
1677481740, +3.51, +27.474,  -0.00290, +1299.000, +112.000, +348.000
1677482340, +3.51, +27.490,  +0.01290, +1302.000, +108.000, +344.000
1677482940, +3.51, +27.515,  -0.10554, +1287.000, +120.000, +358.000
1677483540, +3.51, +27.507,  +0.10764, +1299.000, +108.000, +352.000
1677484140, +3.51, +27.499,  +0.00763, +1246.000, +102.000, +420.000
1677484740, +3.51, +27.474,  +0.00500, +1143.000, +64.000, +448.000
1677485340, +3.51, +27.474,  +0.03132, +1309.000, +112.000, +335.000
1677485940, +3.51, +27.499,  +0.03658, +1284.000, +120.000, +358.000
1677486540, +3.51, +27.597,  +0.00237, +1283.000, +118.000, +360.000
1677487140, +3.51, +27.844,  +0.04185, +1240.000, +98.000, +430.000
1677487740, +3.51, +27.910,  -0.01079, +1236.000, +96.000, +432.000
1677488340, +3.51, +28.000,  +0.14449, +1240.000, +100.000, +432.000
1677488940, +3.50, +28.050,  +0.02869, +1240.000, +96.000, +430.000
1677489540, +3.51, +28.025,  -0.05816, +1159.000, +67.000, +460.000
1677490140, +3.51, +27.902,  +0.07343, +1244.000, +100.000, +426.000
1677490740, +3.51, +27.861,  +0.12343, +1244.000, +102.000, +424.000
1677491340, +3.51, +27.894,  +0.03395, +1240.000, +100.000, +432.000
1677491940, +3.51, +27.959,  +0.00237, +1231.000, +96.000, +444.000
1677492540, +3.51, +28.058,  +0.06290, +1238.000, +96.000, +435.000
1677493140, +3.51, +27.976,  +0.02606, +1172.000, +73.000, +464.000
1677493740, +3.51, +27.992,  +0.13922, +1236.000, +96.000, +432.000
1677494340, +3.51, +28.132,  -0.03974, +1214.000, +88.000, +452.000
1677494940, +3.51, +28.271,  +0.04711, +1180.000, +73.000, +462.000
1677495540, +3.51, +28.312,  +0.03132, +1167.000, +72.000, +460.000
1677496140, +3.51, +28.288,  +0.03132, +1302.000, +108.000, +352.000
1677496740, +3.51, +28.304,  +0.07606, +1294.000, +113.000, +348.000
1677497340, +3.51, +28.337,  +0.01290, +1190.000, +80.000, +463.000
1677497940, +3.51, +28.361,  +0.07606, +1222.000, +88.000, +448.000
1677498540, +3.51, +28.460,  +0.07869, +1183.000, +76.000, +464.000
1677499140, +3.51, +28.558,  +0.03132, +1144.000, +64.000, +452.000
1677499740, +3.51, +28.542,  +0.07869, +1155.000, +67.000, +456.000
1677500340, +3.51, +28.427,  +0.01816, +1164.000, +71.000, +460.000
1677500940, +3.51, +28.304,  +0.06290, +1191.000, +76.000, +464.000
1677501540, +3.51, +28.271,  -0.03185, +1174.000, +72.000, +462.000
1677502140, +3.51, +28.288,  +0.02079, +1208.000, +83.000, +456.000
1677502740, +3.51, +28.345,  -0.01605, +1169.000, +71.000, +462.000
1677503340, +3.51, +28.394,  +0.00763, +1180.000, +72.000, +464.000
1677503940, +3.51, +28.427,  +0.04974, +1174.000, +72.000, +462.000
1677504540, +3.51, +28.312,  +0.09975, +1231.000, +96.000, +440.000
1677505140, +3.51, +28.419,  -0.00026, +1161.000, +70.000, +462.000
1677505740, +3.51, +28.411,  -0.05290, +1167.000, +72.000, +462.000
1677506340, +3.51, +28.361,  +0.00237, +1176.000, +74.000, +463.000
1677506940, +3.51, +27.894,  -0.02132, +1239.000, +96.000, +432.000
1677507540, +3.51, +27.647,  +0.08132, +1272.000, +112.000, +376.000
1677508140, +3.51, +27.614,  +0.03132, +1283.000, +120.000, +359.000
