7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1678030740, +3.50, +27.573,  -0.07395, +1241.000, +100.000, +432.000
1678031340, +3.50, +27.482,  +0.01290, +1264.000, +112.000, +396.000
1678031940, +3.50, +27.507,  +0.06290, +1270.000, +114.000, +384.000
1678032540, +3.50, +27.762,  -0.02132, +1248.000, +104.000, +416.000
1678033140, +3.50, +27.910,  +0.06290, +1233.000, +96.000, +440.000
1678033740, +3.50, +27.927,  +0.02079, +1164.000, +71.000, +463.000
1678034340, +3.50, +27.902,  +0.03132, +1240.000, +96.000, +432.000
1678034940, +3.50, +27.869,  -0.02132, +1236.000, +97.000, +436.000
1678035540, +3.50, +27.811,  -0.02658, +1235.000, +96.000, +438.000
1678036140, +3.50, +27.746,  +0.03921, +1260.000, +108.000, +400.000
1678036740, +3.50, +27.704,  +0.02869, +1278.000, +115.000, +371.000
1678037340, +3.50, +27.655,  +0.16817, +1283.000, +120.000, +364.000
1678037940, +3.50, +27.647,  +0.16817, +1259.000, +108.000, +408.000
1678038540, +3.50, +27.639,  +0.28134, +1264.000, +112.000, +396.000
1678039140, +3.50, +27.672,  +0.39188, +1248.000, +103.000, +416.000
1678039740, +3.50, +27.943,  +0.49452, +1228.000, +96.000, +448.000
1678040340, +3.50, +27.918,  +0.49715, +1241.000, +98.000, +428.000
1678040940, +3.50, +28.009,  +0.67085, +1232.000, +96.000, +440.000
1678041540, +3.50, +28.115,  +0.73928, +1212.000, +88.000, +456.000
1678042140, +3.50, +28.115,  +1.15511, +1238.000, +99.000, +432.000
1678042740, +3.50, +28.099,  +1.20511, +1228.000, +96.000, +444.000
1678043340, +3.50, +28.083,  +1.54725, +1235.000, +96.000, +438.000
1678043940, +3.50, +28.140,  +1.40513, +1208.000, +88.000, +460.000
1678044540, +3.50, +28.312,  +0.83929, +1183.000, +76.000, +467.000
1678045140, +3.50, +28.443,  +1.09984, +1160.000, +68.000, +462.000
1678045740, +3.50, +28.517,  +1.33407, +1153.000, +68.000, +457.000
1678046340, +3.50, +28.468,  +4.12381, +1139.000, +64.000, +448.000
1678046940, +3.50, +28.492,  +4.87914, +1192.000, +78.000, +464.000
1678047540, +3.50, +28.607,  +4.03433, +1296.000, +112.000, +348.000
1678048140, +3.50, +28.730,  +5.16601, +1276.000, +115.000, +376.000
1678048740, +3.50, +28.762,  +5.53973, +1292.000, +115.000, +352.000
1678049340, +3.50, +28.312,  +6.16610, +1292.000, +112.000, +352.000
1678049940, +3.50, +28.115,  +7.01882, +1228.000, +92.000, +444.000
1678050540, +3.50, +28.091,  +7.65309, +1230.000, +96.000, +440.000
1678051140, +3.50, +28.091,  +8.66897, +1232.000, +96.000, +441.000
1678051740, +3.50, +28.091,  +6.71616, +1219.000, +88.000, +452.000
1678052340, +3.50, +28.107,  +9.39009, +1219.000, +89.000, +448.000
1678052940, +3.50, +28.156, +10.29807, +1231.000, +96.000, +440.000
1678053540, +3.50, +28.148, +11.49818, +1225.000, +92.000, +448.000
1678054140, +3.50, +28.165, +11.08235, +1219.000, +88.000, +452.000
1678054740, +3.50, +28.197,  +3.63429, +1231.000, +96.000, +440.000
1678055340, +3.50, +28.107, +10.91129, +1224.000, +92.000, +448.000
1678055940, +3.50, +27.853,  +9.02164, +1248.000, +104.000, +420.000
1678056540, +3.50, +27.787, +13.22466, +1273.000, +116.000, +376.000
1678057140, +3.50, +27.820,  +5.14232, +1246.000, +104.000, +424.000
1678057740, +3.50, +27.861,  +9.98752, +1240.000, +96.000, +432.000
1678058340, +3.50, +27.992,  +8.10576, +1240.000, +96.000, +432.000
1678058940, +3.50, +28.042,  +9.51905, +1227.000, +92.000, +448.000
1678059540, +3.50, +28.091,  +7.83205, +1224.000, +92.000, +448.000
1678060140, +3.50, +27.927,  +9.01374, +1233.000, +96.000, +438.000
1678060740, +3.50, +27.820,  +7.57676, +1247.000, +102.000, +424.000
1678061340, +3.50, +27.869,  +8.51632, +1238.000, +99.000, +432.000
1678061940, +3.50, +28.050,  +8.26367, +1228.000, +92.000, +448.000
1678062540, +3.50, +28.148,  +4.75808, +1168.000, +72.000, +464.000
1678063140, +3.50, +28.074,  +0.90508, +1228.000, +92.000, +441.000
1678063740, +3.50, +27.935,  +1.69463, +1231.000, +96.000, +444.000
1678064340, +3.50, +27.828,  +5.16601, +1241.000, +100.000, +430.000
1678064940, +3.50, +27.828,  +3.68956, +1232.000, +96.000, +441.000
1678065540, +3.50, +27.828,  +3.63955, +1240.000, +96.000, +438.000
1678066140, +3.50, +27.935,  +3.88958, +1168.000, +72.000, +462.000
1678066740, +3.50, +27.943,  +5.00810, +1240.000, +99.000, +432.000
1678067340, +3.50, +27.828,  +3.96590, +1262.000, +112.000, +404.000
1678067940, +3.50, +27.746,  +1.99466, +1284.000, +120.000, +364.000
1678068540, +3.50, +27.737,  +2.90001, +1286.000, +120.000, +360.000
1678069140, +3.50, +27.787,  +3.06055, +1240.000, +100.000, +430.000
1678069740, +3.50, +27.820,  +4.91072, +1240.000, +100.000, +432.000
1678070340, +3.50, +27.877,  +4.32119, +1241.000, +100.000, +432.000
1678070940, +3.50, +27.910,  +1.97624, +1240.000, +96.000, +432.000
1678071540, +3.50, +27.811,  +1.65516, +1255.000, +108.000, +412.000
1678072140, +3.50, +27.779,  +1.84465, +1260.000, +112.000, +400.000
1678072740, +3.50, +27.770,  +3.02107, +1254.000, +108.000, +412.000
1678073340, +3.50, +27.820,  +1.86044, +1241.000, +99.000, +428.000
1678073940, +3.50, +27.869,  +2.09993, +1235.000, +96.000, +440.000
1678074540, +3.50, +27.968,  +1.65779, +1240.000, +100.000, +432.000
1678075140, +3.50, +28.033,  +1.45250, +1192.000, +78.000, +462.000
1678075740, +3.50, +28.074,  +1.08931, +1224.000, +92.000, +448.000
1678076340, +3.50, +28.107,  +0.92351, +1193.000, +80.000, +463.000
1678076940, +3.50, +28.107,  +0.71296, +1224.000, +92.000, +448.000
1678077540, +3.50, +28.173,  +0.62611, +1225.000, +92.000, +448.000
1678078140, +3.50, +28.238,  +0.51031, +1304.000, +114.000, +344.000
1678078740, +3.50, +28.296,  +0.46294, +1161.000, +70.000, +462.000
1678079340, +3.50, +28.353,  +0.34714, +1166.000, +70.000, +464.000
1678079940, +3.50, +28.402,  +0.21818, +1148.000, +64.000, +456.000
1678080540, +3.50, +28.435,  +0.06027, +1139.000, +64.000, +448.000
1678081140, +3.50, +28.492,  +0.06553, +1299.000, +104.000, +348.000
1678081740, +3.51, +28.632,  +0.02342, +1291.000, +116.000, +352.000
1678082340, +3.51, +28.558,  +0.08922, +1305.000, +115.000, +335.000
1678082940, +3.51, +28.574,  +0.02869, +1304.000, +112.000, +336.000
1678083540, +3.51, +28.656,  +0.01290, +1303.000, +107.000, +335.000
1678084140, +3.51, +28.754,  +0.09975, +1251.000, +104.000, +416.000
1678084740, +3.50, +28.828,  -0.00026, +1295.000, +114.000, +352.000
1678085340, +3.51, +28.885,  +0.06290, +1187.000, +72.000, +464.000
1678085940, +3.50, +28.926,  +0.03395, +1283.000, +120.000, +356.000
1678086540, +3.50, +28.958,  +0.03658, +1270.000, +115.000, +385.000
1678087140, +3.51, +28.950,  +0.03658, +1276.000, +115.000, +376.000
1678087740, +3.51, +28.656,  +0.03132, +1289.000, +116.000, +352.000
1678088340, +3.51, +28.632,  +0.01290, +1295.000, +112.000, +352.000
1678088940, +3.51, +28.746,  +0.01553, +1295.000, +112.000, +352.000
1678089540, +3.51, +28.836,  +0.01816, +1299.000, +112.000, +348.000
1678090140, +3.51, +28.901,  -0.00553, +1281.000, +114.000, +368.000
1678090740, +3.51, +28.926,  -0.01605, +1267.000, +112.000, +392.000
1678091340, +3.51, +28.950,  -0.01605, +1268.000, +112.000, +384.000
1678091940, +3.51, +28.966,  +0.06816, +1267.000, +115.000, +388.000
1678092540, +3.51, +28.942,  +0.00237, +1248.000, +103.000, +416.000
1678093140, +3.51, +28.762,  +0.03395, +1276.000, +116.000, +371.000
1678093740, +3.51, +28.746,  +0.02869, +1278.000, +115.000, +371.000
1678094340, +3.51, +28.550,  -0.03974, +1155.000, +68.000, +462.000
1678094940, +3.51, +28.271,  +0.00763, +1199.000, +80.000, +460.000
1678095540, +3.51, +28.091,  +0.10238, +1225.000, +88.000, +449.000
1678096140, +3.51, +28.017,  +0.03132, +1240.000, +102.000, +432.000
1678096740, +3.51, +27.992,  +0.12870, +1232.000, +96.000, +440.000
1678097340, +3.51, +27.968,  -0.01605, +1240.000, +99.000, +432.000
1678097940, +3.51, +27.976,  -0.05027, +1240.000, +99.000, +432.000
1678098540, +3.51, +27.844,  +0.08396, +1244.000, +100.000, +424.000
1678099140, +3.51, +27.721,  -0.03185, +1231.000, +96.000, +440.000
1678099740, +3.51, +27.721,  +0.07606, +1279.000, +120.000, +368.000
1678100340, +3.51, +27.737,  -0.00026, +1264.000, +112.000, +396.000
1678100940, +3.50, +27.861,  +0.03921, +1242.000, +97.000, +428.000
1678101540, +3.50, +27.984,  +0.07606, +1224.000, +92.000, +448.000
1678102140, +3.51, +27.869,  +0.02342, +1248.000, +102.000, +419.000
1678102740, +3.50, +27.754,  +0.04448, +1246.000, +100.000, +424.000
1678103340, +3.51, +27.647,  -0.01342, +1235.000, +99.000, +435.000
1678103940, +3.51, +27.556,  +0.02869, +1294.000, +112.000, +352.000
1678104540, +3.50, +27.523,  +0.04185, +1291.000, +118.000, +352.000
1678105140, +3.50, +27.885,  +0.04185, +1244.000, +99.000, +428.000
1678105740, +3.50, +28.042,  +0.02606, +1231.000, +96.000, +440.000
1678106340, +3.50, +27.704,  +0.08659, +1244.000, +102.000, +428.000
1678106940, +3.50, +27.688,  +0.08922, +1235.000, +96.000, +436.000
1678107540, +3.50, +27.614,  +0.02079, +1246.000, +98.000, +428.000
1678108140, +3.50, +27.992,  -0.05290, +1232.000, +96.000, +440.000
1678108740, +3.50, +28.263,  +0.06816, +1187.000, +78.000, +464.000
1678109340, +3.50, +28.361,  +0.01026, +1159.000, +67.000, +460.000
1678109940, +3.50, +27.836,  +0.03658, +1260.000, +108.000, +404.000
1678110540, +3.50, +27.449,  -0.01079, +1304.000, +108.000, +335.000
1678111140, +3.50, +27.383,  -0.01605, +1288.000, +115.000, +355.000
1678111740, +3.50, +27.350,  -0.00553, +1287.000, +120.000, +355.000
1678112340, +3.50, +27.391,  +0.05237, +1299.000, +108.000, +348.000
1678112940, +3.50, +27.811,  -0.02658, +1252.000, +104.000, +416.000
1678113540, +3.50, +28.255,  +0.01553, +1176.000, +72.000, +464.000
1678114140, +3.50, +28.460,  +0.01816, +1153.000, +70.000, +462.000
1678114740, +3.50, +28.558,  -0.02921, +1144.000, +64.000, +455.000
1678115340, +3.50, +28.574,  +0.03395, +1299.000, +105.000, +335.000
1678115940, +3.50, +28.599,  +0.05501, +1302.000, +112.000, +356.000
1678116540, +3.50, +28.689,  +0.08659, +1299.000, +111.000, +327.000
1678117140, +3.50, +28.779,  +0.04448, +1292.000, +113.000, +352.000
