7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682554740, +3.49, +28.828,  +4.80808, +1294.000, +116.000, +320.000
1682555340, +3.49, +28.909,  +6.98460, +1311.000, +128.000, +337.000
1682555940, +3.49, +28.591,  +5.29760, +1251.000, +103.000, +422.000
1682556540, +3.49, +28.402,  +2.06309, +1279.000, +111.000, +303.000
1682557140, +3.49, +28.550,  +1.94202, +1264.000, +108.000, +408.000
1682557740, +3.49, +28.591,  +1.83149, +1295.000, +128.000, +356.000
1682558340, +3.49, +28.337,  +3.10266, +1174.000, +70.000, +468.000
1682558940, +3.49, +28.476,  +3.93695, +1182.000, +72.000, +464.000
1682559540, +3.49, +28.083,  +3.78430, +1136.000, +60.000, +456.000
1682560140, +3.49, +27.959,  +1.69200, +1318.000, +120.000, +319.000
1682560740, +3.49, +27.770,  +1.87360, +1295.000, +128.000, +355.000
1682561340, +3.49, +27.943,  +1.67884, +1305.000, +128.000, +336.000
1682561940, +3.49, +28.247,  +1.36565, +1288.000, +124.000, +368.000
1682562540, +3.49, +28.156,  +1.25512, +1151.000, +64.000, +462.000
1682563140, +3.49, +27.976,  +1.07879, +1132.000, +63.000, +448.000
1682563740, +3.49, +27.754,  +0.89456, +1134.000, +60.000, +451.000
1682564340, +3.49, +27.639,  +0.81823, +1305.000, +116.000, +312.000
1682564940, +3.49, +27.565,  +0.56558, +1159.000, +67.000, +464.000
1682565540, +3.49, +27.532,  +0.86034, +1176.000, +72.000, +467.000
1682566140, +3.49, +27.532,  +0.97614, +1214.000, +88.000, +456.000
1682566740, +3.49, +27.565,  +0.86034, +1319.000, +126.000, +320.000
1682567340, +3.49, +27.630,  +0.76033, +1287.000, +124.000, +368.000
1682567940, +3.49, +27.573,  +0.62874, +1171.000, +71.000, +462.000
1682568540, +3.49, +27.532,  +0.69980, +1183.000, +73.000, +465.000
1682569140, +3.49, +27.499,  +0.31292, +1193.000, +80.000, +464.000
1682569740, +3.49, +27.532,  +0.23923, +1260.000, +108.000, +412.000
1682570340, +3.49, +27.523,  +0.14975, +1187.000, +74.000, +467.000
1682570940, +3.49, +27.515,  +0.13133, +1310.000, +128.000, +335.000
1682571540, +3.49, +27.523,  +0.05764, +1136.000, +62.000, +452.000
1682572140, +3.49, +27.523,  +0.04448, +1254.000, +104.000, +418.000
1682572740, +3.49, +27.532,  +0.06290, +1220.000, +88.000, +454.000
1682573340, +3.49, +27.647,  +0.06816, +1272.000, +118.000, +390.000
1682573940, +3.49, +27.902,  +0.02079, +1151.000, +64.000, +462.000
1682574540, +3.49, +28.337,  +0.00237, +1304.000, +128.000, +340.000
1682575140, +3.49, +28.615,  +0.07080, +1304.000, +120.000, +312.000
1682575740, +3.49, +28.746,  +0.04448, +1196.000, +78.000, +462.000
1682576340, +3.49, +28.558,  -0.00553, +1134.000, +60.000, +448.000
1682576940, +3.49, +28.672,  +0.03921, +1153.000, +64.000, +460.000
1682577540, +3.49, +28.770,  +0.00237, +1304.000, +128.000, +339.000
1682578140, +3.49, +28.811,  +0.01290, +1251.000, +126.000, +295.000
1682578740, +3.49, +28.828,  +0.02869, +1256.000, +104.000, +416.000
1682579340, +3.49, +28.844,  +0.03395, +1239.000, +96.000, +438.000
1682579940, +3.49, +28.868,  -0.01605, +1160.000, +67.000, +464.000
1682580540, +3.49, +28.885,  +0.04448, +1174.000, +72.000, +464.000
1682581140, +3.49, +28.885,  -0.01342, +1196.000, +80.000, +464.000
1682581740, +3.49, +28.885,  +0.01026, +1190.000, +76.000, +464.000
1682582340, +3.49, +28.868,  +0.09711, +1216.000, +86.000, +456.000
1682582940, +3.49, +28.836,  +0.07080, +1155.000, +67.000, +462.000
1682583540, +3.49, +28.460,  +0.01026, +1171.000, +72.000, +464.000
1682584140, +3.49, +27.984,  +0.01553, +1262.000, +105.000, +303.000
1682584740, +3.49, +27.779,  -0.00026, +1160.000, +68.000, +466.000
1682585340, +3.49, +27.729,  +0.01026, +1136.000, +60.000, +452.000
1682585940, +3.49, +27.713,  +0.05237, +1169.000, +72.000, +466.000
1682586540, +3.49, +27.721,  +0.03132, +1216.000, +88.000, +456.000
1682587140, +3.49, +27.721,  -0.01079, +1158.000, +64.000, +463.000
1682587740, +3.49, +27.779,  +0.08659, +1289.000, +107.000, +300.000
1682588340, +3.49, +27.836,  +0.04448, +1143.000, +60.000, +456.000
1682588940, +3.49, +27.836,  +0.02869, +1134.000, +60.000, +448.000
1682589540, +3.49, +27.861,  +0.00237, +1136.000, +56.000, +454.000
1682590140, +3.49, +27.869,  -0.01079, +1136.000, +60.000, +456.000
1682590740, +3.49, +27.877,  -0.05290, +1139.000, +62.000, +454.000
1682591340, +3.49, +27.951,  +0.01816, +1176.000, +72.000, +465.000
1682591940, +3.49, +28.050,  -0.03185, +1262.000, +103.000, +303.000
1682592540, +3.49, +28.115,  +0.05501, +1137.000, +60.000, +455.000
1682593140, +3.49, +28.140,  -0.05816, +1142.000, +64.000, +460.000
1682593740, +3.49, +28.206,  +0.05237, +1256.000, +95.000, +303.000
1682594340, +3.49, +28.230,  +0.06290, +1137.000, +60.000, +455.000
1682594940, +3.49, +28.181,  -0.01605, +1252.000, +99.000, +303.000
1682595540, +3.49, +28.247,  +0.06553, +1139.000, +60.000, +456.000
