7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687165740, +3.48, +28.656,  +0.05501, +1208.000, +83.000, +486.000
1687166340, +3.48, +28.738,  +0.00763, +1311.000, +116.000, +350.000
1687166940, +3.48, +28.770,  -0.01079, +1167.000, +70.000, +487.000
1687167540, +3.48, +28.787,  -0.03974, +1190.000, +78.000, +488.000
1687168140, +3.48, +28.770,  -0.03974, +1257.000, +104.000, +440.000
1687168740, +3.48, +28.770,  -0.06606, +1192.000, +76.000, +487.000
1687169340, +3.48, +28.779,  +0.09975, +1187.000, +76.000, +491.000
1687169940, +3.48, +28.795,  +0.00237, +1216.000, +84.000, +480.000
1687170540, +3.48, +28.795,  -0.00553, +1159.000, +67.000, +486.000
1687171140, +3.48, +28.803,  +0.00763, +1180.000, +72.000, +488.000
1687171740, +3.48, +28.787,  -0.02132, +1148.000, +64.000, +484.000
1687172340, +3.48, +28.754,  +0.07080, +1151.000, +64.000, +483.000
1687172940, +3.48, +28.738,  -0.03448, +1167.000, +68.000, +488.000
1687173540, +3.48, +28.730,  +0.02869, +1296.000, +120.000, +376.000
1687174140, +3.48, +28.738,  -0.07395, +1311.000, +120.000, +366.000
1687174740, +3.48, +28.730,  -0.02132, +1148.000, +64.000, +484.000
1687175340, +3.48, +28.746,  +0.08132, +1176.000, +72.000, +488.000
1687175940, +3.48, +28.754,  +0.09975, +1144.000, +60.000, +480.000
1687176540, +3.48, +28.746,  +0.11554, +1168.000, +70.000, +487.000
1687177140, +3.48, +28.762,  -0.00816, +1142.000, +60.000, +480.000
1687177740, +3.48, +28.697,  +0.02869, +1167.000, +71.000, +488.000
1687178340, +3.48, +28.525,  -0.02132, +1164.000, +67.000, +488.000
1687178940, +3.48, +28.427,  -0.07132, +1219.000, +88.000, +480.000
1687179540, +3.48, +28.402,  +0.04185, +1223.000, +88.000, +476.000
1687180140, +3.48, +28.386,  +0.03395, +1216.000, +88.000, +484.000
1687180740, +3.48, +28.394,  +0.07343, +1166.000, +70.000, +487.000
1687181340, +3.48, +28.411,  +0.04711, +1249.000, +102.000, +448.000
1687181940, +3.48, +28.484,  -0.01869, +1223.000, +88.000, +480.000
1687182540, +3.48, +28.525,  -0.08448, +1214.000, +84.000, +480.000
1687183140, +3.48, +28.566,  +0.02869, +1177.000, +72.000, +488.000
1687183740, +3.48, +28.632,  -0.03448, +1312.000, +119.000, +366.000
1687184340, +3.48, +28.623,  -0.03185, +1161.000, +64.000, +489.000
1687184940, +3.48, +28.607,  +0.03132, +1192.000, +76.000, +490.000
1687185540, +3.48, +28.582,  -0.00816, +1305.000, +103.000, +351.000
1687186140, +3.48, +28.550,  +0.01816, +1211.000, +83.000, +483.000
1687186740, +3.48, +28.460,  -0.02395, +1211.000, +80.000, +483.000
1687187340, +3.48, +28.427,  -0.08711, +1223.000, +88.000, +480.000
1687187940, +3.48, +28.402,  -0.12659, +1223.000, +88.000, +478.000
