7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1685686740, +3.48, +28.770,  -0.06606, +1144.000, +64.000, +475.000
1685687340, +3.48, +28.779,  +0.01553, +1240.000, +96.000, +458.000
1685687940, +3.48, +28.779,  +0.01290, +1159.000, +67.000, +480.000
1685688540, +3.48, +28.779,  +0.02342, +1207.000, +80.000, +480.000
1685689140, +3.48, +28.779,  +0.01816, +1260.000, +104.000, +432.000
1685689740, +3.48, +28.730,  -0.04500, +1232.000, +96.000, +460.000
1685690340, +3.48, +28.558,  +0.01290, +1265.000, +112.000, +420.000
1685690940, +3.48, +28.525,  +0.02342, +1272.000, +115.000, +406.000
1685691540, +3.48, +28.574,  -0.08185, +1230.000, +96.000, +465.000
1685692140, +3.48, +28.632,  +0.01026, +1233.000, +96.000, +464.000
1685692740, +3.48, +28.558,  -0.01605, +1273.000, +114.000, +408.000
1685693340, +3.48, +28.591,  -0.02921, +1235.000, +92.000, +460.000
1685693940, +3.48, +28.468,  +0.00763, +1281.000, +120.000, +400.000
1685694540, +3.48, +28.402,  -0.01342, +1304.000, +120.000, +364.000
1685695140, +3.48, +28.386,  -0.03185, +1270.000, +112.000, +414.000
1685695740, +3.48, +28.378,  -0.00816, +1275.000, +115.000, +404.000
1685696340, +3.48, +28.329,  +0.01553, +1292.000, +120.000, +384.000
1685696940, +3.48, +27.951,  -0.02658, +1300.000, +120.000, +371.000
1685697540, +3.48, +28.115,  +0.01553, +1288.000, +120.000, +386.000
1685698140, +3.48, +28.361,  +0.01816, +1288.000, +120.000, +384.000
1685698740, +3.48, +28.427,  +0.03658, +1287.000, +120.000, +390.000
1685699340, +3.48, +28.156,  +0.02079, +1300.000, +120.000, +368.000
1685699940, +3.48, +28.263,  -0.04764, +1292.000, +120.000, +380.000
1685700540, +3.48, +28.484,  -0.01079, +1248.000, +102.000, +448.000
1685701140, +3.48, +28.435,  +0.04711, +1228.000, +96.000, +464.000
1685701740, +3.48, +28.353,  -0.00553, +1228.000, +92.000, +464.000
1685702340, +3.48, +28.468,  +0.03132, +1271.000, +113.000, +414.000
1685702940, +3.48, +28.419,  +0.04711, +1239.000, +96.000, +456.000
1685703540, +3.48, +28.353,  -0.07922, +1196.000, +80.000, +484.000
1685704140, +3.48, +28.378,  +0.01816, +1199.000, +76.000, +480.000
1685704740, +3.48, +28.435,  -0.02658, +1295.000, +105.000, +348.000
1685705340, +3.48, +28.591,  +0.00500, +1144.000, +64.000, +476.000
1685705940, +3.48, +28.525,  +0.00763, +1139.000, +60.000, +472.000
1685706540, +3.48, +28.672,  +0.01026, +1296.000, +120.000, +372.000
1685707140, +3.49, +28.811,  -0.11606, +1278.000, +118.000, +398.000
1685707740, +3.48, +28.885,  -0.00816, +1264.000, +108.000, +428.000
1685708340, +3.49, +28.803,  -0.06080, +1291.000, +120.000, +384.000
1685708940, +3.48, +28.730,  -0.08711, +1295.000, +120.000, +380.000
1685709540, +3.49, +28.721,  +0.02079, +1286.000, +120.000, +384.000
1685710140, +3.49, +28.779,  -0.01342, +1288.000, +120.000, +384.000
1685710740, +3.48, +28.868,  +0.07080, +1176.000, +72.000, +486.000
