7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682206740, +3.49, +28.345,  +6.95302, +1142.000, +60.000, +462.000
1682207340, +3.49, +28.361,  +6.45824, +1166.000, +68.000, +472.000
1682207940, +3.49, +28.378,  +6.72142, +1142.000, +60.000, +462.000
1682208540, +3.49, +28.271,  +6.86354, +1160.000, +67.000, +467.000
1682209140, +3.49, +27.927,  +5.59763, +1184.000, +72.000, +472.000
1682209740, +3.49, +27.820,  +6.25032, +1280.000, +118.000, +388.000
1682210340, +3.49, +27.457,  +4.98178, +1279.000, +120.000, +387.000
1682210940, +3.49, +27.210,  +5.12127, +1201.000, +80.000, +467.000
1682211540, +3.49, +27.326,  +5.48446, +1179.000, +71.000, +472.000
1682212140, +3.49, +27.342,  +4.89230, +1304.000, +128.000, +344.000
1682212740, +3.49, +27.490,  +1.56567, +1264.000, +108.000, +404.000
1682213340, +3.49, +27.704,  +1.16037, +1176.000, +70.000, +472.000
1682213940, +3.49, +27.820,  +2.24995, +1139.000, +60.000, +460.000
1682214540, +3.49, +27.918,  +4.25014, +1308.000, +120.000, +342.000
1682215140, +3.49, +27.885,  +5.17127, +1297.000, +112.000, +316.000
1682215740, +3.49, +28.099,  +2.27100, +1223.000, +88.000, +454.000
1682216340, +3.49, +28.484,  +2.19205, +1176.000, +70.000, +467.000
1682216940, +3.49, +28.632,  +2.34469, +1302.000, +128.000, +344.000
1682217540, +3.49, +28.705,  +2.40786, +1183.000, +72.000, +467.000
1682218140, +3.49, +28.255,  +2.63946, +1193.000, +76.000, +472.000
1682218740, +3.49, +28.288,  +2.82369, +1296.000, +103.000, +323.000
1682219340, +3.49, +28.582,  +2.99475, +1156.000, +64.000, +470.000
1682219940, +3.49, +28.697,  +1.80780, +1155.000, +64.000, +470.000
1682220540, +3.49, +28.632,  +1.58146, +1216.000, +84.000, +462.000
1682221140, +3.49, +28.754,  +1.18406, +1190.000, +76.000, +467.000
1682221740, +3.49, +28.934,  +1.15248, +1216.000, +83.000, +460.000
1682222340, +3.49, +29.072,  +0.93930, +1312.000, +121.000, +316.000
1682222940, +3.49, +29.097,  +0.51557, +1284.000, +133.000, +313.000
1682223540, +3.49, +28.844,  +0.51031, +1304.000, +120.000, +352.000
1682224140, +3.49, +28.844,  +0.40767, +1311.000, +112.000, +348.000
1682224740, +3.49, +28.770,  +0.22607, +1320.000, +115.000, +329.000
1682225340, +3.49, +28.828,  +0.19976, +1208.000, +80.000, +460.000
1682225940, +3.49, +28.779,  +0.13396, +1297.000, +120.000, +360.000
1682226540, +3.49, +28.648,  -0.07395, +1323.000, +119.000, +323.000
1682227140, +3.49, +28.656,  +0.04185, +1137.000, +60.000, +454.000
1682227740, +3.49, +28.795,  +0.00500, +1300.000, +128.000, +344.000
1682228340, +3.49, +28.958,  +0.02079, +1163.000, +64.000, +472.000
1682228940, +3.49, +29.056,  +0.06027, +1308.000, +113.000, +327.000
1682229540, +3.49, +29.121,  +0.07343, +1219.000, +86.000, +456.000
1682230140, +3.49, +29.146,  +0.09448, +1267.000, +112.000, +400.000
1682230740, +3.49, +29.170,  -0.07395, +1151.000, +64.000, +462.000
1682231340, +3.49, +29.162,  +0.03395, +1302.000, +120.000, +352.000
1682231940, +3.49, +29.154,  +0.00763, +1151.000, +64.000, +464.000
1682232540, +3.49, +29.178,  +0.06553, +1191.000, +76.000, +465.000
1682233140, +3.49, +29.186,  +0.11817, +1150.000, +64.000, +464.000
1682233740, +3.49, +29.048,  -0.00026, +1312.000, +120.000, +348.000
1682234340, +3.49, +28.738,  -0.03185, +1295.000, +108.000, +316.000
1682234940, +3.49, +28.591,  +0.04974, +1159.000, +65.000, +470.000
1682235540, +3.49, +28.558,  +0.07343, +1180.000, +72.000, +470.000
1682236140, +3.49, +28.492,  -0.05290, +1216.000, +86.000, +460.000
1682236740, +3.49, +28.501,  -0.05290, +1294.000, +124.000, +356.000
1682237340, +3.49, +28.312,  -0.03448, +1278.000, +116.000, +387.000
1682237940, +3.49, +28.296,  -0.06343, +1299.000, +128.000, +352.000
1682238540, +3.49, +28.320,  +0.02342, +1288.000, +128.000, +368.000
1682239140, +3.49, +28.337,  +0.04185, +1264.000, +112.000, +408.000
1682239740, +3.49, +28.419,  +0.03395, +1291.000, +124.000, +364.000
1682240340, +3.49, +28.288,  +0.02342, +1294.000, +108.000, +321.000
1682240940, +3.49, +28.033,  -0.07395, +1289.000, +124.000, +364.000
1682241540, +3.49, +27.828,  -0.02132, +1254.000, +102.000, +425.000
1682242140, +3.49, +27.737,  -0.01869, +1240.000, +96.000, +440.000
1682242740, +3.49, +27.680,  -0.03185, +1251.000, +103.000, +428.000
1682243340, +3.49, +27.655,  +0.04185, +1139.000, +60.000, +460.000
1682243940, +3.49, +27.622,  -0.05290, +1281.000, +118.000, +384.000
1682244540, +3.49, +27.737,  +0.00237, +1158.000, +64.000, +464.000
1682245140, +3.49, +27.927,  +0.02342, +1264.000, +112.000, +408.000
1682245740, +3.49, +27.951,  -0.04237, +1179.000, +72.000, +464.000
1682246340, +3.49, +27.770,  +0.01816, +1308.000, +117.000, +317.000
1682246940, +3.49, +27.655,  +0.03395, +1279.000, +113.000, +311.000
1682247540, +3.49, +27.663,  +0.01026, +1171.000, +70.000, +466.000
1682248140, +3.49, +27.680,  +0.03658, +1180.000, +72.000, +468.000
1682248740, +3.49, +27.721,  +0.02606, +1180.000, +72.000, +464.000
1682249340, +3.49, +27.556,  -0.02658, +1176.000, +72.000, +464.000
1682249940, +3.49, +27.367,  -0.00553, +1184.000, +72.000, +467.000
1682250540, +3.49, +27.342,  +0.06027, +1254.000, +103.000, +422.000
1682251140, +3.49, +27.383,  +0.04711, +1287.000, +124.000, +368.000
1682251740, +3.49, +27.424,  +0.00763, +1307.000, +115.000, +315.000
1682252340, +3.49, +27.334,  +0.10501, +1289.000, +128.000, +368.000
1682252940, +3.49, +27.284,  +0.08132, +1248.000, +100.000, +432.000
1682253540, +3.49, +27.268,  +0.06027, +1308.000, +128.000, +332.000
1682254140, +3.49, +27.375,  +0.16554, +1249.000, +100.000, +424.000
1682254740, +3.49, +27.391,  +0.05501, +1230.000, +92.000, +448.000
1682255340, +3.49, +27.400,  +0.01553, +1262.000, +108.000, +408.000
1682255940, +3.49, +27.449,  -0.03185, +1312.000, +121.000, +316.000
1682256540, +3.49, +27.400,  +0.01553, +1255.000, +102.000, +416.000
1682257140, +3.49, +27.342,  -0.02921, +1268.000, +112.000, +398.000
1682257740, +3.49, +27.375,  +0.00237, +1257.000, +108.000, +412.000
1682258340, +3.49, +27.334,  +0.09711, +1191.000, +76.000, +464.000
