7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1691950740, +3.03, +28.173,  +1.29460, +1187.000, +99.000, +261.000
1691951340, +3.03, +28.222,  +1.89728, +1164.000, +84.000, +279.000
1691951940, +3.03, +28.263,  +2.26837, +1238.000, +150.000, +216.000
1691952540, +3.03, +28.296,  +2.35259, +1145.000, +27.000, +259.000
1691953140, +3.03, +28.263,  +3.35531, +1275.000, +112.000, +420.000
1691953740, +3.03, +28.156,  +4.12907, +1267.000, +166.000, +205.000
1691954340, +3.03, +28.140,  +4.76071, +1104.000, +51.000, +420.000
1691954940, +3.03, +28.255,  +4.88441, +1262.000, +167.000, +202.000
1691955540, +3.03, +28.378,  +6.52666, +1263.000, +142.000, +224.000
1691956140, +3.03, +28.476,  +7.24778, +1304.000, +112.000, +388.000
1691956740, +3.03, +28.525,  +3.01844, +1292.000, +116.000, +392.000
1691957340, +3.03, +28.566, +13.70365, +1273.000, +156.000, +235.000
1691957940, +3.03, +28.558,  +9.58221, +1188.000, +72.000, +464.000
1691958540, +3.03, +28.443, +10.41124, +1158.000, +72.000, +290.000
1691959140, +3.03, +28.419, +11.12446, +1268.000, +104.000, +453.000
1691959740, +3.03, +28.460, +12.59565, +1271.000, +164.000, +199.000
1691960340, +3.03, +28.509, +10.58231, +1287.000, +170.000, +226.000
1691960940, +3.03, +28.411,  +6.40297, +1150.000, +65.000, +295.000
1691961540, +3.03, +28.296, +15.21695, +1302.000, +135.000, +419.000
1691962140, +3.04, +28.263, +13.29835, +1112.000, +63.000, +283.000
1691962740, +3.03, +28.247, +14.86166, +1276.000, +172.000, +206.000
1691963340, +3.03, +28.197, +14.35635, +1155.000, +64.000, +454.000
1691963940, +3.03, +28.197, +14.99851, +1228.000, +149.000, +217.000
1691964540, +3.03, +28.206, +15.54856, +1299.000, +140.000, +326.000
1691965140, +3.03, +28.222, +14.25897, +1123.000, +56.000, +311.000
1691965740, +3.03, +28.214, +14.53005, +1272.000, +151.000, +252.000
1691966340, +3.03, +28.189, +16.68288, +1276.000, +163.000, +240.000
1691966940, +3.03, +28.214, +18.39883, +1244.000, +97.000, +470.000
1691967540, +3.03, +28.214, +16.95396, +1310.000, +131.000, +375.000
