7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1691341740, +3.14, +27.589,  -0.00816, +1078.000,  -1.000, +391.000
1691342340, +3.15, +27.680,  -0.06606, +1254.000, +106.000, +390.000
1691342940, +3.14, +27.811,  -0.03711, +1304.000, +104.000, +359.000
1691343540, +3.14, +27.918,  +0.03921, +1209.000, +80.000, +492.000
1691344140, +3.14, +27.968,  +0.23923, +1127.000, +48.000, +428.000
1691344740, +3.14, +27.984,  +0.60242, +1278.000, +113.000, +416.000
1691345340, +3.14, +28.025,  +0.80508, +1275.000, +115.000, +419.000
1691345940, +3.14, +28.091,  +1.30512, +1108.000, +48.000, +339.000
1691346540, +3.14, +28.165,  +1.80780, +1176.000, +70.000, +496.000
1691347140, +3.14, +28.206,  +2.27363, +1147.000, +62.000, +488.000
1691347740, +3.14, +28.255,  +2.24732, +1276.000, +112.000, +420.000
1691348340, +3.14, +28.255,  +2.45786, +1139.000, +62.000, +483.000
1691348940, +3.14, +28.279,  +2.63946, +1292.000, +118.000, +396.000
1691349540, +3.14, +28.296,  +2.87369, +1283.000, +116.000, +408.000
1691350140, +3.14, +28.329,  +3.26846, +1122.000, +62.000, +322.000
1691350740, +3.14, +28.353,  +5.07916, +1251.000, +112.000, +325.000
1691351340, +3.13, +28.345,  +4.39489, +1160.000, +68.000, +496.000
1691351940, +3.13, +28.370,  +4.16065, +1183.000, +73.000, +499.000
1691352540, +3.13, +28.378,  +3.91326, +1238.000, +96.000, +470.000
1691353140, +3.13, +28.378,  +4.95020, +1119.000, +38.000, +335.000
1691353740, +3.13, +28.386,  +2.04730, +1217.000, +117.000, +281.000
1691354340, +3.13, +28.394,  +1.49725, +1140.000, +60.000, +486.000
1691354940, +3.13, +28.411,  +1.61041, +1315.000, +112.000, +369.000
1691355540, +3.13, +28.378,  +2.26837, +1159.000, +64.000, +496.000
1691356140, +3.13, +28.411,  +5.65553, +1295.000, +118.000, +391.000
1691356740, +3.13, +28.312,  +2.54998, +1264.000, +112.000, +432.000
1691357340, +3.13, +28.214,  +2.86843, +1255.000, +112.000, +417.000
1691357940, +3.13, +28.140,  +2.49734, +1254.000, +105.000, +404.000
1691358540, +3.12, +28.042,  +1.77359, +1283.000, +116.000, +408.000
1691359140, +3.12, +27.984,  +2.18678, +1223.000, +111.000, +327.000
1691359740, +3.12, +27.984,  +3.33952, +1139.000, +63.000, +484.000
