7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1678726740, +3.50, +27.383,  -0.03711, +1283.000, +120.000, +364.000
1678727340, +3.50, +27.383,  +0.06290, +1267.000, +115.000, +392.000
1678727940, +3.50, +27.383,  +0.13922, +1283.000, +120.000, +368.000
1678728540, +3.50, +27.342,  +0.20765, +1283.000, +118.000, +368.000
1678729140, +3.50, +27.309,  +0.30240, +1292.000, +118.000, +352.000
1678729740, +3.50, +27.284,  +0.49978, +1264.000, +112.000, +403.000
1678730340, +3.50, +27.309,  +0.69454, +1295.000, +115.000, +352.000
1678730940, +3.50, +27.293,  +0.76823, +1283.000, +120.000, +364.000
1678731540, +3.50, +27.243,  +1.02089, +1140.000, +64.000, +451.000
1678732140, +3.50, +27.210,  +1.61305, +1159.000, +68.000, +462.000
1678732740, +3.50, +27.218,  +1.56830, +1139.000, +64.000, +452.000
1678733340, +3.50, +27.400,  +1.91834, +1260.000, +108.000, +406.000
1678733940, +3.50, +27.317,  +2.43944, +1289.000, +120.000, +352.000
1678734540, +3.50, +27.260,  +3.41058, +1240.000, +97.000, +435.000
1678735140, +3.50, +27.227,  +4.05801, +1284.000, +120.000, +364.000
1678735740, +3.50, +27.177,  +3.94484, +1295.000, +112.000, +352.000
1678736340, +3.50, +27.144,  +4.73702, +1294.000, +112.000, +352.000
1678736940, +3.50, +27.119,  +4.77124, +1299.000, +112.000, +352.000
1678737540, +3.50, +27.094,  +4.58701, +1264.000, +112.000, +396.000
1678738140, +3.50, +26.921,  +4.48174, +1251.000, +104.000, +419.000
1678738740, +3.50, +26.673,  +4.37120, +1177.000, +73.000, +464.000
1678739340, +3.50, +26.574,  +5.81607, +1159.000, +70.000, +462.000
1678739940, +3.50, +26.549,  +6.17400, +1200.000, +83.000, +464.000
1678740540, +3.50, +26.623, +12.09824, +1196.000, +80.000, +464.000
1678741140, +3.50, +26.838, +13.02201, +1144.000, +64.000, +462.000
1678741740, +3.50, +27.144, +14.21949, +1292.000, +113.000, +352.000
1678742340, +3.50, +27.326, +15.23801, +1240.000, +97.000, +436.000
