7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1689949740, +3.47, +26.151,  -0.03974, +1310.000, +116.000, +367.000
1689950340, +3.47, +26.135,  +0.09185, +1304.000, +112.000, +375.000
1689950940, +3.47, +26.143,  -0.00026, +1291.000, +120.000, +384.000
1689951540, +3.47, +26.151,  -0.07922, +1139.000, +64.000, +480.000
1689952140, +3.47, +26.184,  -0.02658, +1142.000, +62.000, +483.000
1689952740, +3.47, +26.209,  -0.03711, +1153.000, +64.000, +486.000
1689953340, +3.47, +26.217,  -0.00290, +1288.000, +100.000, +351.000
1689953940, +3.47, +26.226,  -0.08975, +1304.000, +112.000, +377.000
1689954540, +3.47, +26.226,  +0.00500, +1142.000, +64.000, +480.000
1689955140, +3.47, +26.226,  +0.02869, +1265.000, +112.000, +424.000
1689955740, +3.47, +26.226,  +0.06553, +1276.000, +118.000, +401.000
1689956340, +3.47, +26.242,  -0.08448, +1275.000, +116.000, +408.000
1689956940, +3.47, +26.275,  -0.03974, +1276.000, +97.000, +355.000
1689957540, +3.47, +26.300,  +0.02869, +1136.000, +60.000, +480.000
1689958140, +3.47, +26.325,  -0.06869, +1283.000, +120.000, +390.000
1689958740, +3.47, +26.375,  +0.05237, +1139.000, +60.000, +480.000
1689959340, +3.47, +26.358,  -0.00553, +1294.000, +120.000, +384.000
1689959940, +3.47, +26.391,  -0.01605, +1292.000, +120.000, +384.000
1689960540, +3.47, +26.466,  -0.06343, +1249.000, +102.000, +448.000
1689961140, +3.47, +26.507,  -0.00816, +1225.000, +92.000, +472.000
1689961740, +3.47, +26.516,  +0.14449, +1236.000, +96.000, +464.000
1689962340, +3.47, +26.516,  +0.23134, +1299.000, +115.000, +376.000
1689962940, +3.47, +26.499,  +0.42609, +1311.000, +112.000, +361.000
1689963540, +3.47, +26.507,  +0.50505, +1292.000, +120.000, +384.000
1689964140, +3.47, +26.524,  +0.57347, +1295.000, +120.000, +376.000
1689964740, +3.47, +26.549,  +0.69191, +1280.000, +116.000, +400.000
1689965340, +3.47, +26.499,  +1.03141, +1294.000, +118.000, +384.000
1689965940, +3.47, +26.507,  +1.28144, +1295.000, +120.000, +380.000
1689966540, +3.47, +26.491,  +1.52883, +1289.000, +120.000, +384.000
1689967140, +3.47, +26.507,  +1.38408, +1295.000, +116.000, +376.000
1689967740, +3.47, +26.458,  +2.06309, +1295.000, +118.000, +380.000
1689968340, +3.47, +26.491,  +0.49189, +1287.000, +120.000, +390.000
1689968940, +3.47, +26.648,  +4.11591, +1264.000, +112.000, +428.000
1689969540, +3.47, +26.665,  +1.98413, +1272.000, +116.000, +408.000
1689970140, +3.47, +27.053,  +5.10285, +1182.000, +72.000, +488.000
1689970740, +3.47, +27.309,  +5.09495, +1177.000, +71.000, +488.000
1689971340, +3.47, +26.904,  +5.38972, +1231.000, +92.000, +472.000
1689971940, +3.47, +26.698,  +5.75817, +1275.000, +116.000, +408.000
1689972540, +3.47, +26.549,  +6.07925, +1272.000, +115.000, +416.000
1689973140, +3.47, +26.483,  +7.23726, +1267.000, +112.000, +419.000
