7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688209740, +3.48, +27.086,  +0.04711, +1219.000, +88.000, +484.000
1688210340, +3.48, +27.177,  -0.05290, +1216.000, +88.000, +483.000
1688210940, +3.48, +27.342,  +0.02342, +1315.000, +114.000, +363.000
1688211540, +3.48, +27.499,  +0.01816, +1295.000, +120.000, +384.000
1688212140, +3.48, +27.770,  +0.02606, +1287.000, +120.000, +398.000
1688212740, +3.48, +28.042,  -0.02921, +1304.000, +116.000, +380.000
1688213340, +3.48, +28.230,  +0.01026, +1286.000, +120.000, +398.000
1688213940, +3.48, +28.345,  +0.02342, +1291.000, +120.000, +392.000
1688214540, +3.48, +28.419,  -0.04500, +1228.000, +92.000, +476.000
1688215140, +3.48, +28.697,  -0.01342, +1164.000, +68.000, +492.000
1688215740, +3.48, +28.844,  +0.04448, +1151.000, +64.000, +486.000
1688216340, +3.48, +28.893,  +0.00763, +1292.000, +103.000, +351.000
1688216940, +3.48, +28.917,  -0.00553, +1143.000, +64.000, +481.000
1688217540, +3.48, +28.909,  -0.06080, +1305.000, +112.000, +376.000
1688218140, +3.48, +28.697,  +0.01026, +1144.000, +64.000, +480.000
1688218740, +3.48, +28.582,  +0.02079, +1184.000, +76.000, +494.000
1688219340, +3.48, +28.648,  +0.05501, +1161.000, +64.000, +488.000
1688219940, +3.48, +28.730,  +0.01553, +1144.000, +62.000, +483.000
1688220540, +3.48, +28.795,  -0.02921, +1139.000, +63.000, +480.000
1688221140, +3.48, +28.828,  -0.01342, +1144.000, +60.000, +483.000
1688221740, +3.48, +28.762,  -0.01605, +1143.000, +60.000, +481.000
1688222340, +3.48, +28.681,  -0.00026, +1171.000, +68.000, +496.000
1688222940, +3.48, +28.632,  -0.01342, +1180.000, +72.000, +492.000
1688223540, +3.48, +28.566,  -0.02921, +1192.000, +76.000, +492.000
1688224140, +3.48, +28.402,  +0.01290, +1240.000, +96.000, +468.000
1688224740, +3.48, +28.296,  -0.03185, +1276.000, +114.000, +416.000
1688225340, +3.48, +28.361,  -0.00290, +1240.000, +96.000, +462.000
1688225940, +3.48, +28.394,  +0.05237, +1224.000, +88.000, +480.000
1688226540, +3.48, +28.411,  +0.03921, +1232.000, +92.000, +472.000
1688227140, +3.48, +28.452,  +0.03921, +1219.000, +88.000, +480.000
1688227740, +3.48, +28.501,  +0.01290, +1223.000, +88.000, +480.000
1688228340, +3.48, +28.517,  -0.04764, +1150.000, +64.000, +486.000
1688228940, +3.48, +28.517,  +0.04448, +1247.000, +99.000, +456.000
1688229540, +3.48, +28.517,  +0.09448, +1232.000, +92.000, +472.000
1688230140, +3.48, +28.525,  +0.03132, +1192.000, +76.000, +492.000
1688230740, +3.48, +28.492,  +0.03132, +1220.000, +88.000, +480.000
1688231340, +3.48, +28.255,  +0.08396, +1251.000, +100.000, +454.000
1688231940, +3.48, +28.238,  -0.02658, +1268.000, +112.000, +424.000
1688232540, +3.48, +28.386,  -0.04237, +1248.000, +98.000, +456.000
1688233140, +3.48, +28.550,  +0.00237, +1246.000, +99.000, +456.000
1688233740, +3.48, +28.452,  -0.06606, +1246.000, +99.000, +462.000
1688234340, +3.48, +28.197,  +0.13133, +1292.000, +120.000, +390.000
1688234940, +3.48, +28.165,  +0.17344, +1283.000, +116.000, +404.000
1688235540, +3.48, +28.230,  +0.22081, +1268.000, +112.000, +428.000
1688236140, +3.48, +28.099,  +0.24976, +1270.000, +112.000, +423.000
1688236740, +3.48, +28.312,  +0.29976, +1264.000, +112.000, +433.000
1688237340, +3.48, +28.501,  +0.61558, +1214.000, +84.000, +486.000
1688237940, +3.48, +28.607,  +0.52347, +1203.000, +78.000, +488.000
1688238540, +3.48, +28.672,  +0.77876, +1192.000, +78.000, +492.000
1688239140, +3.48, +28.705,  +1.04457, +1150.000, +64.000, +486.000
1688239740, +3.48, +28.664,  +0.95509, +1160.000, +67.000, +492.000
1688240340, +3.48, +28.533,  +1.14458, +1212.000, +80.000, +488.000
1688240940, +3.48, +28.222,  +1.13669, +1256.000, +104.000, +448.000
1688241540, +3.48, +27.927,  +1.26828, +1287.000, +120.000, +393.000
1688242140, +3.48, +27.795,  +1.39197, +1302.000, +116.000, +384.000
1688242740, +3.48, +27.737,  +1.54462, +1295.000, +120.000, +384.000
1688243340, +3.48, +27.680,  +1.66042, +1308.000, +112.000, +376.000
1688243940, +3.48, +27.606,  +1.73674, +1318.000, +114.000, +363.000
1688244540, +3.48, +27.565,  +1.98150, +1316.000, +112.000, +359.000
1688245140, +3.48, +27.466,  +2.00519, +1168.000, +70.000, +492.000
1688245740, +3.48, +27.457,  +2.22363, +1308.000, +112.000, +375.000
1688246340, +3.48, +27.490,  +2.24468, +1164.000, +68.000, +488.000
1688246940, +3.48, +27.523,  +2.05256, +1155.000, +64.000, +489.000
1688247540, +3.48, +27.622,  +2.03940, +1310.000, +112.000, +380.000
1688248140, +3.48, +27.597,  +2.21310, +1152.000, +64.000, +488.000
1688248740, +3.48, +27.630,  +2.31048, +1312.000, +117.000, +367.000
1688249340, +3.48, +27.672,  +2.27363, +1299.000, +108.000, +351.000
1688249940, +3.48, +27.713,  +2.41049, +1273.000, +115.000, +414.000
1688250540, +3.48, +27.943,  +2.50523, +1302.000, +115.000, +377.000
1688251140, +3.48, +28.156,  +2.48155, +1281.000, +116.000, +404.000
1688251740, +3.48, +28.107,  +2.56577, +1272.000, +112.000, +420.000
1688252340, +3.48, +28.058,  +2.56577, +1292.000, +116.000, +392.000
1688252940, +3.48, +28.222,  +2.55524, +1287.000, +114.000, +398.000
1688253540, +3.48, +28.476,  +2.63419, +1232.000, +88.000, +472.000
1688254140, +3.48, +28.394,  +2.37891, +1252.000, +102.000, +452.000
1688254740, +3.48, +28.165,  +2.40259, +1286.000, +120.000, +398.000
1688255340, +3.48, +28.132,  +2.43944, +1271.000, +112.000, +425.000
1688255940, +3.48, +28.411,  +2.30785, +1239.000, +96.000, +465.000
1688256540, +3.48, +28.623,  +2.57103, +1180.000, +72.000, +494.000
1688257140, +3.48, +28.754,  +2.50523, +1292.000, +103.000, +351.000
1688257740, +3.48, +28.844,  +2.39996, +1289.000, +120.000, +390.000
1688258340, +3.48, +28.828,  +2.22889, +1297.000, +116.000, +376.000
1688258940, +3.48, +28.828,  +2.33153, +1143.000, +64.000, +480.000
1688259540, +3.48, +28.852,  +2.36838, +1313.000, +113.000, +364.000
1688260140, +3.48, +28.885,  +2.08941, +1315.000, +112.000, +369.000
1688260740, +3.48, +28.917,  +2.20784, +1308.000, +112.000, +376.000
1688261340, +3.48, +28.926,  +2.00256, +1318.000, +113.000, +363.000
1688261940, +3.48, +28.926,  +1.92097, +1315.000, +116.000, +359.000
1688262540, +3.48, +28.942,  +1.88676, +1262.000, +108.000, +432.000
1688263140, +3.48, +28.942,  +1.61831, +1260.000, +104.000, +440.000
1688263740, +3.48, +28.950,  +1.53409, +1235.000, +96.000, +472.000
1688264340, +3.48, +28.958,  +1.53672, +1248.000, +99.000, +456.000
1688264940, +3.48, +28.950,  +1.33670, +1144.000, +60.000, +480.000
1688265540, +3.48, +28.950,  +1.05510, +1291.000, +118.000, +391.000
1688266140, +3.48, +28.950,  +0.89193, +1304.000, +112.000, +376.000
1688266740, +3.48, +28.950,  +0.77086, +1299.000, +118.000, +384.000
1688267340, +3.48, +28.950,  +0.58927, +1308.000, +112.000, +376.000
1688267940, +3.48, +28.950,  +0.62348, +1310.000, +116.000, +372.000
1688268540, +3.48, +28.950,  +0.59979, +1267.000, +112.000, +428.000
1688269140, +3.48, +28.926,  +0.57874, +1297.000, +116.000, +384.000
1688269740, +3.48, +28.934,  +0.41557, +1265.000, +108.000, +432.000
1688270340, +3.48, +28.934,  +0.37082, +1272.000, +114.000, +416.000
1688270940, +3.48, +28.917,  +0.36819, +1272.000, +112.000, +419.000
1688271540, +3.48, +28.901,  +0.24450, +1254.000, +102.000, +451.000
1688272140, +3.48, +28.860,  +0.26555, +1276.000, +113.000, +412.000
1688272740, +3.48, +28.730,  +0.28924, +1286.000, +120.000, +396.000
1688273340, +3.48, +28.582,  +0.13133, +1264.000, +108.000, +432.000
1688273940, +3.48, +28.599,  +0.05501, +1299.000, +116.000, +384.000
1688274540, +3.48, +28.713,  -0.00816, +1287.000, +120.000, +396.000
1688275140, +3.48, +28.787,  +0.01290, +1279.000, +115.000, +406.000
1688275740, +3.48, +28.836,  +0.04974, +1287.000, +116.000, +400.000
1688276340, +3.48, +28.770,  -0.02658, +1284.000, +118.000, +400.000
1688276940, +3.48, +28.787,  -0.01342, +1287.000, +120.000, +398.000
1688277540, +3.48, +28.697,  +0.05764, +1287.000, +120.000, +396.000
1688278140, +3.48, +28.525,  -0.00553, +1144.000, +60.000, +483.000
1688278740, +3.48, +28.452,  -0.00290, +1294.000, +103.000, +351.000
1688279340, +3.48, +28.525,  +0.04974, +1311.000, +112.000, +344.000
1688279940, +3.48, +28.632,  -0.03974, +1297.000, +105.000, +359.000
1688280540, +3.48, +28.550,  +0.04185, +1169.000, +71.000, +488.000
1688281140, +3.48, +28.484,  +0.04185, +1160.000, +68.000, +492.000
1688281740, +3.48, +28.591,  +0.04711, +1144.000, +64.000, +486.000
1688282340, +3.48, +28.697,  +0.00500, +1139.000, +60.000, +480.000
1688282940, +3.48, +28.599,  +0.04448, +1152.000, +64.000, +487.000
1688283540, +3.48, +28.566,  -0.06606, +1177.000, +70.000, +496.000
1688284140, +3.48, +28.435,  -0.04237, +1302.000, +104.000, +359.000
1688284740, +3.48, +28.525,  +0.01026, +1185.000, +76.000, +496.000
1688285340, +3.48, +28.615,  -0.06343, +1316.000, +112.000, +360.000
1688285940, +3.48, +28.427,  -0.00026, +1184.000, +76.000, +496.000
1688286540, +3.48, +28.165,  +0.02342, +1148.000, +64.000, +487.000
1688287140, +3.48, +27.976,  -0.07395, +1249.000, +102.000, +452.000
1688287740, +3.48, +27.869,  -0.03185, +1292.000, +120.000, +388.000
1688288340, +3.48, +27.844,  -0.05816, +1292.000, +120.000, +390.000
1688288940, +3.48, +27.820,  -0.05816, +1294.000, +120.000, +388.000
1688289540, +3.48, +27.828,  -0.06343, +1288.000, +118.000, +392.000
1688290140, +3.48, +27.803,  +0.00500, +1295.000, +118.000, +386.000
1688290740, +3.48, +27.959,  -0.00290, +1270.000, +112.000, +423.000
1688291340, +3.48, +28.443,  -0.02658, +1204.000, +80.000, +488.000
1688291940, +3.48, +28.599,  -0.02658, +1168.000, +70.000, +488.000
1688292540, +3.48, +28.345,  -0.02921, +1196.000, +76.000, +496.000
1688293140, +3.48, +28.533,  +0.00500, +1302.000, +108.000, +359.000
1688293740, +3.48, +28.746,  -0.00290, +1302.000, +112.000, +384.000
1688294340, +3.48, +28.828,  +0.04185, +1255.000, +104.000, +441.000
1688294940, +3.48, +28.689,  -0.00290, +1304.000, +112.000, +380.000
1688295540, +3.48, +28.681,  -0.08185, +1312.000, +118.000, +371.000
1688296140, +3.48, +28.787,  +0.04974, +1292.000, +116.000, +390.000
