7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1691515740, +3.10, +27.416,  -0.03711, +1283.000, +120.000, +444.000
1691516340, +3.10, +27.400,  +0.00763, +1192.000, +76.000, +460.000
1691516940, +3.10, +27.391,  +0.16291, +1187.000, +148.000, +237.000
1691517540, +3.10, +27.416,  +0.32345, +1262.000, +108.000, +440.000
1691518140, +3.10, +27.416,  +0.61295, +1308.000, +112.000, +387.000
1691518740, +3.10, +27.565,  +0.86561, +1289.000, +150.000, +270.000
1691519340, +3.10, +27.836,  +1.13405, +1231.000, +135.000, +232.000
1691519940, +3.10, +27.992,  +1.38671, +1208.000, +80.000, +512.000
1691520540, +3.10, +28.074,  +1.70779, +1204.000, +80.000, +452.000
1691521140, +3.09, +28.115,  +1.88149, +1172.000, +88.000, +264.000
1691521740, +3.09, +28.140,  +2.15520, +1148.000, +64.000, +492.000
1691522340, +3.10, +28.124,  +2.36838, +1177.000, +86.000, +271.000
1691522940, +3.09, +28.107,  +2.82105, +1172.000, +66.000, +454.000
1691523540, +3.09, +28.050,  +3.85273, +1224.000, +88.000, +450.000
1691524140, +3.10, +28.066,  +4.29751, +1112.000, +64.000, +297.000
1691524740, +3.09, +28.091,  +3.50270, +1137.000, +64.000, +448.000
1691525340, +3.09, +28.115,  +4.57385, +1116.000, +56.000, +440.000
1691525940, +3.10, +28.156,  +4.95810, +1168.000, +68.000, +456.000
1691526540, +3.09, +28.197,  +5.11864, +1175.000, +70.000, +496.000
1691527140, +3.10, +28.238,  +5.69764, +1304.000, +113.000, +384.000
1691527740, +3.10, +28.230,  +6.01872, +1168.000, +70.000, +496.000
1691528340, +3.10, +28.255,  +6.56614, +1233.000, +96.000, +474.000
1691528940, +3.10, +28.271,  +7.02408, +1203.000, +143.000, +252.000
1691529540, +3.10, +28.271,  +7.48991, +1273.000, +159.000, +221.000
1691530140, +3.10, +28.279,  +7.28989, +1256.000, +96.000, +457.000
1691530740, +3.10, +28.050,  +7.54781, +1267.000, +104.000, +452.000
1691531340, +3.10, +27.935,  +8.08997, +1219.000, +122.000, +216.000
1691531940, +3.10, +28.009,  +8.55580, +1297.000, +120.000, +384.000
1691532540, +3.10, +28.091,  +9.31114, +1311.000, +158.000, +256.000
1691533140, +3.10, +28.132,  +9.94014, +1246.000, +156.000, +184.000
1691533740, +3.10, +28.189, +10.44019, +1160.000, +65.000, +496.000
1691534340, +3.10, +28.206, +10.78233, +1267.000, +112.000, +432.000
1691534940, +3.10, +28.222, +11.37712, +1264.000, +110.000, +444.000
1691535540, +3.10, +28.230, +11.35343, +1265.000, +106.000, +448.000
1691536140, +3.10, +28.255, +10.91655, +1297.000, +103.000, +364.000
1691536740, +3.10, +28.263, +10.47440, +1182.000, +73.000, +500.000
1691537340, +3.10, +28.271,  +9.81381, +1134.000, +56.000, +448.000
1691537940, +3.09, +28.288,  +9.47957, +1288.000, +120.000, +400.000
1691538540, +3.09, +28.296,  +9.20323, +1182.000, +97.000, +270.000
1691539140, +3.09, +28.296,  +9.03216, +1235.000, +96.000, +460.000
1691539740, +3.09, +28.296,  +8.63476, +1127.000, +72.000, +284.000
1691540340, +3.09, +28.320,  +8.61633, +1174.000, +96.000, +273.000
