7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684903740, +3.48, +28.394,  +0.12870, +1308.000, +132.000, +340.000
1684904340, +3.48, +28.386,  +0.01553, +1216.000, +88.000, +460.000
1684904940, +3.48, +28.386,  +0.09975, +1260.000, +108.000, +412.000
1684905540, +3.49, +28.607,  +0.00500, +1151.000, +64.000, +464.000
1684906140, +3.49, +28.648,  -0.06606, +1264.000, +103.000, +310.000
1684906740, +3.49, +28.599,  -0.03185, +1238.000, +96.000, +440.000
1684907340, +3.49, +28.721,  +0.01553, +1257.000, +104.000, +416.000
1684907940, +3.48, +28.836,  +0.04711, +1299.000, +128.000, +348.000
1684908540, +3.48, +28.917,  +0.05764, +1151.000, +64.000, +460.000
1684909140, +3.49, +28.852,  +0.07869, +1192.000, +78.000, +464.000
1684909740, +3.49, +28.713,  -0.00816, +1311.000, +131.000, +334.000
1684910340, +3.49, +28.730,  +0.00500, +1228.000, +95.000, +295.000
1684910940, +3.49, +28.803,  -0.00290, +1230.000, +103.000, +299.000
1684911540, +3.49, +28.860,  -0.07132, +1134.000, +56.000, +455.000
1684912140, +3.49, +28.730,  +0.03921, +1315.000, +126.000, +319.000
1684912740, +3.49, +28.550,  -0.04237, +1235.000, +95.000, +299.000
1684913340, +3.49, +28.672,  +0.01026, +1131.000, +60.000, +449.000
1684913940, +3.49, +28.770,  +0.01026, +1150.000, +64.000, +460.000
1684914540, +3.49, +28.533,  -0.05553, +1167.000, +70.000, +464.000
1684915140, +3.49, +28.271,  -0.00816, +1292.000, +128.000, +360.000
1684915740, +3.49, +28.132,  -0.01605, +1302.000, +131.000, +340.000
1684916340, +3.49, +28.124,  +0.11027, +1272.000, +113.000, +307.000
1684916940, +3.49, +28.000,  -0.02132, +1188.000, +76.000, +462.000
1684917540, +3.48, +28.165,  +0.04185, +1283.000, +124.000, +376.000
1684918140, +3.48, +28.304,  +0.01553, +1263.000, +104.000, +287.000
1684918740, +3.48, +28.460,  -0.02132, +1307.000, +126.000, +312.000
1684919340, +3.49, +28.542,  +0.03921, +1208.000, +84.000, +456.000
1684919940, +3.49, +28.591,  +0.06027, +1227.000, +94.000, +299.000
1684920540, +3.49, +28.632,  -0.02658, +1243.000, +95.000, +302.000
1684921140, +3.49, +28.599,  +0.04185, +1195.000, +76.000, +464.000
1684921740, +3.49, +28.550,  +0.07869, +1168.000, +72.000, +466.000
1684922340, +3.49, +28.550,  +0.02342, +1304.000, +132.000, +339.000
1684922940, +3.49, +28.542,  +0.11291, +1307.000, +132.000, +339.000
1684923540, +3.49, +28.550,  -0.02658, +1304.000, +131.000, +340.000
1684924140, +3.48, +28.509,  +0.04448, +1302.000, +131.000, +344.000
1684924740, +3.48, +28.394,  +0.07869, +1283.000, +120.000, +377.000
1684925340, +3.49, +28.304,  -0.01342, +1168.000, +70.000, +465.000
1684925940, +3.48, +28.288,  +0.01026, +1289.000, +115.000, +315.000
1684926540, +3.49, +28.345,  -0.01869, +1248.000, +103.000, +302.000
1684927140, +3.48, +28.378,  +0.03395, +1216.000, +88.000, +451.000
1684927740, +3.48, +28.288,  -0.01869, +1206.000, +83.000, +460.000
1684928340, +3.48, +28.083,  -0.08185, +1228.000, +92.000, +448.000
1684928940, +3.49, +27.976,  -0.09238, +1239.000, +96.000, +435.000
1684929540, +3.48, +27.795,  -0.03448, +1240.000, +99.000, +436.000
1684930140, +3.49, +27.721,  +0.03921, +1216.000, +88.000, +454.000
1684930740, +3.49, +27.688,  -0.02658, +1315.000, +134.000, +320.000
1684931340, +3.48, +27.935,  +0.03658, +1204.000, +80.000, +456.000
1684931940, +3.49, +27.885,  +0.03921, +1192.000, +78.000, +462.000
1684932540, +3.49, +27.746,  +0.01816, +1312.000, +135.000, +335.000
1684933140, +3.49, +27.811,  -0.03185, +1312.000, +142.000, +331.000
1684933740, +3.48, +27.853,  -0.00553, +1319.000, +131.000, +316.000
1684934340, +3.48, +27.754,  +0.00237, +1260.000, +99.000, +295.000
1684934940, +3.48, +27.696,  -0.01605, +1278.000, +112.000, +300.000
1684935540, +3.49, +27.688,  +0.06290, +1235.000, +96.000, +440.000
1684936140, +3.48, +27.680,  +0.06553, +1248.000, +102.000, +313.000
1684936740, +3.48, +27.663,  +0.03395, +1236.000, +96.000, +438.000
1684937340, +3.48, +27.606,  +0.00500, +1240.000, +99.000, +432.000
1684937940, +3.48, +27.606,  +0.04448, +1248.000, +104.000, +432.000
1684938540, +3.48, +27.959,  +0.04448, +1308.000, +134.000, +335.000
1684939140, +3.48, +28.329,  -0.00290, +1164.000, +70.000, +462.000
1684939740, +3.48, +28.525,  +0.03658, +1308.000, +127.000, +313.000
1684940340, +3.48, +28.599,  +0.00763, +1187.000, +78.000, +462.000
1684940940, +3.48, +28.542,  -0.09764, +1193.000, +80.000, +462.000
1684941540, +3.48, +28.582,  -0.03448, +1169.000, +72.000, +464.000
1684942140, +3.48, +28.672,  -0.00553, +1184.000, +72.000, +464.000
1684942740, +3.48, +28.746,  -0.03185, +1129.000, +60.000, +448.000
1684943340, +3.48, +28.787,  -0.00553, +1147.000, +64.000, +460.000
1684943940, +3.48, +28.697,  -0.02395, +1160.000, +67.000, +464.000
1684944540, +3.48, +28.762,  +0.03395, +1180.000, +72.000, +464.000
1684945140, +3.49, +28.779,  -0.01079, +1184.000, +76.000, +464.000
1684945740, +3.49, +28.770,  +0.03132, +1132.000, +57.000, +448.000
1684946340, +3.48, +28.779,  +0.06816, +1318.000, +134.000, +324.000
1684946940, +3.49, +28.803,  +0.02869, +1217.000, +86.000, +454.000
1684947540, +3.49, +28.819,  +0.04974, +1272.000, +120.000, +390.000
1684948140, +3.49, +28.828,  +0.07869, +1312.000, +135.000, +331.000
1684948740, +3.49, +28.828,  +0.01026, +1311.000, +139.000, +334.000
1684949340, +3.49, +28.836,  -0.05816, +1299.000, +121.000, +312.000
1684949940, +3.49, +28.860,  +0.07606, +1311.000, +120.000, +322.000
1684950540, +3.49, +28.893,  +0.06290, +1308.000, +134.000, +337.000
