7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688905740, +3.48, +27.317,  +0.01026, +1278.000, +116.000, +408.000
1688906340, +3.48, +27.218,  -0.04764, +1308.000, +115.000, +377.000
1688906940, +3.48, +27.251,  -0.01342, +1295.000, +118.000, +380.000
1688907540, +3.48, +27.227,  -0.09238, +1287.000, +120.000, +398.000
1688908140, +3.48, +27.177,  -0.06343, +1287.000, +120.000, +393.000
1688908740, +3.48, +27.136,  +0.04711, +1300.000, +112.000, +376.000
1688909340, +3.48, +27.094,  -0.05027, +1272.000, +112.000, +416.000
1688909940, +3.48, +27.020,  +0.02079, +1286.000, +120.000, +392.000
1688910540, +3.48, +26.946,  -0.05816, +1304.000, +112.000, +379.000
1688911140, +3.48, +26.913,  -0.04764, +1328.000, +104.000, +359.000
1688911740, +3.48, +26.896,  +0.02079, +1308.000, +112.000, +376.000
1688912340, +3.48, +26.896,  -0.03711, +1305.000, +112.000, +376.000
1688912940, +3.48, +26.938,  +0.01553, +1304.000, +112.000, +376.000
1688913540, +3.48, +26.995,  -0.08185, +1278.000, +120.000, +408.000
1688914140, +3.47, +27.020,  -0.11343, +1299.000, +120.000, +376.000
1688914740, +3.47, +27.045,  -0.10817, +1302.000, +112.000, +376.000
1688915340, +3.47, +27.053,  -0.07395, +1142.000, +62.000, +483.000
1688915940, +3.48, +27.037,  +0.01816, +1139.000, +60.000, +480.000
1688916540, +3.48, +26.971,  -0.02658, +1283.000, +115.000, +408.000
1688917140, +3.48, +26.929,  -0.02132, +1294.000, +120.000, +384.000
1688917740, +3.47, +26.896,  +0.04448, +1288.000, +120.000, +390.000
1688918340, +3.47, +26.871,  -0.02658, +1305.000, +113.000, +376.000
1688918940, +3.47, +26.838,  -0.02132, +1150.000, +64.000, +487.000
1688919540, +3.47, +26.830,  -0.02132, +1302.000, +115.000, +376.000
1688920140, +3.47, +26.822,  -0.02395, +1295.000, +108.000, +351.000
1688920740, +3.47, +26.822,  -0.05290, +1185.000, +76.000, +488.000
1688921340, +3.47, +26.805,  -0.01342, +1166.000, +68.000, +488.000
1688921940, +3.47, +26.780,  -0.08975, +1151.000, +64.000, +487.000
1688922540, +3.47, +26.780,  +0.00763, +1136.000, +64.000, +476.000
1688923140, +3.47, +26.723,  +0.03658, +1150.000, +64.000, +486.000
1688923740, +3.47, +26.681,  +0.02606, +1200.000, +76.000, +488.000
1688924340, +3.47, +26.673,  -0.04764, +1235.000, +96.000, +464.000
1688924940, +3.47, +26.689,  +0.00237, +1259.000, +104.000, +436.000
1688925540, +3.47, +26.739,  +0.06290, +1248.000, +103.000, +451.000
1688926140, +3.47, +26.855,  +0.17607, +1244.000, +99.000, +456.000
1688926740, +3.47, +26.938,  +0.16554, +1187.000, +76.000, +492.000
1688927340, +3.47, +27.061,  +0.32082, +1223.000, +88.000, +473.000
1688927940, +3.47, +27.161,  +0.42609, +1223.000, +88.000, +473.000
1688928540, +3.47, +27.276,  +0.46820, +1192.000, +78.000, +487.000
1688929140, +3.47, +27.869,  +0.53400, +1142.000, +64.000, +483.000
1688929740, +3.47, +28.066,  +0.60506, +1251.000, +104.000, +444.000
1688930340, +3.47, +28.361,  +0.79981, +1224.000, +89.000, +472.000
1688930940, +3.47, +28.517,  +0.88403, +1276.000, +115.000, +400.000
1688931540, +3.47, +28.452,  +1.08405, +1283.000, +120.000, +393.000
1688932140, +3.47, +28.427,  +1.41303, +1190.000, +76.000, +488.000
1688932740, +3.47, +28.558,  +0.58927, +1219.000, +88.000, +476.000
1688933340, +3.47, +28.640,  +0.23660, +1177.000, +72.000, +488.000
1688933940, +3.47, +28.648,  +0.71296, +1168.000, +71.000, +488.000
1688934540, +3.47, +28.656,  +1.22880, +1180.000, +72.000, +490.000
1688935140, +3.47, +28.672,  +1.29196, +1283.000, +99.000, +351.000
1688935740, +3.48, +28.689,  +1.53409, +1304.000, +116.000, +374.000
1688936340, +3.47, +28.689,  +1.08931, +1139.000, +60.000, +480.000
1688936940, +3.48, +28.697,  +2.17099, +1310.000, +112.000, +371.000
1688937540, +3.47, +28.476,  +2.30785, +1312.000, +112.000, +365.000
1688938140, +3.48, +28.181,  +1.91044, +1200.000, +80.000, +484.000
1688938740, +3.48, +28.000,  +1.81833, +1246.000, +99.000, +448.000
1688939340, +3.48, +27.853,  +2.32890, +1260.000, +108.000, +432.000
1688939940, +3.48, +27.770,  +2.39733, +1299.000, +116.000, +374.000
1688940540, +3.48, +27.746,  +2.31048, +1304.000, +112.000, +376.000
1688941140, +3.48, +27.672,  +2.27890, +1137.000, +62.000, +476.000
1688941740, +3.48, +27.663,  +2.48418, +1139.000, +60.000, +476.000
1688942340, +3.48, +27.861,  +2.47892, +1304.000, +112.000, +374.000
1688942940, +3.47, +28.050,  +2.46576, +1292.000, +120.000, +380.000
1688943540, +3.48, +28.140,  +2.33417, +1276.000, +115.000, +403.000
1688944140, +3.48, +28.173,  +2.52629, +1295.000, +120.000, +377.000
1688944740, +3.48, +28.206,  +2.61840, +1262.000, +108.000, +428.000
1688945340, +3.47, +28.345,  +2.77631, +1255.000, +104.000, +440.000
1688945940, +3.48, +28.443,  +2.55261, +1187.000, +76.000, +489.000
1688946540, +3.48, +28.492,  +2.68946, +1295.000, +120.000, +384.000
1688947140, +3.48, +28.533,  +2.11046, +1300.000, +116.000, +384.000
1688947740, +3.48, +28.542,  +2.78947, +1248.000, +100.000, +451.000
1688948340, +3.48, +28.566,  +2.64999, +1304.000, +113.000, +376.000
1688948940, +3.48, +28.599,  +2.53945, +1136.000, +62.000, +472.000
1688949540, +3.48, +28.607,  +2.52366, +1294.000, +120.000, +387.000
1688950140, +3.48, +28.492,  +2.42102, +1287.000, +103.000, +351.000
1688950740, +3.48, +28.435,  +2.43681, +1166.000, +68.000, +488.000
1688951340, +3.48, +28.427,  +2.16310, +1292.000, +120.000, +388.000
1688951940, +3.48, +28.394,  +2.02098, +1295.000, +103.000, +351.000
