7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679596740, +3.50, +28.664,  +0.32872, +1272.000, +116.000, +384.000
1679597340, +3.50, +28.664,  +0.31292, +1139.000, +64.000, +456.000
1679597940, +3.50, +28.648,  +0.37082, +1310.000, +112.000, +336.000
1679598540, +3.50, +28.632,  +0.61295, +1139.000, +64.000, +456.000
1679599140, +3.50, +28.640,  +0.79455, +1142.000, +64.000, +452.000
1679599740, +3.50, +28.640,  +1.22880, +1310.000, +116.000, +339.000
1679600340, +3.50, +28.648,  +2.07888, +1302.000, +112.000, +344.000
1679600940, +3.50, +28.697,  +2.93949, +1151.000, +67.000, +462.000
1679601540, +3.50, +28.787,  +5.67132, +1295.000, +113.000, +352.000
1679602140, +3.50, +28.983,  +6.33191, +1279.000, +115.000, +376.000
1679602740, +3.50, +29.089,  +6.74247, +1260.000, +112.000, +412.000
1679603340, +3.50, +29.146,  +6.79774, +1265.000, +112.000, +400.000
1679603940, +3.50, +29.178,  +7.41885, +1254.000, +104.000, +416.000
1679604540, +3.50, +29.203,  +7.82415, +1254.000, +104.000, +422.000
1679605140, +3.50, +29.211,  +8.66897, +1232.000, +96.000, +441.000
1679605740, +3.50, +29.219,  +9.41378, +1256.000, +108.000, +416.000
1679606340, +3.50, +29.227, +10.06121, +1232.000, +96.000, +444.000
1679606940, +3.50, +29.227,  +9.82434, +1243.000, +100.000, +432.000
1679607540, +3.50, +29.227, +12.08508, +1244.000, +99.000, +435.000
1679608140, +3.50, +29.211,  +5.77923, +1220.000, +88.000, +456.000
1679608740, +3.50, +29.178,  +9.95330, +1265.000, +112.000, +400.000
1679609340, +3.50, +29.137, +15.47224, +1256.000, +112.000, +412.000
1679609940, +3.50, +29.162, +14.58532, +1235.000, +96.000, +444.000
1679610540, +3.50, +29.178,  +3.46059, +1264.000, +112.000, +400.000
1679611140, +3.50, +29.170, +19.75948, +1255.000, +104.000, +420.000
1679611740, +3.50, +29.178,  +4.49490, +1251.000, +108.000, +422.000
1679612340, +3.50, +29.178, +17.79877, +1262.000, +110.000, +408.000
1679612940, +3.50, +29.194, +18.79624, +1240.000, +104.000, +432.000
1679613540, +3.50, +29.203, +19.17785, +1151.000, +67.000, +463.000
1679614140, +3.50, +29.194,  +2.96317, +1264.000, +112.000, +404.000
1679614740, +3.50, +28.950,  +4.76597, +1276.000, +118.000, +380.000
1679615340, +3.50, +28.672, +16.66446, +1300.000, +112.000, +352.000
1679615940, +3.50, +28.255,  +1.84201, +1184.000, +76.000, +467.000
1679616540, +3.50, +28.009,  +2.12625, +1222.000, +88.000, +456.000
1679617140, +3.50, +27.918,  +3.70272, +1248.000, +104.000, +432.000
1679617740, +3.50, +27.885,  +3.29215, +1240.000, +96.000, +440.000
1679618340, +3.50, +27.853,  +3.17109, +1256.000, +108.000, +416.000
1679618940, +3.50, +27.820,  +5.21338, +1180.000, +76.000, +467.000
1679619540, +3.50, +27.787, +12.01139, +1278.000, +120.000, +380.000
1679620140, +3.50, +27.787, +11.30343, +1176.000, +72.000, +467.000
1679620740, +3.50, +27.811, +11.36922, +1183.000, +76.000, +467.000
1679621340, +3.50, +27.992, +10.83233, +1180.000, +72.000, +467.000
1679621940, +3.50, +28.124, +10.67969, +1232.000, +96.000, +444.000
1679622540, +3.50, +28.206,  +9.59274, +1187.000, +78.000, +467.000
1679623140, +3.50, +28.271,  +2.71052, +1168.000, +72.000, +467.000
1679623740, +3.50, +28.320,  +8.96110, +1164.000, +70.000, +465.000
1679624340, +3.50, +28.271,  +7.66625, +1176.000, +76.000, +472.000
1679624940, +3.50, +28.124,  +6.99513, +1231.000, +96.000, +448.000
1679625540, +3.50, +27.976,  +7.01882, +1240.000, +98.000, +440.000
1679626140, +3.50, +27.959,  +7.99259, +1225.000, +96.000, +449.000
1679626740, +3.50, +28.181,  +1.90518, +1233.000, +96.000, +444.000
1679627340, +3.50, +28.370,  +3.89221, +1167.000, +72.000, +467.000
1679627940, +3.50, +28.452,  +3.50796, +1159.000, +68.000, +464.000
1679628540, +3.50, +28.484,  +3.02634, +1144.000, +64.000, +460.000
1679629140, +3.50, +28.509,  +2.12625, +1164.000, +72.000, +465.000
1679629740, +3.50, +28.525,  +1.55251, +1150.000, +64.000, +464.000
1679630340, +3.50, +28.566,  +1.15511, +1139.000, +64.000, +454.000
1679630940, +3.50, +28.632,  +1.10774, +1292.000, +103.000, +331.000
1679631540, +3.50, +28.656,  +0.98404, +1294.000, +115.000, +352.000
1679632140, +3.50, +28.672,  +0.84718, +1308.000, +103.000, +331.000
1679632740, +3.50, +28.705,  +0.76560, +1297.000, +107.000, +333.000
1679633340, +3.50, +28.738,  +0.26818, +1303.000, +112.000, +352.000
1679633940, +3.50, +28.730,  +0.12343, +1139.000, +64.000, +454.000
1679634540, +3.50, +28.705,  +0.07606, +1142.000, +64.000, +456.000
1679635140, +3.50, +28.689,  +0.09975, +1142.000, +64.000, +456.000
1679635740, +3.50, +28.681,  +0.03395, +1143.000, +62.000, +456.000
1679636340, +3.50, +28.681,  +0.06027, +1300.000, +112.000, +352.000
1679636940, +3.50, +28.681,  -0.02132, +1142.000, +64.000, +448.000
1679637540, +3.50, +28.689,  +0.00763, +1295.000, +108.000, +335.000
1679638140, +3.50, +28.689,  +0.01026, +1304.000, +112.000, +352.000
1679638740, +3.50, +28.713,  +0.04448, +1148.000, +64.000, +463.000
1679639340, +3.50, +28.721,  -0.00553, +1272.000, +115.000, +384.000
1679639940, +3.50, +28.730,  +0.09185, +1304.000, +112.000, +348.000
1679640540, +3.50, +28.754,  +0.00763, +1299.000, +112.000, +352.000
1679641140, +3.50, +28.860,  +0.06816, +1310.000, +111.000, +333.000
1679641740, +3.50, +28.909,  +0.05237, +1231.000, +96.000, +448.000
1679642340, +3.50, +28.934,  +0.03395, +1299.000, +112.000, +352.000
1679642940, +3.50, +28.958,  -0.06606, +1295.000, +116.000, +352.000
1679643540, +3.50, +28.966,  -0.02395, +1289.000, +120.000, +360.000
1679644140, +3.50, +28.999,  +0.04711, +1272.000, +115.000, +390.000
1679644740, +3.50, +29.048,  -0.02132, +1287.000, +120.000, +364.000
1679645340, +3.50, +29.089,  -0.01869, +1273.000, +115.000, +384.000
1679645940, +3.50, +29.040,  -0.01869, +1275.000, +118.000, +384.000
1679646540, +3.50, +28.926,  +0.05764, +1235.000, +96.000, +440.000
1679647140, +3.50, +28.909,  +0.11027, +1302.000, +112.000, +350.000
1679647740, +3.50, +28.950,  +0.06816, +1292.000, +116.000, +352.000
1679648340, +3.50, +28.975,  +0.01290, +1281.000, +115.000, +374.000
1679648940, +3.50, +28.852,  +0.03132, +1142.000, +64.000, +456.000
1679649540, +3.50, +28.803,  +0.03395, +1144.000, +64.000, +456.000
1679650140, +3.50, +28.787,  +0.03395, +1236.000, +96.000, +441.000
1679650740, +3.50, +28.770,  -0.02921, +1255.000, +105.000, +416.000
1679651340, +3.50, +28.730,  +0.04448, +1299.000, +112.000, +352.000
1679651940, +3.50, +28.705,  +0.07080, +1257.000, +108.000, +414.000
1679652540, +3.50, +28.721,  +0.11027, +1286.000, +120.000, +368.000
1679653140, +3.50, +28.721,  -0.00026, +1288.000, +120.000, +358.000
1679653740, +3.50, +28.746,  +0.04185, +1308.000, +112.000, +339.000
1679654340, +3.50, +28.672,  -0.04237, +1137.000, +64.000, +456.000
1679654940, +3.50, +28.582,  -0.04500, +1144.000, +64.000, +460.000
