7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1690384740, +3.36, +27.433,  +0.01290, +1142.000, +64.000, +481.000
1690385340, +3.36, +27.639,  -0.01605, +1059.000, +36.000, +343.000
1690385940, +3.36, +27.754,  +0.01290, +1082.000, +40.000, +330.000
1690386540, +3.37, +27.820,  -0.07395, +1115.000, +60.000, +300.000
1690387140, +3.37, +27.853,  -0.01342, +1191.000, +15.000, +475.000
1690387740, +3.37, +27.910,  -0.00553, +1068.000, +37.000, +339.000
1690388340, +3.37, +27.935,  -0.05816, +1224.000, +88.000, +480.000
1690388940, +3.37, +27.935,  -0.05027, +1291.000, +120.000, +396.000
1690389540, +3.37, +27.951,  -0.03974, +1278.000, +103.000, +339.000
1690390140, +3.37, +27.959,  -0.00816, +1300.000, +128.000, +376.000
1690390740, +3.37, +27.943,  -0.22397, +1315.000, +122.000, +359.000
1690391340, +3.37, +27.910,  -0.04764, +1037.000, +59.000, +335.000
1690391940, +3.37, +27.836,  +0.00237, +1265.000, +112.000, +424.000
1690392540, +3.37, +27.836,  -0.03448, +1148.000, +64.000, +486.000
1690393140, +3.37, +27.779,  -0.00290, +1094.000, +57.000, +333.000
1690393740, +3.37, +27.548,  +0.06027, +999.000, +78.000, +356.000
1690394340, +3.37, +27.490,  +0.16291, +1103.000, +63.000, +308.000
1690394940, +3.37, +27.523,  +0.09185, +1278.000, +116.000, +412.000
1690395540, +3.37, +27.540,  +0.35767, +1076.000, +43.000, +289.000
1690396140, +3.37, +27.581,  +0.54979, +1279.000, +116.000, +408.000
1690396740, +3.37, +27.507,  +0.79192, +1083.000, +32.000, +352.000
1690397340, +3.36, +27.424,  +1.27617, +1315.000, +125.000, +367.000
1690397940, +3.36, +27.400,  +1.40776, +1248.000, +102.000, +456.000
1690398540, +3.36, +27.342,  +1.63673, +1240.000, +96.000, +464.000
1690399140, +3.37, +27.342,  +1.77359, +1307.000, +120.000, +371.000
1690399740, +3.37, +27.342,  +2.65788, +1087.000, +12.000, +304.000
1690400340, +3.37, +27.482,  +2.28416, +1316.000, +115.000, +359.000
1690400940, +3.37, +27.589,  +4.68439, +1192.000, +76.000, +492.000
1690401540, +3.38, +27.515,  +3.12108, +1171.000, +71.000, +492.000
1690402140, +3.37, +27.589,  +3.18425, +1095.000, +30.000, +327.000
1690402740, +3.37, +27.532,  +4.07907, +1311.000, +79.000, +367.000
1690403340, +3.37, +27.457,  +3.68956, +1163.000, +71.000, +336.000
1690403940, +3.36, +27.433,  +4.32383, +1177.000, +84.000, +385.000
1690404540, +3.37, +27.532,  +3.85536, +1315.000, +110.000, +354.000
1690405140, +3.37, +27.811,  +4.11065, +1089.000, +15.000, +323.000
1690405740, +3.37, +28.017,  +3.25794, +1177.000, +82.000, +369.000
1690406340, +3.37, +28.107,  +4.33435, +1151.000, +64.000, +487.000
1690406940, +3.37, +28.124,  +4.57122, +1246.000, +100.000, +456.000
1690407540, +3.38, +28.115,  +4.61070, +1296.000, +120.000, +384.000
1690408140, +3.38, +28.066,  +8.39789, +1148.000, +64.000, +487.000
1690408740, +3.38, +28.025,  +6.22927, +1148.000, +64.000, +486.000
1690409340, +3.37, +28.074,  +5.27918, +1087.000, +31.000, +366.000
1690409940, +3.38, +28.074,  +4.65280, +1151.000, +62.000, +470.000
1690410540, +3.38, +28.025,  +7.35306, +1096.000, +71.000, +315.000
1690411140, +3.38, +28.033,  +6.90038, +1139.000, +60.000, +480.000
1690411740, +3.38, +28.058,  +7.74783, +1310.000, +112.000, +376.000
1690412340, +3.37, +28.017,  +7.87942, +1123.000, +71.000, +314.000
1690412940, +3.38, +27.877,  +4.71597, +1303.000, +120.000, +374.000
1690413540, +3.37, +27.853,  +5.34761, +1159.000, +76.000, +263.000
1690414140, +3.37, +27.885,  +6.08978, +1118.000, +39.000, +348.000
1690414740, +3.38, +27.877,  +6.10557, +1104.000, +46.000, +282.000
1690415340, +3.37, +27.680,  +6.41876, +1062.000, +31.000, +339.000
1690415940, +3.37, +27.515,  +6.70037, +1212.000, +84.000, +486.000
1690416540, +3.37, +27.606,  +5.18707, +1200.000, +88.000, +415.000
1690417140, +3.37, +27.704,  +7.30832, +1067.000, +20.000, +343.000
1690417740, +3.37, +27.762,  +6.11873, +1027.000, +49.000, +329.000
1690418340, +3.37, +27.606,  +5.71869, +1088.000, +15.000, +351.000
1690418940, +3.36, +27.383,  +3.66587, +1080.000, +56.000, +351.000
1690419540, +3.36, +27.185,  +2.54208, +1086.000, +36.000, +339.000
1690420140, +3.37, +27.094,  +2.55524, +1174.000, +88.000, +313.000
1690420740, +3.36, +27.078,  +2.69473, +1079.000, +26.000, +319.000
1690421340, +3.36, +27.119,  +5.03179, +1184.000, +92.000, +432.000
1690421940, +3.36, +27.276,  +3.60797, +1208.000, +89.000, +375.000
1690422540, +3.36, +27.235,  +5.52920, +1179.000, +89.000, +360.000
1690423140, +3.36, +27.334,  +2.57103, +1208.000, +80.000, +488.000
1690423740, +3.36, +27.375,  +2.04467, +1140.000, +55.000, +337.000
1690424340, +3.37, +27.391,  +2.02361, +1162.000, +81.000, +339.000
1690424940, +3.36, +27.293,  +1.95518, +1068.000, +24.000, +359.000
1690425540, +3.36, +27.449,  +1.99466, +1310.000, +113.000, +374.000
1690426140, +3.37, +27.754,  +1.88149, +1136.000, +62.000, +473.000
1690426740, +3.37, +27.746,  +1.57357, +1241.000, +96.000, +463.000
1690427340, +3.37, +27.589,  +1.95782, +1176.000, +71.000, +489.000
1690427940, +3.37, +27.803,  +1.68937, +1287.000, +118.000, +392.000
1690428540, +3.37, +27.968,  +1.24196, +1151.000, +64.000, +488.000
1690429140, +3.37, +28.066,  +1.08668, +1231.000, +106.000, +359.000
1690429740, +3.37, +28.017,  +1.12616, +1273.000, +114.000, +416.000
1690430340, +3.37, +28.050,  +0.97878, +1240.000, +96.000, +462.000
1690430940, +3.37, +28.115,  +0.72612, +1156.000, +66.000, +436.000
1690431540, +3.37, +28.156,  +0.32082, +1276.000, +111.000, +377.000
1690432140, +3.37, +28.197,  +0.39977, +1101.000, +38.000, +322.000
1690432740, +3.37, +28.206,  +0.36556, +1136.000, +123.000, +280.000
1690433340, +3.37, +28.214,  +0.58663, +1288.000, +118.000, +392.000
1690433940, +3.37, +28.222,  +0.13396, +1283.000, +116.000, +400.000
1690434540, +3.37, +28.206,  -0.22660, +1073.000, +28.000, +347.000
1690435140, +3.38, +28.197,  +0.04974, +1288.000, +120.000, +396.000
1690435740, +3.37, +28.189,  -0.03185, +1171.000, +96.000, +345.000
1690436340, +3.37, +28.197,  -0.03711, +1030.000, +28.000, +320.000
1690436940, +3.37, +28.148,  -0.01605, +1095.000, +21.000, +338.000
1690437540, +3.37, +27.894,  -0.01869, +1176.000, +37.000, +307.000
1690438140, +3.38, +27.935,  -0.04237, +1209.000, +80.000, +384.000
1690438740, +3.37, +28.083,  -0.00290, +1119.000, +72.000, +307.000
1690439340, +3.36, +28.099,  -0.02395, +1151.000, +82.000, +316.000
1690439940, +3.36, +27.400,  -0.06606, +1200.000, +80.000, +489.000
1690440540, +3.36, +26.979,  -0.09501, +1087.000,  +7.000, +344.000
1690441140, +3.36, +26.780,  -0.17396, +1312.000, +119.000, +375.000
1690441740, +3.38, +26.681,  +0.01026, +1105.000, +42.000, +337.000
1690442340, +3.37, +26.632,  +0.06553, +1168.000, +71.000, +494.000
