7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679161740, +3.50, +28.664,  +0.25239, +1198.000, +80.000, +464.000
1679162340, +3.50, +28.435,  +0.42346, +1139.000, +64.000, +449.000
1679162940, +3.50, +28.394,  +0.46557, +1302.000, +108.000, +350.000
1679163540, +3.50, +28.525,  +0.64190, +1303.000, +106.000, +354.000
1679164140, +3.50, +28.591,  +0.92351, +1139.000, +64.000, +450.000
1679164740, +3.50, +28.615,  +1.41566, +1291.000, +116.000, +356.000
1679165340, +3.50, +28.599,  +1.30249, +1299.000, +112.000, +352.000
1679165940, +3.50, +28.615,  +1.46040, +1292.000, +118.000, +356.000
1679166540, +3.50, +28.705,  +1.76569, +1287.000, +116.000, +360.000
1679167140, +3.50, +28.648,  +2.23416, +1227.000, +96.000, +448.000
1679167740, +3.50, +28.558,  +2.42102, +1294.000, +115.000, +352.000
1679168340, +3.50, +28.615,  +2.67894, +1295.000, +116.000, +352.000
1679168940, +3.50, +28.672,  +3.13161, +1283.000, +116.000, +368.000
1679169540, +3.50, +28.615,  +3.65797, +1296.000, +120.000, +352.000
1679170140, +3.50, +28.427,  +4.28172, +1140.000, +65.000, +454.000
1679170740, +3.50, +28.353,  +4.57648, +1151.000, +67.000, +462.000
1679171340, +3.50, +28.099,  +5.46341, +1185.000, +78.000, +468.000
1679171940, +3.50, +27.918,  +6.20821, +1216.000, +88.000, +456.000
1679172540, +3.50, +27.836,  +7.02145, +1231.000, +96.000, +448.000
1679173140, +3.50, +27.811,  +7.81626, +1227.000, +92.000, +448.000
1679173740, +3.50, +27.803,  +8.54001, +1233.000, +96.000, +444.000
1679174340, +3.50, +27.795,  +9.87172, +1244.000, +102.000, +432.000
1679174940, +3.50, +27.787, +10.77443, +1244.000, +104.000, +428.000
1679175540, +3.50, +27.746,  +9.54011, +1240.000, +99.000, +435.000
1679176140, +3.50, +27.655, +13.51679, +1233.000, +96.000, +444.000
1679176740, +3.50, +27.507, +16.07230, +1191.000, +80.000, +467.000
1679177340, +3.50, +27.490, +15.68805, +1284.000, +120.000, +368.000
1679177940, +3.50, +27.499, +16.31442, +1240.000, +96.000, +436.000
1679178540, +3.50, +27.573, +16.11967, +1256.000, +112.000, +408.000
1679179140, +3.50, +27.581, +16.10388, +1248.000, +104.000, +423.000
1679179740, +3.50, +27.597, +16.29074, +1240.000, +99.000, +435.000
1679180340, +3.50, +27.622, +13.87735, +1231.000, +96.000, +448.000
1679180940, +3.50, +27.630, +15.11431, +1238.000, +96.000, +438.000
1679181540, +3.50, +27.663, +18.23039, +1241.000, +100.000, +435.000
1679182140, +3.50, +27.779, +12.75620, +1230.000, +92.000, +448.000
1679182740, +3.50, +27.746, +15.07747, +1216.000, +88.000, +460.000
1679183340, +3.50, +27.770, +14.53794, +1248.000, +102.000, +428.000
1679183940, +3.50, +27.795, +16.73025, +1228.000, +96.000, +448.000
1679184540, +3.50, +27.828, +15.07747, +1224.000, +92.000, +451.000
1679185140, +3.50, +27.861, +14.90903, +1224.000, +96.000, +451.000
1679185740, +3.50, +27.853,  +2.90790, +1223.000, +88.000, +454.000
1679186340, +3.50, +27.894, +16.37232, +1231.000, +96.000, +448.000
