7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675942740, +3.51, +27.391,  +0.01290, +1196.000, +80.000, +456.000
1675943340, +3.51, +27.367,  +0.04974, +1187.000, +78.000, +460.000
1675943940, +3.51, +27.326,  +0.04711, +1208.000, +82.000, +454.000
1675944540, +3.51, +27.317,  +0.03921, +1177.000, +72.000, +457.000
1675945140, +3.51, +27.309,  +0.12343, +1216.000, +88.000, +448.000
1675945740, +3.51, +27.326,  +0.05501, +1206.000, +84.000, +454.000
1675946340, +3.51, +27.334,  +0.06290, +1305.000, +111.000, +323.000
1675946940, +3.51, +27.276,  +0.00763, +1223.000, +92.000, +444.000
1675947540, +3.51, +27.210,  -0.02132, +1200.000, +83.000, +456.000
1675948140, +3.51, +27.136,  +0.01553, +1222.000, +89.000, +440.000
1675948740, +3.51, +26.995,  +0.06027, +1248.000, +102.000, +416.000
1675949340, +3.51, +26.962,  +0.00763, +1255.000, +108.000, +408.000
1675949940, +3.51, +26.987,  +0.11291, +1265.000, +114.000, +384.000
1675950540, +3.51, +26.855,  -0.02395, +1267.000, +114.000, +376.000
1675951140, +3.51, +26.954,  +0.06290, +1251.000, +104.000, +412.000
1675951740, +3.51, +27.111,  +0.02342, +1155.000, +65.000, +456.000
1675952340, +3.51, +27.128,  +0.04185, +1150.000, +65.000, +452.000
1675952940, +3.51, +27.202,  +0.05237, +1208.000, +86.000, +452.000
1675953540, +3.51, +27.293,  -0.07922, +1308.000, +113.000, +335.000
1675954140, +3.51, +27.260,  +0.06027, +1211.000, +88.000, +448.000
1675954740, +3.51, +27.218,  -0.03185, +1224.000, +88.000, +440.000
1675955340, +3.51, +27.028,  +0.04185, +1271.000, +112.000, +384.000
1675955940, +3.51, +26.979,  +0.07869, +1259.000, +108.000, +398.000
1675956540, +3.51, +26.987,  -0.00026, +1276.000, +113.000, +368.000
1675957140, +3.51, +26.863,  -0.03448, +1275.000, +118.000, +372.000
1675957740, +3.51, +26.698,  +0.10238, +1295.000, +113.000, +344.000
1675958340, +3.51, +26.896,  -0.00026, +1279.000, +116.000, +360.000
1675958940, +3.51, +27.251,  +0.01816, +1230.000, +92.000, +440.000
1675959540, +3.51, +27.482,  +0.02342, +1196.000, +80.000, +456.000
1675960140, +3.51, +27.630,  +0.03395, +1302.000, +103.000, +319.000
1675960740, +3.51, +27.951,  -0.06869, +1286.000, +115.000, +352.000
1675961340, +3.51, +28.197,  +0.03921, +1256.000, +108.000, +403.000
1675961940, +3.51, +28.345,  +0.00237, +1239.000, +100.000, +424.000
1675962540, +3.51, +28.230,  +0.02342, +1244.000, +102.000, +422.000
1675963140, +3.51, +27.984,  +0.12080, +1281.000, +120.000, +354.000
1675963740, +3.51, +27.721,  +0.30503, +1299.000, +105.000, +327.000
1675964340, +3.51, +27.556,  +0.56295, +1183.000, +73.000, +460.000
1675964940, +3.51, +27.680,  +0.81034, +1166.000, +70.000, +456.000
1675965540, +3.51, +27.976,  +0.82087, +1288.000, +115.000, +352.000
1675966140, +3.51, +28.107,  +0.95772, +1278.000, +116.000, +368.000
1675966740, +3.51, +28.033,  +1.18932, +1283.000, +120.000, +355.000
1675967340, +3.51, +28.083,  +2.26048, +1264.000, +112.000, +390.000
1675967940, +3.51, +28.214,  +1.67358, +1232.000, +96.000, +432.000
1675968540, +3.51, +28.353,  +2.92633, +1244.000, +99.000, +422.000
1675969140, +3.51, +28.427,  +3.18688, +1248.000, +100.000, +416.000
1675969740, +3.51, +28.460,  +4.02906, +1248.000, +102.000, +416.000
1675970340, +3.51, +28.411,  +4.38962, +1246.000, +100.000, +420.000
1675970940, +3.51, +28.115,  +4.97915, +1255.000, +104.000, +406.000
1675971540, +3.51, +27.959,  +5.66343, +1264.000, +112.000, +391.000
