7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1683685740, +3.49, +28.206,  +1.97887, +1222.000, +88.000, +460.000
1683686340, +3.49, +28.263,  +2.02361, +1139.000, +60.000, +463.000
1683686940, +3.49, +28.214,  +2.49471, +1248.000, +103.000, +432.000
1683687540, +3.49, +28.140,  +2.56840, +1288.000, +120.000, +374.000
1683688140, +3.49, +28.189,  +2.91317, +1136.000, +62.000, +455.000
1683688740, +3.49, +28.460,  +2.07362, +1287.000, +103.000, +310.000
1683689340, +3.49, +28.484,  +1.53672, +1311.000, +120.000, +348.000
1683689940, +3.49, +28.386,  +1.22617, +1304.000, +112.000, +319.000
1683690540, +3.49, +28.312,  +1.07879, +1283.000, +120.000, +384.000
1683691140, +3.49, +28.255,  +1.14458, +1139.000, +60.000, +463.000
1683691740, +3.49, +28.509,  +0.83139, +1295.000, +128.000, +364.000
1683692340, +3.49, +28.738,  +0.55768, +1260.000, +104.000, +424.000
1683692940, +3.49, +28.828,  +0.45241, +1159.000, +65.000, +470.000
1683693540, +3.49, +28.779,  +0.36030, +1299.000, +128.000, +356.000
1683694140, +3.49, +28.803,  +0.20502, +1168.000, +68.000, +472.000
1683694740, +3.49, +28.844,  +0.09711, +1156.000, +64.000, +470.000
1683695340, +3.49, +28.795,  +0.02342, +1315.000, +130.000, +343.000
1683695940, +3.49, +28.893,  -0.05290, +1174.000, +70.000, +472.000
1683696540, +3.49, +28.934,  +0.02606, +1143.000, +64.000, +464.000
1683697140, +3.49, +28.958,  +0.00237, +1223.000, +88.000, +462.000
1683697740, +3.49, +28.966,  -0.03711, +1151.000, +64.000, +470.000
1683698340, +3.49, +28.975,  +0.06027, +1203.000, +80.000, +470.000
1683698940, +3.49, +28.958,  -0.02132, +1137.000, +60.000, +460.000
1683699540, +3.49, +28.787,  -0.01342, +1140.000, +64.000, +464.000
1683700140, +3.49, +28.819,  +0.05501, +1144.000, +64.000, +467.000
1683700740, +3.49, +28.885,  +0.00500, +1153.000, +65.000, +472.000
1683701340, +3.49, +28.926,  +0.01290, +1200.000, +80.000, +472.000
1683701940, +3.49, +28.942,  +0.01026, +1139.000, +60.000, +467.000
1683702540, +3.49, +28.877,  -0.01605, +1136.000, +63.000, +454.000
1683703140, +3.49, +28.811,  +0.08132, +1272.000, +99.000, +319.000
1683703740, +3.49, +28.787,  +0.08659, +1136.000, +63.000, +456.000
1683704340, +3.49, +28.803,  +0.01026, +1312.000, +120.000, +354.000
1683704940, +3.49, +28.836,  +0.02079, +1319.000, +121.000, +329.000
1683705540, +3.49, +28.819,  +0.01026, +1311.000, +116.000, +328.000
1683706140, +3.49, +28.656,  -0.01079, +1304.000, +120.000, +352.000
1683706740, +3.49, +28.738,  +0.06290, +1139.000, +62.000, +460.000
1683707340, +3.49, +28.836,  +0.05237, +1164.000, +68.000, +472.000
1683707940, +3.49, +28.909,  +0.04711, +1139.000, +62.000, +465.000
1683708540, +3.49, +28.950,  +0.01816, +1143.000, +64.000, +467.000
1683709140, +3.49, +28.966,  +0.01026, +1139.000, +60.000, +464.000
1683709740, +3.49, +28.958,  -0.03185, +1318.000, +120.000, +332.000
1683710340, +3.49, +28.942,  +0.01026, +1300.000, +128.000, +356.000
1683710940, +3.49, +28.909,  -0.01079, +1283.000, +105.000, +319.000
1683711540, +3.49, +28.901,  +0.02342, +1136.000, +60.000, +460.000
1683712140, +3.49, +28.795,  -0.00553, +1295.000, +128.000, +360.000
1683712740, +3.49, +28.672,  +0.03658, +1137.000, +62.000, +454.000
1683713340, +3.49, +28.402,  -0.01605, +1324.000, +116.000, +332.000
1683713940, +3.49, +28.411,  +0.07606, +1137.000, +60.000, +456.000
1683714540, +3.49, +28.632,  +0.04974, +1144.000, +64.000, +467.000
1683715140, +3.49, +28.353,  +0.04711, +1260.000, +104.000, +424.000
1683715740, +3.49, +28.271,  +0.03132, +1251.000, +102.000, +435.000
1683716340, +3.49, +28.271,  -0.00026, +1208.000, +80.000, +470.000
1683716940, +3.49, +28.320,  +0.02869, +1232.000, +96.000, +452.000
1683717540, +3.49, +28.370,  +0.06816, +1249.000, +102.000, +436.000
1683718140, +3.49, +28.402,  -0.02921, +1264.000, +108.000, +416.000
1683718740, +3.49, +28.452,  +0.06027, +1272.000, +112.000, +401.000
1683719340, +3.49, +28.296,  +0.05501, +1304.000, +128.000, +352.000
1683719940, +3.49, +28.206,  -0.00553, +1265.000, +112.000, +412.000
1683720540, +3.49, +28.197,  +0.01290, +1311.000, +124.000, +349.000
1683721140, +3.49, +28.197,  +0.04711, +1294.000, +124.000, +368.000
1683721740, +3.49, +28.148,  -0.02132, +1272.000, +115.000, +400.000
1683722340, +3.49, +28.000,  -0.07132, +1319.000, +120.000, +335.000
1683722940, +3.49, +27.779,  -0.02658, +1272.000, +115.000, +403.000
1683723540, +3.49, +27.713,  -0.03448, +1295.000, +128.000, +364.000
1683724140, +3.49, +27.754,  +0.07343, +1286.000, +120.000, +386.000
1683724740, +3.49, +27.729,  +0.03395, +1313.000, +118.000, +326.000
1683725340, +3.49, +27.482,  +0.03132, +1290.000, +107.000, +311.000
1683725940, +3.49, +27.375,  +0.00500, +1207.000, +83.000, +470.000
1683726540, +3.49, +27.441,  +0.04185, +1311.000, +120.000, +345.000
1683727140, +3.49, +27.474,  -0.00816, +1249.000, +102.000, +433.000
1683727740, +3.49, +27.474,  +0.02342, +1228.000, +92.000, +456.000
1683728340, +3.49, +27.490,  +0.02342, +1319.000, +127.000, +335.000
1683728940, +3.49, +27.523,  +0.03132, +1235.000, +96.000, +448.000
1683729540, +3.49, +27.597,  -0.01869, +1279.000, +108.000, +315.000
1683730140, +3.49, +27.499,  +0.04974, +1297.000, +128.000, +358.000
1683730740, +3.49, +27.400,  -0.00026, +1267.000, +112.000, +412.000
1683731340, +3.49, +27.359,  -0.03711, +1136.000, +60.000, +457.000
1683731940, +3.49, +27.375,  -0.00553, +1257.000, +104.000, +424.000
1683732540, +3.49, +27.795,  -0.03448, +1291.000, +124.000, +371.000
1683733140, +3.49, +27.943,  +0.00763, +1264.000, +107.000, +319.000
1683733740, +3.49, +27.869,  +0.01816, +1267.000, +112.000, +414.000
1683734340, +3.49, +27.639,  +0.04185, +1182.000, +72.000, +472.000
1683734940, +3.49, +27.507,  +0.01816, +1240.000, +96.000, +448.000
1683735540, +3.49, +27.811,  +0.05237, +1238.000, +96.000, +448.000
1683736140, +3.49, +28.066,  +0.01026, +1299.000, +128.000, +360.000
1683736740, +3.49, +28.222,  +0.02606, +1283.000, +99.000, +319.000
1683737340, +3.49, +28.255,  -0.05553, +1139.000, +60.000, +462.000
1683737940, +3.49, +28.288,  +0.02079, +1262.000, +108.000, +424.000
1683738540, +3.49, +28.329,  -0.05290, +1278.000, +112.000, +396.000
1683739140, +3.49, +28.320,  +0.04974, +1312.000, +118.000, +328.000
1683739740, +3.49, +28.361,  +0.00237, +1272.000, +115.000, +398.000
1683740340, +3.49, +28.386,  +0.06290, +1148.000, +64.000, +467.000
1683740940, +3.49, +28.509,  +0.14186, +1264.000, +112.000, +408.000
