7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1683163740, +3.49, +27.210,  +0.47347, +1201.000, +80.000, +462.000
1683164340, +3.49, +27.235,  +0.66822, +1198.000, +80.000, +463.000
1683164940, +3.49, +27.317,  +0.31292, +1267.000, +112.000, +404.000
1683165540, +3.49, +27.260,  +0.74191, +1168.000, +68.000, +465.000
1683166140, +3.49, +27.111,  +0.69717, +1153.000, +67.000, +462.000
1683166740, +3.49, +27.161,  +0.64190, +1246.000, +99.000, +432.000
1683167340, +3.49, +27.309,  +0.55768, +1295.000, +128.000, +356.000
1683167940, +3.49, +27.408,  +0.28661, +1273.000, +120.000, +384.000
1683168540, +3.49, +27.515,  +0.34451, +1279.000, +118.000, +384.000
1683169140, +3.49, +27.540,  +0.48662, +1248.000, +102.000, +428.000
1683169740, +3.49, +27.400,  +0.57084, +1135.000, +57.000, +448.000
1683170340, +3.49, +27.326,  +0.29450, +1192.000, +78.000, +464.000
1683170940, +3.49, +27.655,  +0.27608, +1241.000, +96.000, +432.000
1683171540, +3.49, +28.074,  +0.35767, +1304.000, +132.000, +334.000
1683172140, +3.49, +28.222,  +0.34451, +1180.000, +72.000, +464.000
1683172740, +3.49, +28.312,  +0.18133, +1316.000, +120.000, +316.000
1683173340, +3.49, +28.255,  +0.15765, +1177.000, +72.000, +465.000
1683173940, +3.49, +28.238,  +0.15765, +1143.000, +64.000, +460.000
1683174540, +3.49, +28.296,  +0.06290, +1135.000, +60.000, +454.000
1683175140, +3.49, +28.337,  +0.06816, +1201.000, +83.000, +460.000
1683175740, +3.49, +28.484,  +0.03658, +1160.000, +68.000, +464.000
1683176340, +3.49, +28.386,  +0.05501, +1278.000, +120.000, +384.000
1683176940, +3.49, +28.419,  +0.07869, +1142.000, +64.000, +460.000
1683177540, +3.49, +28.591,  -0.02658, +1191.000, +72.000, +462.000
1683178140, +3.49, +28.770,  +0.00237, +1312.000, +132.000, +328.000
1683178740, +3.49, +28.901,  +0.01816, +1240.000, +95.000, +303.000
1683179340, +3.49, +28.893,  -0.00816, +1246.000, +96.000, +432.000
1683179940, +3.49, +28.885,  +0.03132, +1214.000, +83.000, +456.000
1683180540, +3.49, +28.844,  +0.02606, +1248.000, +100.000, +432.000
1683181140, +3.49, +28.770,  +0.05237, +1244.000, +96.000, +435.000
1683181740, +3.49, +28.664,  +0.00237, +1136.000, +60.000, +455.000
1683182340, +3.49, +28.525,  +0.06816, +1228.000, +88.000, +451.000
1683182940, +3.49, +28.484,  +0.00500, +1180.000, +73.000, +468.000
1683183540, +3.49, +28.230,  +0.04185, +1203.000, +80.000, +464.000
