7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675159740, +3.51, +28.468,  -0.02395, +1231.000, +96.000, +433.000
1675160340, +3.51, +28.460,  +0.06553, +1235.000, +99.000, +430.000
1675160940, +3.52, +27.877,  -0.01605, +1304.000, +111.000, +340.000
1675161540, +3.52, +27.391,  +0.13659, +1151.000, +65.000, +454.000
1675162140, +3.52, +27.260,  +0.00500, +1190.000, +78.000, +455.000
1675162740, +3.52, +27.639,  +0.08922, +1300.000, +112.000, +344.000
1675163340, +3.52, +28.124,  -0.01869, +1214.000, +88.000, +448.000
1675163940, +3.52, +28.337,  +0.06027, +1248.000, +103.000, +416.000
1675164540, +3.52, +28.238,  +0.03921, +1251.000, +104.000, +408.000
1675165140, +3.52, +27.943,  +0.01026, +1294.000, +114.000, +344.000
1675165740, +3.52, +27.820,  -0.02132, +1308.000, +111.000, +327.000
1675166340, +3.52, +27.770,  -0.06343, +1289.000, +114.000, +352.000
1675166940, +3.52, +27.597,  +0.06553, +1305.000, +137.000, +334.000
1675167540, +3.52, +27.457,  +0.04974, +1280.000, +120.000, +358.000
1675168140, +3.52, +27.457,  -0.02132, +1275.000, +115.000, +371.000
1675168740, +3.52, +27.507,  +0.01026, +1144.000, +64.000, +448.000
1675169340, +3.52, +27.532,  +0.03395, +1156.000, +68.000, +454.000
1675169940, +3.52, +27.606,  +0.09711, +1307.000, +113.000, +319.000
1675170540, +3.52, +27.680,  +0.07343, +1248.000, +104.000, +414.000
1675171140, +3.52, +27.746,  +0.00763, +1287.000, +120.000, +348.000
1675171740, +3.52, +27.746,  -0.03448, +1304.000, +108.000, +339.000
1675172340, +3.52, +27.754,  +0.08659, +1284.000, +120.000, +352.000
1675172940, +3.52, +27.779,  +0.04711, +1288.000, +116.000, +348.000
1675173540, +3.52, +27.820,  +0.04448, +1283.000, +120.000, +352.000
1675174140, +3.52, +27.951,  -0.03974, +1244.000, +102.000, +422.000
1675174740, +3.52, +28.083,  -0.02658, +1248.000, +104.000, +412.000
1675175340, +3.52, +28.156,  +0.00500, +1239.000, +96.000, +430.000
1675175940, +3.52, +28.058,  -0.03974, +1208.000, +88.000, +451.000
1675176540, +3.52, +28.033,  +0.13133, +1256.000, +108.000, +400.000
1675177140, +3.52, +27.894,  -0.00553, +1281.000, +118.000, +356.000
1675177740, +3.52, +28.025,  +0.07080, +1270.000, +115.000, +376.000
1675178340, +3.52, +28.181,  +0.03395, +1260.000, +108.000, +400.000
1675178940, +3.52, +28.238,  +0.03395, +1248.000, +104.000, +412.000
1675179540, +3.52, +28.042,  +0.02342, +1284.000, +120.000, +352.000
1675180140, +3.52, +27.811,  +0.09711, +1308.000, +108.000, +327.000
1675180740, +3.52, +27.680,  +0.02342, +1308.000, +105.000, +332.000
1675181340, +3.52, +27.639,  +0.08659, +1304.000, +116.000, +335.000
1675181940, +3.52, +27.704,  -0.00816, +1286.000, +120.000, +348.000
1675182540, +3.52, +27.754,  -0.02395, +1299.000, +112.000, +337.000
1675183140, +3.52, +27.770,  +0.13396, +1294.000, +116.000, +344.000
1675183740, +3.52, +27.787,  +0.07343, +1241.000, +100.000, +423.000
1675184340, +3.52, +27.696,  +0.09448, +1288.000, +120.000, +348.000
1675184940, +3.52, +27.499,  +0.01553, +1142.000, +64.000, +440.000
1675185540, +3.52, +27.342,  +0.06290, +1164.000, +68.000, +456.000
1675186140, +3.52, +27.293,  +0.09185, +1191.000, +78.000, +456.000
1675186740, +3.52, +27.260,  +0.22081, +1185.000, +76.000, +456.000
1675187340, +3.52, +27.260,  +0.26555, +1176.000, +76.000, +456.000
1675187940, +3.51, +27.268,  +0.36556, +1196.000, +80.000, +456.000
1675188540, +3.51, +27.284,  +0.51031, +1180.000, +76.000, +460.000
1675189140, +3.51, +27.235,  +0.61032, +1183.000, +79.000, +460.000
1675189740, +3.51, +27.194,  +0.71559, +1240.000, +96.000, +425.000
1675190340, +3.51, +27.177,  +0.82613, +1200.000, +83.000, +456.000
1675190940, +3.51, +27.152,  +0.79981, +1151.000, +70.000, +454.000
1675191540, +3.51, +27.152,  +1.00246, +1208.000, +88.000, +448.000
1675192140, +3.51, +27.161,  +1.18932, +1191.000, +80.000, +456.000
1675192740, +3.51, +27.144,  +1.48672, +1200.000, +83.000, +454.000
1675193340, +3.51, +27.144,  +2.04203, +1187.000, +80.000, +456.000
