7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679944740, +3.50, +28.033,  +3.55533, +1299.000, +116.000, +352.000
1679945340, +3.50, +28.074,  +2.52892, +1230.000, +96.000, +448.000
1679945940, +3.50, +28.115,  +3.13687, +1281.000, +120.000, +376.000
1679946540, +3.50, +27.959,  +7.43991, +1299.000, +120.000, +352.000
1679947140, +3.50, +27.943,  +6.51877, +1222.000, +92.000, +455.000
1679947740, +3.50, +28.000,  +6.78985, +1231.000, +96.000, +448.000
1679948340, +3.50, +28.091,  +7.59255, +1283.000, +120.000, +368.000
1679948940, +3.50, +28.156,  +8.25841, +1272.000, +116.000, +390.000
1679949540, +3.50, +28.263,  +9.36904, +1281.000, +120.000, +376.000
1679950140, +3.50, +28.271, +10.60863, +1272.000, +116.000, +384.000
1679950740, +3.50, +28.501, +11.74294, +1255.000, +104.000, +417.000
1679951340, +3.50, +28.672, +12.80620, +1246.000, +100.000, +432.000
1679951940, +3.50, +28.681, +13.81945, +1191.000, +78.000, +467.000
1679952540, +3.50, +28.533, +15.14326, +1272.000, +116.000, +392.000
1679953140, +3.50, +28.452, +15.41171, +1240.000, +100.000, +436.000
1679953740, +3.50, +28.484, +15.28012, +1241.000, +96.000, +435.000
1679954340, +3.50, +28.304, +10.77180, +1288.000, +120.000, +360.000
1679954940, +3.50, +27.935, +16.70920, +1304.000, +112.000, +352.000
1679955540, +3.50, +27.672, +20.50429, +1150.000, +67.000, +463.000
1679956140, +3.50, +27.737,  +8.66897, +1313.000, +112.000, +335.000
1679956740, +3.50, +28.107,  +8.41368, +1295.000, +120.000, +354.000
1679957340, +3.50, +28.320, +19.61737, +1260.000, +108.000, +412.000
1679957940, +3.50, +28.460, +18.32777, +1231.000, +92.000, +448.000
1679958540, +3.50, +28.443, +18.25145, +1204.000, +83.000, +463.000
1679959140, +3.50, +28.320,  +8.82951, +1249.000, +104.000, +424.000
1679959740, +3.50, +28.156, +19.74369, +1276.000, +120.000, +384.000
1679960340, +3.50, +28.197, +19.27260, +1283.000, +120.000, +368.000
1679960940, +3.50, +28.386, +15.56172, +1262.000, +108.000, +408.000
1679961540, +3.50, +28.525, +17.21977, +1199.000, +80.000, +464.000
1679962140, +3.50, +28.468, +14.44846, +1215.000, +88.000, +457.000
1679962740, +3.50, +28.329, +14.64848, +1190.000, +78.000, +468.000
1679963340, +3.50, +28.296, +14.00895, +1251.000, +104.000, +423.000
1679963940, +3.50, +28.329, +14.34056, +1248.000, +105.000, +424.000
1679964540, +3.50, +28.214, +14.02474, +1286.000, +124.000, +368.000
1679965140, +3.50, +28.165, +12.75883, +1283.000, +120.000, +376.000
1679965740, +3.50, +28.214, +12.28510, +1283.000, +120.000, +368.000
1679966340, +3.50, +28.271, +11.01656, +1264.000, +112.000, +406.000
1679966940, +3.50, +28.271,  +9.76381, +1264.000, +112.000, +401.000
1679967540, +3.50, +28.230,  +9.88224, +1191.000, +80.000, +467.000
1679968140, +3.50, +28.238, +11.21658, +1279.000, +118.000, +376.000
1679968740, +3.50, +28.247, +11.00077, +1280.000, +120.000, +372.000
1679969340, +3.50, +28.230,  +8.47685, +1256.000, +108.000, +418.000
1679969940, +3.50, +28.230,  +7.78994, +1286.000, +120.000, +368.000
1679970540, +3.50, +28.230,  +6.83459, +1260.000, +112.000, +414.000
1679971140, +3.50, +28.214,  +6.17663, +1286.000, +120.000, +368.000
1679971740, +3.50, +28.206,  +5.52394, +1292.000, +120.000, +358.000
1679972340, +3.50, +28.132,  +5.26076, +1286.000, +120.000, +368.000
1679972940, +3.50, +27.984,  +4.44752, +1304.000, +115.000, +327.000
1679973540, +3.50, +27.853,  +2.75789, +1308.000, +112.000, +327.000
1679974140, +3.50, +27.762,  +5.00021, +1283.000, +120.000, +371.000
1679974740, +3.50, +27.713,  +1.70516, +1308.000, +112.000, +360.000
1679975340, +3.50, +27.688,  +1.17353, +1308.000, +112.000, +307.000
1679975940, +3.50, +27.655,  +1.81833, +1139.000, +62.000, +454.000
1679976540, +3.50, +27.639,  +2.11836, +1299.000, +112.000, +352.000
1679977140, +3.50, +27.639,  +1.67358, +1144.000, +66.000, +462.000
1679977740, +3.50, +27.639,  +1.29196, +1139.000, +64.000, +456.000
1679978340, +3.50, +27.770,  +0.86298, +1143.000, +62.000, +460.000
1679978940, +3.50, +27.853,  +0.89456, +1308.000, +112.000, +353.000
1679979540, +3.50, +27.696,  +0.53400, +1287.000, +120.000, +368.000
1679980140, +3.50, +27.680,  +0.36556, +1283.000, +120.000, +376.000
1679980740, +3.50, +27.490,  +0.15501, +1164.000, +71.000, +467.000
1679981340, +3.50, +27.424,  +0.09185, +1190.000, +76.000, +470.000
1679981940, +3.50, +27.375,  +0.04185, +1191.000, +78.000, +468.000
1679982540, +3.50, +27.548,  +0.03395, +1144.000, +64.000, +462.000
1679983140, +3.50, +28.000,  +0.08132, +1238.000, +96.000, +440.000
1679983740, +3.50, +28.419,  +0.04185, +1153.000, +67.000, +462.000
1679984340, +3.50, +28.599,  +0.13396, +1233.000, +96.000, +448.000
1679984940, +3.50, +28.672,  +0.11817, +1195.000, +80.000, +467.000
1679985540, +3.50, +28.721,  +0.06816, +1208.000, +83.000, +460.000
1679986140, +3.50, +28.746,  +0.09975, +1174.000, +72.000, +470.000
1679986740, +3.50, +28.746,  +0.04448, +1177.000, +76.000, +467.000
1679987340, +3.50, +28.779,  +0.01026, +1206.000, +84.000, +464.000
1679987940, +3.50, +28.787,  -0.04764, +1142.000, +64.000, +457.000
1679988540, +3.50, +28.787,  +0.06816, +1160.000, +70.000, +465.000
1679989140, +3.50, +28.828,  +0.05764, +1153.000, +67.000, +467.000
1679989740, +3.50, +28.868,  +0.02342, +1172.000, +72.000, +467.000
1679990340, +3.50, +28.901,  +0.06290, +1176.000, +76.000, +470.000
1679990940, +3.50, +28.909,  +0.09975, +1164.000, +68.000, +468.000
1679991540, +3.50, +28.926,  +0.10238, +1151.000, +67.000, +464.000
1679992140, +3.50, +28.966,  +0.11817, +1161.000, +70.000, +467.000
1679992740, +3.50, +29.007,  +0.02869, +1292.000, +120.000, +358.000
1679993340, +3.50, +29.032,  -0.06080, +1164.000, +70.000, +465.000
1679993940, +3.50, +29.056,  +0.03132, +1276.000, +120.000, +376.000
1679994540, +3.50, +29.007,  +0.08132, +1144.000, +64.000, +460.000
1679995140, +3.50, +28.934,  +0.05237, +1302.000, +116.000, +352.000
1679995740, +3.50, +28.885,  +0.02079, +1312.000, +110.000, +335.000
1679996340, +3.50, +28.877,  +0.09975, +1219.000, +88.000, +455.000
1679996940, +3.50, +28.868,  +0.00763, +1168.000, +72.000, +465.000
1679997540, +3.50, +28.852,  +0.00237, +1292.000, +120.000, +358.000
1679998140, +3.50, +28.860,  +0.12606, +1192.000, +80.000, +464.000
1679998740, +3.50, +28.868,  -0.00290, +1153.000, +67.000, +464.000
1679999340, +3.50, +28.893,  +0.03395, +1171.000, +71.000, +468.000
1679999940, +3.50, +28.934,  +0.08132, +1169.000, +72.000, +467.000
1680000540, +3.50, +28.917,  -0.02132, +1159.000, +64.000, +464.000
1680001140, +3.50, +28.860,  -0.01079, +1161.000, +71.000, +465.000
1680001740, +3.50, +28.582,  +0.14449, +1260.000, +108.000, +412.000
1680002340, +3.50, +28.525,  +0.04974, +1248.000, +104.000, +424.000
1680002940, +3.50, +28.689,  -0.02921, +1244.000, +97.000, +432.000
1680003540, +3.50, +28.517,  +0.17870, +1260.000, +112.000, +408.000
1680004140, +3.50, +28.656,  +0.08659, +1200.000, +80.000, +464.000
1680004740, +3.50, +28.754,  +0.00500, +1222.000, +88.000, +454.000
1680005340, +3.50, +28.566,  +0.03395, +1200.000, +83.000, +464.000
1680005940, +3.50, +28.255,  +0.07869, +1283.000, +120.000, +372.000
1680006540, +3.50, +28.124,  +0.08659, +1294.000, +120.000, +355.000
1680007140, +3.50, +28.074,  -0.01342, +1297.000, +120.000, +352.000
1680007740, +3.50, +28.066,  +0.02342, +1296.000, +120.000, +352.000
1680008340, +3.50, +28.091,  +0.07080, +1296.000, +120.000, +352.000
1680008940, +3.50, +28.099,  +0.02079, +1291.000, +120.000, +360.000
1680009540, +3.50, +28.140,  +0.03658, +1283.000, +120.000, +371.000
1680010140, +3.50, +28.197,  +0.00500, +1289.000, +120.000, +364.000
1680010740, +3.50, +28.247,  +0.01553, +1281.000, +120.000, +372.000
1680011340, +3.50, +28.181,  +0.09975, +1288.000, +120.000, +361.000
1680011940, +3.50, +28.042,  +0.05501, +1305.000, +112.000, +355.000
1680012540, +3.50, +28.066,  +0.05237, +1287.000, +120.000, +360.000
1680013140, +3.50, +28.361,  +0.03658, +1276.000, +118.000, +384.000
1680013740, +3.50, +28.607,  -0.03711, +1230.000, +96.000, +448.000
1680014340, +3.50, +28.730,  -0.00026, +1196.000, +80.000, +467.000
1680014940, +3.50, +28.640,  +0.00237, +1228.000, +96.000, +449.000
1680015540, +3.50, +28.312,  +0.01553, +1272.000, +116.000, +386.000
1680016140, +3.50, +28.189,  +0.06816, +1299.000, +120.000, +352.000
1680016740, +3.50, +28.132,  +0.12343, +1287.000, +120.000, +368.000
1680017340, +3.50, +28.361,  +0.04974, +1283.000, +120.000, +371.000
1680017940, +3.50, +28.591,  -0.01342, +1223.000, +88.000, +454.000
1680018540, +3.50, +28.329,  -0.08185, +1283.000, +120.000, +368.000
1680019140, +3.50, +28.411,  -0.03448, +1164.000, +70.000, +464.000
1680019740, +3.50, +28.591,  -0.03185, +1241.000, +100.000, +436.000
1680020340, +3.50, +28.394,  +0.06290, +1281.000, +120.000, +371.000
1680020940, +3.50, +28.476,  +0.06290, +1251.000, +104.000, +422.000
1680021540, +3.50, +28.607,  -0.04764, +1228.000, +92.000, +451.000
1680022140, +3.50, +28.615,  +0.01553, +1223.000, +90.000, +452.000
1680022740, +3.50, +28.632,  -0.05027, +1187.000, +78.000, +467.000
1680023340, +3.50, +28.779,  +0.12606, +1311.000, +115.000, +335.000
1680023940, +3.50, +28.787,  +0.11817, +1231.000, +96.000, +448.000
1680024540, +3.50, +28.779,  +0.08659, +1171.000, +72.000, +467.000
1680025140, +3.50, +28.803,  +0.26555, +1169.000, +72.000, +468.000
1680025740, +3.50, +28.828,  +0.46820, +1183.000, +76.000, +470.000
1680026340, +3.50, +28.901,  +0.73928, +1176.000, +76.000, +468.000
1680026940, +3.50, +28.999,  +0.88666, +1163.000, +67.000, +467.000
1680027540, +3.50, +29.032,  +1.02878, +1139.000, +64.000, +456.000
1680028140, +3.50, +28.958,  +1.21038, +1139.000, +64.000, +456.000
1680028740, +3.50, +28.909,  +1.11300, +1184.000, +76.000, +467.000
1680029340, +3.50, +28.877,  +0.92877, +1151.000, +64.000, +463.000
1680029940, +3.50, +28.868,  +1.48935, +1203.000, +80.000, +465.000
