7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675246740, +3.52, +27.713,  +0.02079, +1302.000, +108.000, +345.000
1675247340, +3.51, +27.647,  +0.02869, +1142.000, +64.000, +441.000
1675247940, +3.51, +27.663,  +0.01290, +1304.000, +108.000, +331.000
1675248540, +3.52, +27.663,  +0.02342, +1311.000, +111.000, +335.000
1675249140, +3.52, +27.630,  +0.11027, +1308.000, +112.000, +327.000
1675249740, +3.52, +27.622,  +0.02606, +1300.000, +108.000, +339.000
1675250340, +3.52, +27.630,  +0.01290, +1139.000, +64.000, +444.000
1675250940, +3.51, +27.597,  -0.02658, +1140.000, +64.000, +441.000
1675251540, +3.52, +27.589,  +0.06027, +1160.000, +70.000, +455.000
1675252140, +3.52, +27.622,  +0.00500, +1299.000, +108.000, +336.000
1675252740, +3.52, +27.713,  -0.09238, +1296.000, +112.000, +339.000
1675253340, +3.52, +27.713,  -0.02395, +1302.000, +111.000, +327.000
1675253940, +3.52, +27.688,  -0.04500, +1143.000, +64.000, +441.000
1675254540, +3.52, +27.655,  +0.06553, +1291.000, +116.000, +344.000
1675255140, +3.52, +27.647,  +0.09711, +1299.000, +112.000, +344.000
1675255740, +3.52, +27.630,  +0.04448, +1299.000, +112.000, +339.000
1675256340, +3.52, +27.647,  +0.06553, +1296.000, +108.000, +344.000
1675256940, +3.52, +27.639,  +0.08396, +1140.000, +65.000, +444.000
1675257540, +3.52, +27.639,  -0.01342, +1297.000, +112.000, +342.000
1675258140, +3.52, +27.779,  -0.00816, +1289.000, +116.000, +344.000
1675258740, +3.52, +28.009,  -0.01342, +1264.000, +112.000, +388.000
1675259340, +3.51, +28.238,  +0.01816, +1235.000, +99.000, +428.000
1675259940, +3.51, +28.173,  +0.04711, +1231.000, +96.000, +432.000
1675260540, +3.52, +28.156,  +0.03395, +1262.000, +112.000, +392.000
1675261140, +3.52, +28.181,  +0.08132, +1263.000, +112.000, +391.000
1675261740, +3.52, +28.091,  -0.05553, +1235.000, +96.000, +428.000
1675262340, +3.52, +27.885,  +0.07869, +1278.000, +115.000, +364.000
1675262940, +3.52, +27.869,  +0.01026, +1251.000, +104.000, +408.000
1675263540, +3.52, +27.951,  +0.09975, +1260.000, +112.000, +398.000
1675264140, +3.52, +27.935,  +0.01553, +1283.000, +120.000, +358.000
1675264740, +3.52, +27.902,  +0.00237, +1287.000, +116.000, +352.000
1675265340, +3.52, +27.910,  -0.01342, +1294.000, +112.000, +344.000
1675265940, +3.52, +27.762,  +0.06027, +1288.000, +120.000, +352.000
1675266540, +3.52, +27.844,  +0.01553, +1295.000, +112.000, +344.000
1675267140, +3.52, +27.959,  +0.05764, +1264.000, +112.000, +390.000
1675267740, +3.52, +27.951,  +0.09975, +1294.000, +112.000, +344.000
