7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1675507740, +3.51, +27.795,  -0.00553, +1155.000, +67.000, +454.000
1675508340, +3.51, +27.820,  +0.06816, +1144.000, +64.000, +448.000
1675508940, +3.51, +27.861,  +0.05764, +1145.000, +64.000, +454.000
1675509540, +3.51, +27.918,  +0.01026, +1139.000, +64.000, +448.000
1675510140, +3.51, +27.951,  -0.06080, +1295.000, +112.000, +344.000
1675510740, +3.51, +27.729,  +0.05237, +1284.000, +120.000, +352.000
1675511340, +3.51, +27.532,  +0.04711, +1184.000, +76.000, +460.000
1675511940, +3.51, +27.490,  +0.13133, +1198.000, +80.000, +454.000
1675512540, +3.51, +27.474,  +0.01290, +1196.000, +83.000, +452.000
1675513140, +3.52, +27.499,  +0.08396, +1185.000, +78.000, +460.000
1675513740, +3.51, +27.441,  -0.01342, +1230.000, +96.000, +436.000
1675514340, +3.51, +27.383,  -0.00553, +1188.000, +78.000, +456.000
1675514940, +3.51, +27.375,  +0.03658, +1219.000, +92.000, +448.000
1675515540, +3.51, +27.367,  +0.02079, +1244.000, +102.000, +422.000
1675516140, +3.51, +27.342,  +0.00500, +1249.000, +104.000, +412.000
1675516740, +3.51, +27.606,  -0.02921, +1168.000, +72.000, +460.000
1675517340, +3.51, +27.910,  +0.10238, +1158.000, +70.000, +452.000
1675517940, +3.51, +28.025,  +0.09975, +1304.000, +111.000, +340.000
1675518540, +3.51, +28.107,  +0.03658, +1278.000, +115.000, +368.000
1675519140, +3.51, +28.083,  +0.03395, +1139.000, +64.000, +448.000
1675519740, +3.51, +28.124,  -0.00816, +1286.000, +120.000, +352.000
1675520340, +3.51, +28.214,  -0.02132, +1295.000, +113.000, +342.000
1675520940, +3.51, +28.345,  -0.07659, +1256.000, +108.000, +406.000
1675521540, +3.51, +28.370,  +0.03921, +1262.000, +112.000, +396.000
1675522140, +3.51, +28.345,  +0.04448, +1260.000, +112.000, +396.000
1675522740, +3.51, +28.337,  -0.05816, +1279.000, +116.000, +356.000
1675523340, +3.52, +28.370,  +0.02079, +1249.000, +104.000, +414.000
1675523940, +3.51, +28.419,  -0.00553, +1260.000, +112.000, +396.000
1675524540, +3.52, +28.460,  -0.06606, +1247.000, +102.000, +416.000
1675525140, +3.52, +28.329,  +0.00500, +1216.000, +92.000, +448.000
1675525740, +3.52, +28.173,  +0.10764, +1276.000, +115.000, +360.000
1675526340, +3.52, +28.238,  +0.17344, +1287.000, +120.000, +348.000
1675526940, +3.52, +28.353,  -0.00553, +1248.000, +102.000, +419.000
1675527540, +3.52, +28.329,  +0.01026, +1278.000, +120.000, +360.000
1675528140, +3.52, +28.091,  +0.01816, +1289.000, +116.000, +344.000
1675528740, +3.52, +28.050,  +0.08132, +1287.000, +120.000, +348.000
1675529340, +3.52, +28.091,  +0.03658, +1289.000, +115.000, +344.000
1675529940, +3.52, +27.992,  -0.03711, +1295.000, +112.000, +344.000
1675530540, +3.52, +27.902,  +0.03921, +1302.000, +107.000, +327.000
1675531140, +3.52, +27.869,  +0.14186, +1267.000, +115.000, +384.000
1675531740, +3.52, +27.820,  +0.40241, +1268.000, +116.000, +380.000
1675532340, +3.52, +27.770,  +0.67875, +1171.000, +72.000, +456.000
1675532940, +3.52, +27.754,  +1.02878, +1145.000, +64.000, +452.000
1675533540, +3.52, +27.754,  +1.46830, +1299.000, +108.000, +344.000
1675534140, +3.52, +27.737,  +1.94466, +1145.000, +67.000, +452.000
1675534740, +3.52, +27.680,  +2.53418, +1164.000, +70.000, +455.000
