7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1674898740, +3.52, +28.009,  +0.08659, +1300.000, +112.000, +340.000
1674899340, +3.52, +28.025,  -0.12396, +1264.000, +112.000, +388.000
1674899940, +3.52, +28.050,  -0.00026, +1142.000, +64.000, +448.000
1674900540, +3.52, +28.066,  +0.02079, +1308.000, +113.000, +329.000
1674901140, +3.52, +28.083,  +0.01553, +1304.000, +104.000, +337.000
1674901740, +3.52, +27.951,  +0.00763, +1304.000, +112.000, +327.000
1674902340, +3.52, +27.861,  +0.07080, +1171.000, +72.000, +457.000
1674902940, +3.52, +27.959,  +0.00500, +1311.000, +103.000, +328.000
1674903540, +3.52, +28.132,  +0.06027, +1289.000, +120.000, +344.000
1674904140, +3.52, +28.238,  +0.05764, +1287.000, +120.000, +352.000
1674904740, +3.52, +28.083,  -0.08448, +1302.000, +108.000, +339.000
1674905340, +3.52, +27.770,  +0.08659, +1206.000, +84.000, +451.000
1674905940, +3.52, +27.655,  +0.02869, +1187.000, +80.000, +457.000
1674906540, +3.52, +27.565,  +0.07869, +1203.000, +83.000, +454.000
1674907140, +3.52, +27.540,  +0.11817, +1200.000, +83.000, +455.000
1674907740, +3.52, +27.540,  +0.09975, +1208.000, +84.000, +454.000
1674908340, +3.52, +27.540,  +0.04711, +1203.000, +83.000, +452.000
1674908940, +3.52, +27.523,  -0.00026, +1216.000, +88.000, +448.000
1674909540, +3.52, +27.556,  +0.10764, +1190.000, +80.000, +456.000
1674910140, +3.52, +27.523,  +0.02869, +1243.000, +102.000, +424.000
1674910740, +3.52, +27.424,  +0.01816, +1214.000, +88.000, +448.000
1674911340, +3.52, +27.326,  +0.09185, +1260.000, +112.000, +400.000
1674911940, +3.52, +27.301,  +0.05237, +1260.000, +112.000, +398.000
1674912540, +3.52, +27.268,  +0.03395, +1256.000, +112.000, +403.000
1674913140, +3.51, +27.210,  +0.08396, +1251.000, +108.000, +408.000
1674913740, +3.51, +27.185,  +0.06027, +1265.000, +116.000, +384.000
1674914340, +3.51, +27.185,  +0.09975, +1262.000, +112.000, +392.000
1674914940, +3.52, +27.210,  +0.04974, +1271.000, +116.000, +376.000
1674915540, +3.52, +27.243,  +0.01026, +1276.000, +120.000, +364.000
1674916140, +3.51, +27.309,  +0.01026, +1260.000, +112.000, +398.000
1674916740, +3.51, +27.367,  -0.03448, +1168.000, +72.000, +456.000
1674917340, +3.51, +27.400,  -0.00026, +1187.000, +80.000, +460.000
1674917940, +3.51, +27.449,  +0.18133, +1228.000, +96.000, +440.000
1674918540, +3.52, +27.532,  +0.06553, +1212.000, +88.000, +448.000
1674919140, +3.52, +27.573,  +0.04185, +1192.000, +80.000, +456.000
1674919740, +3.52, +27.490,  +0.01553, +1199.000, +83.000, +455.000
1674920340, +3.52, +27.474,  -0.01079, +1228.000, +96.000, +435.000
1674920940, +3.52, +27.499,  +0.03921, +1190.000, +80.000, +456.000
1674921540, +3.52, +27.540,  +0.05501, +1223.000, +92.000, +444.000
1674922140, +3.52, +27.573,  +0.10238, +1257.000, +112.000, +399.000
1674922740, +3.52, +27.606,  +0.02606, +1231.000, +96.000, +432.000
1674923340, +3.52, +27.622,  +0.01553, +1151.000, +67.000, +454.000
1674923940, +3.52, +27.647,  +0.02606, +1168.000, +72.000, +457.000
1674924540, +3.52, +27.688,  -0.03974, +1155.000, +68.000, +455.000
1674925140, +3.52, +27.729,  +0.03132, +1287.000, +120.000, +344.000
1674925740, +3.52, +27.737,  +0.01026, +1180.000, +76.000, +460.000
1674926340, +3.52, +27.861,  +0.29187, +1150.000, +67.000, +451.000
1674926940, +3.52, +28.000,  +0.51031, +1264.000, +112.000, +390.000
1674927540, +3.52, +28.017,  +0.61295, +1310.000, +108.000, +332.000
1674928140, +3.52, +27.836,  +0.68138, +1139.000, +67.000, +448.000
1674928740, +3.52, +27.853,  +1.06299, +1151.000, +67.000, +452.000
1674929340, +3.52, +27.795,  +1.44461, +1166.000, +72.000, +456.000
1674929940, +3.52, +27.779,  +1.45514, +1160.000, +68.000, +455.000
1674930540, +3.52, +27.943,  +1.68411, +1303.000, +108.000, +339.000
1674931140, +3.52, +28.083,  +3.87115, +1148.000, +68.000, +454.000
1674931740, +3.52, +28.189,  +3.35531, +1295.000, +112.000, +344.000
1674932340, +3.52, +28.238,  +3.61850, +1291.000, +116.000, +348.000
1674932940, +3.52, +28.271,  +7.86100, +1287.000, +120.000, +352.000
1674933540, +3.52, +28.099,  +7.65835, +1300.000, +108.000, +339.000
1674934140, +3.52, +27.976,  +8.72161, +1257.000, +112.000, +398.000
1674934740, +3.52, +27.836,  +9.36904, +1139.000, +64.000, +444.000
1674935340, +3.52, +27.787, +10.39545, +1167.000, +72.000, +456.000
1674935940, +3.52, +27.746, +11.69031, +1196.000, +81.000, +455.000
1674936540, +3.52, +27.696, +13.37204, +1295.000, +115.000, +339.000
1674937140, +3.52, +27.655, +14.17475, +1176.000, +76.000, +456.000
1674937740, +3.52, +27.614, +16.12756, +1182.000, +78.000, +457.000
1674938340, +3.52, +27.622, +17.07765, +1183.000, +76.000, +460.000
1674938940, +3.52, +27.573, +17.82772, +1208.000, +88.000, +451.000
1674939540, +3.52, +27.499, +18.89361, +1251.000, +105.000, +408.000
1674940140, +3.52, +27.457, +20.85696, +1275.000, +118.000, +368.000
1674940740, +3.52, +27.482, +21.78599, +1227.000, +96.000, +436.000
1674941340, +3.52, +27.507, +23.20454, +1196.000, +81.000, +454.000
