7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681423740, +3.49, +29.056, +18.71991, +1315.000, +114.000, +328.000
1681424340, +3.49, +29.089, +20.98065, +1143.000, +64.000, +462.000
1681424940, +3.49, +29.105, +19.00152, +1319.000, +113.000, +336.000
1681425540, +3.50, +29.097, +15.90123, +1312.000, +112.000, +351.000
1681426140, +3.50, +28.999, +15.31170, +1287.000, +108.000, +319.000
1681426740, +3.50, +28.648,  +2.98160, +1164.000, +70.000, +470.000
1681427340, +3.50, +28.509,  +3.20793, +1211.000, +80.000, +464.000
1681427940, +3.50, +28.591,  +3.86063, +1139.000, +60.000, +455.000
1681428540, +3.50, +28.664,  +4.19224, +1196.000, +76.000, +470.000
1681429140, +3.50, +28.672,  +4.49226, +1200.000, +80.000, +470.000
1681429740, +3.50, +28.672,  +3.34742, +1177.000, +71.000, +472.000
1681430340, +3.50, +28.689,  +2.47102, +1200.000, +80.000, +467.000
1681430940, +3.50, +28.697,  +1.92623, +1312.000, +87.000, +332.000
1681431540, +3.50, +28.656,  +1.72358, +1200.000, +78.000, +470.000
1681432140, +3.50, +28.632,  +1.45777, +1177.000, +72.000, +472.000
1681432740, +3.50, +28.517,  +1.09721, +1272.000, +112.000, +396.000
1681433340, +3.50, +28.443,  +1.32881, +1193.000, +78.000, +470.000
1681433940, +3.50, +28.525,  +1.44987, +1171.000, +70.000, +472.000
1681434540, +3.50, +28.632,  +2.59472, +1203.000, +78.000, +465.000
1681435140, +3.50, +28.689,  +2.16836, +1206.000, +80.000, +468.000
1681435740, +3.50, +28.746,  +3.16845, +1208.000, +81.000, +464.000
1681436340, +3.50, +28.402,  +3.75798, +1248.000, +99.000, +432.000
1681436940, +3.50, +28.156,  +4.00538, +1288.000, +120.000, +368.000
1681437540, +3.50, +28.074,  +3.23425, +1297.000, +120.000, +355.000
1681438140, +3.50, +28.033,  +3.48954, +1292.000, +120.000, +364.000
1681438740, +3.50, +28.009,  +2.42102, +1292.000, +120.000, +364.000
1681439340, +3.50, +28.009,  +0.90508, +1289.000, +120.000, +364.000
1681439940, +3.50, +27.992,  +0.69191, +1310.000, +112.000, +352.000
1681440540, +3.50, +27.935,  +0.55242, +1308.000, +113.000, +319.000
1681441140, +3.50, +27.820,  +0.57084, +1272.000, +112.000, +396.000
1681441740, +3.50, +27.787,  +0.54189, +1278.000, +116.000, +390.000
1681442340, +3.50, +27.795,  +0.61295, +1139.000, +60.000, +456.000
1681442940, +3.50, +27.836,  +0.47347, +1278.000, +115.000, +390.000
