7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1682380740, +3.49, +28.501,  +6.23453, +1176.000, +68.000, +467.000
1682381340, +3.49, +28.476,  +7.61361, +1160.000, +67.000, +467.000
1682381940, +3.49, +28.492,  +6.47140, +1171.000, +70.000, +470.000
1682382540, +3.49, +28.492,  +6.49508, +1168.000, +68.000, +470.000
1682383140, +3.49, +28.230,  +4.58438, +1308.000, +120.000, +342.000
1682383740, +3.49, +27.655,  +5.61605, +1251.000, +102.000, +432.000
1682384340, +3.49, +27.375,  +5.79502, +1319.000, +124.000, +329.000
1682384940, +3.49, +27.276,  +6.08189, +1299.000, +120.000, +355.000
1682385540, +3.49, +27.210,  +5.29497, +1137.000, +60.000, +460.000
1682386140, +3.49, +27.210,  +3.13161, +1172.000, +71.000, +472.000
1682386740, +3.49, +27.194,  +4.41857, +1265.000, +112.000, +408.000
1682387340, +3.49, +27.218,  +3.60797, +1148.000, +64.000, +467.000
1682387940, +3.49, +27.243,  +2.02361, +1142.000, +64.000, +464.000
1682388540, +3.49, +27.128,  +2.12888, +1200.000, +78.000, +468.000
1682389140, +3.49, +27.103,  +2.74999, +1304.000, +128.000, +348.000
1682389740, +3.49, +27.152,  +1.69990, +1287.000, +124.000, +368.000
1682390340, +3.49, +27.185,  +3.18161, +1198.000, +76.000, +470.000
1682390940, +3.49, +27.218,  +2.87632, +1228.000, +88.000, +454.000
1682391540, +3.49, +27.152,  +2.69999, +1145.000, +64.000, +462.000
1682392140, +3.49, +27.136,  +2.41838, +1260.000, +108.000, +416.000
1682392740, +3.49, +27.161,  +1.35513, +1307.000, +128.000, +344.000
1682393340, +3.49, +27.424,  +0.99983, +1319.000, +125.000, +323.000
1682393940, +3.49, +27.688,  +0.96299, +1171.000, +68.000, +464.000
1682394540, +3.49, +27.696,  +1.01299, +1288.000, +105.000, +291.000
1682395140, +3.49, +27.729,  +0.93930, +1308.000, +128.000, +337.000
1682395740, +3.49, +27.770,  +0.72875, +1278.000, +116.000, +384.000
1682396340, +3.49, +27.795,  +0.52084, +1304.000, +128.000, +348.000
1682396940, +3.49, +27.877,  +0.42346, +1174.000, +70.000, +464.000
1682397540, +3.49, +28.066,  +0.37082, +1167.000, +68.000, +464.000
1682398140, +3.49, +28.017,  +0.23397, +1307.000, +128.000, +338.000
1682398740, +3.49, +28.148,  +0.16817, +1287.000, +103.000, +312.000
1682399340, +3.49, +28.140,  +0.06027, +1289.000, +124.000, +364.000
1682399940, +3.49, +28.140,  +0.06816, +1191.000, +76.000, +468.000
1682400540, +3.49, +28.083,  -0.02921, +1187.000, +76.000, +467.000
1682401140, +3.49, +28.066,  +0.03658, +1310.000, +128.000, +337.000
1682401740, +3.49, +28.050,  +0.06027, +1240.000, +96.000, +440.000
1682402340, +3.49, +28.074,  +0.01290, +1304.000, +128.000, +342.000
1682402940, +3.49, +28.066,  +0.08132, +1300.000, +113.000, +320.000
1682403540, +3.49, +28.066,  +0.02606, +1182.000, +72.000, +464.000
1682404140, +3.49, +28.033,  +0.06290, +1192.000, +80.000, +464.000
1682404740, +3.49, +27.968,  +0.02342, +1228.000, +88.000, +448.000
1682405340, +3.49, +27.968,  +0.02606, +1305.000, +128.000, +340.000
1682405940, +3.49, +27.992,  -0.00816, +1171.000, +70.000, +465.000
1682406540, +3.49, +27.992,  +0.04974, +1295.000, +128.000, +352.000
1682407140, +3.49, +27.992,  +0.00237, +1136.000, +62.000, +448.000
1682407740, +3.49, +27.976,  -0.02132, +1315.000, +128.000, +334.000
1682408340, +3.49, +27.976,  +0.04185, +1196.000, +78.000, +464.000
1682408940, +3.49, +27.861,  -0.03448, +1139.000, +60.000, +460.000
1682409540, +3.49, +27.803,  +0.02079, +1168.000, +70.000, +468.000
1682410140, +3.49, +27.795,  -0.00553, +1304.000, +128.000, +340.000
1682410740, +3.49, +27.844,  -0.03974, +1264.000, +103.000, +311.000
1682411340, +3.49, +27.943,  +0.00763, +1296.000, +128.000, +352.000
1682411940, +3.49, +28.214,  +0.04185, +1318.000, +120.000, +319.000
1682412540, +3.49, +28.402,  -0.04500, +1136.000, +57.000, +455.000
1682413140, +3.49, +28.533,  +0.13396, +1135.000, +60.000, +454.000
1682413740, +3.49, +28.582,  +0.01026, +1323.000, +124.000, +320.000
1682414340, +3.49, +28.746,  +0.03395, +1219.000, +88.000, +457.000
