7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681336740, +3.50, +29.365,  +4.97652, +1294.000, +120.000, +360.000
1681337340, +3.50, +29.317,  +6.63720, +1284.000, +120.000, +371.000
1681337940, +3.50, +29.463, +10.81917, +1174.000, +71.000, +472.000
1681338540, +3.50, +29.568, +16.85658, +1265.000, +108.000, +408.000
1681339140, +3.50, +29.609, +16.56971, +1168.000, +68.000, +468.000
1681339740, +3.50, +29.625, +19.14364, +1217.000, +84.000, +462.000
1681340340, +3.50, +29.625, +18.51989, +1254.000, +104.000, +428.000
1681340940, +3.50, +29.641, +16.39075, +1235.000, +96.000, +448.000
1681341540, +3.50, +29.300, +13.59575, +1295.000, +120.000, +359.000
1681342140, +3.50, +28.926, +15.36170, +1299.000, +116.000, +352.000
1681342740, +3.50, +28.770, +12.97201, +1289.000, +103.000, +319.000
1681343340, +3.50, +28.705, +16.79078, +1139.000, +60.000, +460.000
1681343940, +3.50, +28.542, +13.78261, +1256.000, +104.000, +416.000
1681344540, +3.50, +28.148, +14.68269, +1296.000, +120.000, +355.000
1681345140, +3.50, +28.033, +12.36405, +1139.000, +60.000, +456.000
1681345740, +3.50, +28.238, +14.30634, +1319.000, +121.000, +328.000
1681346340, +3.50, +28.386, +14.51162, +1289.000, +105.000, +311.000
1681346940, +3.50, +28.370,  +5.05547, +1319.000, +124.000, +283.000
1681347540, +3.50, +28.206,  +1.44198, +1190.000, +73.000, +467.000
1681348140, +3.50, +28.066,  +3.10266, +1214.000, +83.000, +460.000
1681348740, +3.50, +28.074,  +2.88422, +1289.000, +120.000, +368.000
1681349340, +3.50, +28.124,  +2.86580, +1256.000, +104.000, +420.000
1681349940, +3.50, +28.083,  +6.80301, +1200.000, +78.000, +464.000
1681350540, +3.50, +28.058,  +4.31593, +1193.000, +76.000, +465.000
1681351140, +3.50, +28.058,  +6.10820, +1166.000, +66.000, +470.000
1681351740, +3.50, +28.042,  +4.90283, +1319.000, +142.000, +306.000
1681352340, +3.50, +28.017,  +4.67649, +1223.000, +88.000, +456.000
1681352940, +3.50, +27.992,  +3.95800, +1246.000, +99.000, +432.000
1681353540, +3.50, +28.009,  +3.43690, +1278.000, +116.000, +384.000
1681354140, +3.50, +28.083,  +3.35005, +1217.000, +86.000, +460.000
1681354740, +3.50, +28.165,  +3.41585, +1286.000, +120.000, +372.000
1681355340, +3.50, +28.411,  +2.88422, +1223.000, +88.000, +454.000
1681355940, +3.50, +28.230,  +2.60261, +1248.000, +99.000, +428.000
1681356540, +3.50, +28.099,  +2.02098, +1240.000, +96.000, +438.000
1681357140, +3.50, +28.148,  +1.74464, +1262.000, +108.000, +408.000
1681357740, +3.50, +28.148,  +1.23143, +1207.000, +80.000, +462.000
1681358340, +3.50, +28.107,  +1.70779, +1151.000, +64.000, +463.000
1681358940, +3.49, +28.271,  +1.67095, +1164.000, +67.000, +467.000
1681359540, +3.50, +28.337,  +1.26038, +1260.000, +108.000, +414.000
1681360140, +3.50, +28.542,  +1.19985, +1267.000, +112.000, +400.000
1681360740, +3.50, +28.411,  +1.25249, +1151.000, +64.000, +462.000
1681361340, +3.50, +28.173,  +0.73928, +1200.000, +80.000, +468.000
1681361940, +3.50, +28.050,  +0.25502, +1310.000, +108.000, +319.000
1681362540, +3.50, +28.378,  +0.21028, +1279.000, +105.000, +311.000
