7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1685338740, +3.48, +28.148,  +0.03921, +1254.000, +102.000, +432.000
1685339340, +3.48, +28.124,  +0.00763, +1300.000, +128.000, +360.000
1685339940, +3.48, +28.132,  -0.03711, +1305.000, +128.000, +348.000
1685340540, +3.48, +28.058,  +0.04185, +1151.000, +64.000, +472.000
1685341140, +3.48, +28.009,  +0.03132, +1228.000, +92.000, +456.000
1685341740, +3.48, +28.042,  +0.00763, +1200.000, +81.000, +472.000
1685342340, +3.48, +28.083,  +0.02606, +1135.000, +57.000, +460.000
1685342940, +3.48, +28.115,  +0.04185, +1304.000, +114.000, +324.000
1685343540, +3.48, +28.058,  +0.02869, +1137.000, +60.000, +464.000
1685344140, +3.48, +28.058,  -0.01605, +1315.000, +112.000, +312.000
1685344740, +3.48, +28.058,  -0.02921, +1271.000, +104.000, +311.000
1685345340, +3.48, +28.017,  -0.00026, +1135.000, +60.000, +460.000
1685345940, +3.48, +27.992,  +0.02606, +1192.000, +78.000, +472.000
1685346540, +3.48, +27.984,  -0.01342, +1284.000, +120.000, +386.000
1685347140, +3.48, +28.009,  -0.06606, +1256.000, +104.000, +424.000
1685347740, +3.48, +28.091,  -0.02132, +1295.000, +131.000, +360.000
1685348340, +3.48, +28.033,  -0.01605, +1176.000, +72.000, +472.000
1685348940, +3.48, +28.009,  +0.01026, +1191.000, +78.000, +472.000
1685349540, +3.48, +28.017,  +0.04974, +1135.000, +60.000, +456.000
1685350140, +3.48, +28.025,  +0.03921, +1272.000, +112.000, +400.000
1685350740, +3.48, +27.984,  +0.07343, +1295.000, +128.000, +360.000
1685351340, +3.48, +28.017,  -0.00553, +1200.000, +80.000, +472.000
1685351940, +3.48, +27.992,  -0.01079, +1265.000, +100.000, +311.000
1685352540, +3.48, +27.992,  +0.04448, +1212.000, +83.000, +467.000
1685353140, +3.48, +28.050,  -0.01869, +1198.000, +80.000, +472.000
1685353740, +3.48, +28.132,  +0.01816, +1289.000, +128.000, +369.000
1685354340, +3.48, +28.271,  -0.07395, +1287.000, +120.000, +376.000
1685354940, +3.48, +28.402,  -0.02921, +1315.000, +130.000, +332.000
1685355540, +3.48, +28.533,  -0.02395, +1243.000, +100.000, +440.000
1685356140, +3.48, +28.427,  -0.01869, +1158.000, +64.000, +470.000
1685356740, +3.48, +28.255,  +0.02606, +1136.000, +60.000, +462.000
1685357340, +3.48, +28.099,  +0.03658, +1296.000, +128.000, +360.000
1685357940, +3.48, +28.050,  -0.01869, +1317.000, +123.000, +330.000
1685358540, +3.48, +28.107,  +0.03395, +1212.000, +88.000, +465.000
1685359140, +3.48, +28.074,  +0.00763, +1158.000, +64.000, +468.000
1685359740, +3.48, +27.968,  +0.03132, +1296.000, +128.000, +359.000
1685360340, +3.49, +27.573,  -0.01869, +1233.000, +92.000, +450.000
1685360940, +3.48, +27.391,  +0.04448, +1289.000, +128.000, +378.000
1685361540, +3.48, +27.433,  -0.01605, +1278.000, +120.000, +396.000
1685362140, +3.48, +27.639,  +0.01026, +1151.000, +64.000, +470.000
1685362740, +3.48, +27.762,  +0.09711, +1256.000, +108.000, +419.000
1685363340, +3.48, +27.869,  -0.04237, +1214.000, +88.000, +464.000
1685363940, +3.48, +27.943,  -0.02395, +1137.000, +60.000, +462.000
1685364540, +3.48, +27.992,  +0.01290, +1240.000, +97.000, +448.000
1685365140, +3.48, +28.017,  -0.05553, +1252.000, +104.000, +432.000
1685365740, +3.48, +27.976,  -0.00026, +1244.000, +100.000, +440.000
1685366340, +3.48, +27.754,  +0.00500, +1209.000, +83.000, +470.000
1685366940, +3.48, +27.622,  -0.00026, +1200.000, +80.000, +472.000
1685367540, +3.48, +27.713,  +0.07343, +1278.000, +116.000, +392.000
1685368140, +3.48, +27.803,  +0.00237, +1278.000, +120.000, +384.000
1685368740, +3.48, +27.894,  +0.02342, +1264.000, +112.000, +410.000
1685369340, +3.48, +27.976,  +0.03132, +1184.000, +72.000, +472.000
1685369940, +3.48, +28.017,  +0.00500, +1228.000, +89.000, +456.000
1685370540, +3.48, +27.968,  +0.08922, +1139.000, +60.000, +464.000
1685371140, +3.48, +27.943,  -0.00026, +1176.000, +71.000, +476.000
1685371740, +3.48, +27.951,  +0.01026, +1308.000, +128.000, +344.000
1685372340, +3.48, +27.951,  +0.04448, +1159.000, +67.000, +472.000
1685372940, +3.48, +28.009,  +0.02869, +1228.000, +96.000, +455.000
1685373540, +3.48, +28.107,  +0.05764, +1275.000, +116.000, +400.000
1685374140, +3.48, +28.238,  +0.00763, +1321.000, +124.000, +350.000
1685374740, +3.48, +28.247,  +0.03395, +1255.000, +108.000, +424.000
1685375340, +3.48, +28.312,  -0.01605, +1183.000, +72.000, +472.000
1685375940, +3.48, +28.566,  -0.03185, +1231.000, +92.000, +454.000
1685376540, +3.48, +28.574,  -0.01605, +1134.000, +62.000, +454.000
1685377140, +3.48, +28.656,  +0.00763, +1296.000, +128.000, +360.000
1685377740, +3.48, +28.615,  +0.00763, +1321.000, +127.000, +329.000
1685378340, +3.48, +28.378,  -0.09238, +1299.000, +128.000, +364.000
1685378940, +3.48, +28.074,  +0.05237, +1136.000, +62.000, +464.000
1685379540, +3.48, +27.853,  +0.04448, +1176.000, +72.000, +476.000
1685380140, +3.48, +27.869,  +0.05764, +1263.000, +104.000, +313.000
1685380740, +3.48, +27.976,  +0.02606, +1185.000, +73.000, +472.000
1685381340, +3.48, +28.263,  +0.03132, +1214.000, +86.000, +464.000
1685381940, +3.48, +28.746,  +0.02606, +1304.000, +128.000, +344.000
1685382540, +3.48, +28.860,  +0.04711, +1251.000, +102.000, +428.000
1685383140, +3.48, +28.427,  +0.11027, +1135.000, +62.000, +455.000
1685383740, +3.48, +28.148,  +0.26029, +1299.000, +128.000, +360.000
1685384340, +3.48, +28.017,  +0.31556, +1288.000, +110.000, +312.000
1685384940, +3.48, +27.992,  +0.38662, +1182.000, +72.000, +476.000
1685385540, +3.48, +28.492,  +0.51557, +1318.000, +129.000, +326.000
1685386140, +3.48, +28.517,  +0.55768, +1315.000, +132.000, +332.000
1685386740, +3.48, +28.574,  +0.72086, +1255.000, +104.000, +424.000
1685387340, +3.48, +28.795,  +0.99983, +1273.000, +120.000, +391.000
1685387940, +3.48, +28.926,  +0.92088, +1308.000, +128.000, +340.000
1685388540, +3.48, +28.811,  +1.04194, +1132.000, +62.000, +454.000
1685389140, +3.48, +28.852,  +1.19459, +1318.000, +125.000, +328.000
1685389740, +3.48, +28.770,  +1.24722, +1276.000, +120.000, +392.000
1685390340, +3.48, +28.640,  +1.36565, +1238.000, +96.000, +448.000
1685390940, +3.48, +28.591,  +1.46566, +1278.000, +120.000, +392.000
1685391540, +3.48, +28.435,  +1.62621, +1284.000, +120.000, +384.000
1685392140, +3.48, +28.255,  +1.60515, +1260.000, +108.000, +428.000
1685392740, +3.48, +28.304,  +1.69990, +1272.000, +112.000, +402.000
1685393340, +3.48, +28.320,  +1.93150, +1241.000, +98.000, +448.000
1685393940, +3.48, +28.435,  +2.19994, +1249.000, +104.000, +432.000
1685394540, +3.48, +28.591,  +2.14467, +1161.000, +67.000, +472.000
1685395140, +3.48, +28.476,  +2.28943, +1137.000, +60.000, +467.000
1685395740, +3.48, +28.427,  +2.24995, +1296.000, +115.000, +323.000
1685396340, +3.48, +28.345,  +2.82369, +1272.000, +113.000, +406.000
1685396940, +3.48, +28.460,  +3.15003, +1296.000, +128.000, +364.000
1685397540, +3.49, +28.779,  +2.83684, +1292.000, +124.000, +372.000
1685398140, +3.48, +28.713,  +3.03686, +1276.000, +114.000, +400.000
1685398740, +3.49, +28.681,  +2.90790, +1224.000, +88.000, +464.000
1685399340, +3.49, +28.860,  +1.39724, +1288.000, +108.000, +319.000
1685399940, +3.49, +28.983,  +1.98940, +1196.000, +76.000, +476.000
1685400540, +3.49, +29.064,  +4.38173, +1148.000, +64.000, +472.000
1685401140, +3.49, +29.097,  +3.93168, +1310.000, +120.000, +355.000
1685401740, +3.49, +29.121,  +4.08170, +1310.000, +120.000, +352.000
1685402340, +3.48, +29.137,  +5.52394, +1283.000, +120.000, +388.000
1685402940, +3.49, +29.129,  +3.85536, +1286.000, +120.000, +387.000
1685403540, +3.48, +29.056,  +2.16573, +1308.000, +124.000, +352.000
