7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684642740, +3.48, +27.680,  +0.24713, +1305.000, +142.000, +335.000
1684643340, +3.48, +27.721,  +0.26555, +1136.000, +60.000, +462.000
1684643940, +3.48, +27.770,  +0.14186, +1136.000, +62.000, +464.000
1684644540, +3.48, +27.811,  +0.02869, +1288.000, +124.000, +384.000
1684645140, +3.48, +27.885,  +0.02869, +1296.000, +128.000, +364.000
1684645740, +3.48, +27.959,  +0.06816, +1312.000, +120.000, +352.000
1684646340, +3.48, +28.042,  +0.03132, +1288.000, +120.000, +376.000
1684646940, +3.48, +28.115,  -0.02132, +1292.000, +124.000, +376.000
1684647540, +3.48, +28.189,  +0.00763, +1295.000, +128.000, +368.000
1684648140, +3.48, +28.197,  -0.00816, +1287.000, +120.000, +384.000
1684648740, +3.48, +28.230,  -0.03711, +1287.000, +124.000, +384.000
1684649340, +3.48, +28.173,  -0.00026, +1283.000, +120.000, +384.000
1684649940, +3.48, +28.165,  +0.01553, +1223.000, +88.000, +464.000
1684650540, +3.48, +28.173,  +0.01026, +1295.000, +128.000, +368.000
1684651140, +3.48, +28.378,  -0.02658, +1286.000, +120.000, +384.000
1684651740, +3.48, +28.599,  +0.00237, +1187.000, +76.000, +476.000
1684652340, +3.48, +28.697,  -0.06869, +1279.000, +120.000, +392.000
1684652940, +3.48, +28.738,  -0.00290, +1276.000, +115.000, +400.000
1684653540, +3.49, +28.542,  -0.01869, +1240.000, +96.000, +448.000
1684654140, +3.48, +28.345,  +0.03921, +1272.000, +112.000, +406.000
1684654740, +3.48, +28.230,  -0.02658, +1161.000, +67.000, +476.000
1684655340, +3.48, +28.197,  +0.02342, +1200.000, +78.000, +472.000
1684655940, +3.48, +28.197,  +0.01553, +1315.000, +118.000, +352.000
1684656540, +3.49, +28.206,  +0.04185, +1296.000, +128.000, +364.000
1684657140, +3.48, +28.304,  +0.03395, +1289.000, +124.000, +376.000
1684657740, +3.48, +28.206,  -0.06080, +1289.000, +120.000, +380.000
1684658340, +3.48, +28.460,  +0.01026, +1256.000, +108.000, +432.000
1684658940, +3.48, +28.329,  -0.01869, +1248.000, +100.000, +440.000
1684659540, +3.49, +28.525,  -0.02132, +1283.000, +120.000, +387.000
1684660140, +3.49, +28.345,  +0.03921, +1279.000, +120.000, +390.000
1684660740, +3.48, +28.066,  -0.02921, +1286.000, +120.000, +384.000
1684661340, +3.48, +27.959,  -0.01342, +1310.000, +128.000, +352.000
1684661940, +3.48, +27.935,  +0.05764, +1228.000, +96.000, +457.000
1684662540, +3.49, +27.927,  +0.02606, +1312.000, +120.000, +354.000
1684663140, +3.49, +28.042,  -0.01079, +1252.000, +102.000, +438.000
1684663740, +3.48, +28.222,  +0.00500, +1313.000, +124.000, +351.000
1684664340, +3.48, +28.222,  -0.01342, +1315.000, +126.000, +340.000
1684664940, +3.49, +28.074,  +0.07606, +1299.000, +128.000, +364.000
1684665540, +3.49, +28.017,  -0.03185, +1308.000, +120.000, +352.000
1684666140, +3.49, +27.754,  -0.03448, +1321.000, +123.000, +337.000
1684666740, +3.49, +27.565,  +0.14186, +1319.000, +120.000, +336.000
1684667340, +3.48, +27.400,  -0.01342, +1142.000, +62.000, +467.000
1684667940, +3.48, +27.194,  +0.00763, +1176.000, +72.000, +480.000
1684668540, +3.48, +27.128,  +0.03132, +1283.000, +116.000, +392.000
1684669140, +3.48, +27.161,  -0.05027, +1216.000, +88.000, +472.000
1684669740, +3.48, +27.210,  -0.07132, +1284.000, +120.000, +390.000
1684670340, +3.48, +27.227,  -0.05027, +1268.000, +112.000, +408.000
1684670940, +3.48, +27.268,  -0.03185, +1279.000, +120.000, +394.000
1684671540, +3.48, +27.284,  +0.03395, +1241.000, +99.000, +448.000
1684672140, +3.48, +27.359,  +0.03395, +1241.000, +96.000, +448.000
1684672740, +3.48, +27.532,  +0.03132, +1171.000, +72.000, +476.000
1684673340, +3.48, +27.614,  -0.03711, +1159.000, +68.000, +473.000
1684673940, +3.48, +27.680,  -0.05290, +1164.000, +70.000, +476.000
1684674540, +3.48, +27.844,  -0.00553, +1288.000, +124.000, +376.000
1684675140, +3.48, +28.058,  -0.00816, +1276.000, +103.000, +319.000
1684675740, +3.48, +28.058,  -0.00816, +1139.000, +60.000, +464.000
1684676340, +3.48, +27.795,  +0.02869, +1315.000, +126.000, +344.000
1684676940, +3.48, +27.713,  +0.04711, +1311.000, +128.000, +352.000
1684677540, +3.48, +27.737,  -0.01342, +1137.000, +62.000, +460.000
1684678140, +3.48, +27.918,  +0.01026, +1139.000, +60.000, +467.000
1684678740, +3.48, +27.951,  -0.00553, +1315.000, +126.000, +346.000
1684679340, +3.48, +27.894,  +0.00500, +1270.000, +107.000, +319.000
1684679940, +3.48, +27.787,  -0.01869, +1139.000, +62.000, +467.000
1684680540, +3.48, +27.704,  -0.09238, +1315.000, +117.000, +329.000
