7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688644740, +3.48, +28.746,  -0.06080, +1297.000, +118.000, +384.000
1688645340, +3.48, +28.746,  -0.07659, +1228.000, +88.000, +476.000
1688645940, +3.48, +28.754,  +0.01553, +1302.000, +113.000, +384.000
1688646540, +3.48, +28.746,  -0.04237, +1294.000, +120.000, +390.000
1688647140, +3.48, +28.746,  -0.03711, +1279.000, +115.000, +403.000
1688647740, +3.48, +28.738,  +0.05237, +1296.000, +116.000, +386.000
1688648340, +3.48, +28.746,  +0.01553, +1294.000, +120.000, +386.000
1688648940, +3.48, +28.746,  +0.02079, +1294.000, +116.000, +388.000
1688649540, +3.48, +28.762,  +0.00237, +1300.000, +116.000, +384.000
1688650140, +3.48, +28.754,  +0.02342, +1232.000, +92.000, +472.000
1688650740, +3.48, +28.754,  -0.09238, +1295.000, +103.000, +359.000
1688651340, +3.48, +28.746,  -0.10027, +1295.000, +118.000, +384.000
1688651940, +3.48, +28.754,  +0.06553, +1288.000, +116.000, +392.000
1688652540, +3.48, +28.754,  -0.01079, +1299.000, +113.000, +384.000
1688653140, +3.48, +28.754,  -0.03974, +1272.000, +112.000, +416.000
1688653740, +3.48, +28.754,  +0.03132, +1299.000, +115.000, +384.000
1688654340, +3.48, +28.754,  +0.07869, +1302.000, +112.000, +377.000
1688654940, +3.48, +28.746,  +0.00500, +1294.000, +120.000, +387.000
1688655540, +3.48, +28.738,  -0.05553, +1292.000, +116.000, +388.000
1688656140, +3.48, +28.738,  -0.01869, +1284.000, +120.000, +398.000
1688656740, +3.48, +28.746,  -0.08185, +1272.000, +112.000, +416.000
1688657340, +3.48, +28.730,  -0.10290, +1254.000, +104.000, +448.000
1688657940, +3.48, +28.738,  -0.01079, +1295.000, +116.000, +384.000
1688658540, +3.48, +28.738,  -0.00026, +1291.000, +116.000, +390.000
1688659140, +3.48, +28.738,  -0.09501, +1294.000, +120.000, +387.000
1688659740, +3.48, +28.738,  +0.01290, +1286.000, +120.000, +400.000
1688660340, +3.48, +28.738,  -0.02132, +1299.000, +120.000, +384.000
1688660940, +3.48, +28.738,  -0.02658, +1279.000, +114.000, +408.000
1688661540, +3.48, +28.713,  -0.00816, +1292.000, +115.000, +390.000
1688662140, +3.48, +28.738,  -0.00290, +1299.000, +116.000, +384.000
1688662740, +3.48, +28.730,  -0.09238, +1295.000, +118.000, +387.000
1688663340, +3.48, +28.738,  -0.09238, +1278.000, +114.000, +408.000
1688663940, +3.48, +28.730,  +0.04711, +1288.000, +120.000, +392.000
1688664540, +3.48, +28.721,  -0.06606, +1302.000, +112.000, +384.000
1688665140, +3.48, +28.730,  +0.03921, +1294.000, +120.000, +384.000
1688665740, +3.48, +28.721,  +0.03658, +1281.000, +115.000, +403.000
1688666340, +3.48, +28.730,  +0.09448, +1292.000, +116.000, +392.000
1688666940, +3.48, +28.721,  +0.27871, +1272.000, +112.000, +417.000
1688667540, +3.48, +28.738,  +0.36293, +1297.000, +116.000, +384.000
1688668140, +3.48, +28.738,  +0.44188, +1296.000, +116.000, +384.000
1688668740, +3.48, +28.721,  +0.62611, +1287.000, +120.000, +396.000
1688669340, +3.48, +28.730,  +0.98141, +1296.000, +114.000, +384.000
1688669940, +3.48, +28.738,  +0.93667, +1292.000, +120.000, +391.000
1688670540, +3.48, +28.738,  +1.03931, +1214.000, +84.000, +486.000
1688671140, +3.48, +28.738,  +1.17616, +1294.000, +116.000, +387.000
1688671740, +3.48, +28.738,  +1.41303, +1292.000, +120.000, +390.000
1688672340, +3.48, +28.738,  +1.49461, +1241.000, +96.000, +463.000
1688672940, +3.48, +28.738,  +1.83412, +1294.000, +116.000, +384.000
1688673540, +3.48, +28.730,  +1.88412, +1299.000, +116.000, +384.000
1688674140, +3.48, +28.746,  +2.11836, +1292.000, +120.000, +390.000
1688674740, +3.48, +28.738,  +2.40259, +1302.000, +115.000, +384.000
1688675340, +3.48, +28.738,  +2.55524, +1288.000, +120.000, +398.000
1688675940, +3.48, +28.746,  +2.70789, +1295.000, +116.000, +388.000
1688676540, +3.48, +28.730,  +2.87895, +1302.000, +114.000, +376.000
1688677140, +3.48, +28.746,  +3.15793, +1302.000, +112.000, +376.000
1688677740, +3.48, +28.746,  +3.38953, +1292.000, +116.000, +391.000
