7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1689514740, +3.47, +28.402,  -0.01079, +1265.000, +112.000, +424.000
1689515340, +3.47, +28.419,  -0.07395, +1230.000, +88.000, +470.000
1689515940, +3.47, +28.402,  +0.02869, +1198.000, +80.000, +488.000
1689516540, +3.48, +28.238,  +0.02869, +1305.000, +114.000, +371.000
1689517140, +3.48, +27.927,  -0.01605, +1137.000, +60.000, +474.000
1689517740, +3.48, +27.499,  -0.07659, +1171.000, +70.000, +488.000
1689518340, +3.48, +27.276,  -0.05290, +1204.000, +84.000, +486.000
1689518940, +3.48, +27.268,  +0.04185, +1251.000, +104.000, +448.000
1689519540, +3.48, +27.581,  -0.04500, +1144.000, +60.000, +483.000
1689520140, +3.47, +27.984,  +0.02079, +1159.000, +64.000, +487.000
1689520740, +3.47, +28.058,  -0.08185, +1144.000, +64.000, +483.000
1689521340, +3.48, +27.844,  -0.00026, +1214.000, +84.000, +480.000
1689521940, +3.47, +27.918,  +0.01553, +1208.000, +80.000, +486.000
1689522540, +3.48, +27.787,  +0.03395, +1136.000, +62.000, +476.000
1689523140, +3.48, +27.721,  +0.00500, +1152.000, +67.000, +486.000
1689523740, +3.48, +27.927,  +0.02342, +1272.000, +99.000, +355.000
1689524340, +3.48, +27.696,  -0.01605, +1302.000, +112.000, +376.000
1689524940, +3.48, +27.490,  -0.03974, +1248.000, +100.000, +449.000
1689525540, +3.48, +27.597,  -0.05816, +1304.000, +109.000, +355.000
1689526140, +3.47, +27.959,  -0.00290, +1142.000, +64.000, +480.000
1689526740, +3.47, +28.099,  -0.00290, +1289.000, +120.000, +387.000
1689527340, +3.48, +27.795,  -0.10027, +1200.000, +80.000, +486.000
1689527940, +3.48, +27.532,  -0.04237, +1304.000, +112.000, +376.000
1689528540, +3.48, +27.762,  +0.01290, +1304.000, +112.000, +376.000
1689529140, +3.47, +28.074,  +0.01553, +1289.000, +120.000, +386.000
1689529740, +3.47, +28.214,  -0.03448, +1294.000, +120.000, +384.000
1689530340, +3.47, +28.263,  +0.20239, +1299.000, +112.000, +376.000
1689530940, +3.47, +28.279,  +0.17081, +1276.000, +116.000, +404.000
1689531540, +3.47, +28.214,  +0.26818, +1292.000, +120.000, +384.000
1689532140, +3.47, +28.099,  +0.51557, +1299.000, +120.000, +376.000
1689532740, +3.47, +28.140,  +0.70243, +1308.000, +120.000, +396.000
1689533340, +3.47, +27.811,  +1.01825, +1248.000, +100.000, +448.000
1689533940, +3.48, +27.704,  +1.53146, +1304.000, +112.000, +382.000
1689534540, +3.47, +27.853,  +1.48935, +1137.000, +60.000, +473.000
1689535140, +3.47, +27.902,  +2.26574, +1300.000, +115.000, +376.000
1689535740, +3.47, +28.025,  +1.79727, +1286.000, +120.000, +392.000
1689536340, +3.47, +28.173,  +2.04730, +1294.000, +120.000, +384.000
1689536940, +3.47, +28.058,  +2.55787, +1288.000, +120.000, +390.000
1689537540, +3.48, +27.811,  +3.38426, +1235.000, +96.000, +464.000
1689538140, +3.48, +27.746,  +3.96063, +1305.000, +107.000, +355.000
1689538740, +3.48, +28.017,  +4.17644, +1296.000, +116.000, +380.000
1689539340, +3.48, +27.622,  +1.54199, +1166.000, +65.000, +488.000
