7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1691689740, +3.06, +28.304,  +0.08922, +1179.000, +116.000, +238.000
1691690340, +3.06, +28.304,  +0.27345, +1159.000, +64.000, +448.000
1691690940, +3.06, +28.304,  +0.46031, +1267.000, +152.000, +236.000
1691691540, +3.06, +28.312,  +0.67875, +1289.000, +148.000, +306.000
1691692140, +3.06, +28.320,  +0.93667, +1273.000, +148.000, +264.000
1691692740, +3.06, +28.329,  +1.05510, +1158.000, +64.000, +448.000
1691693340, +3.06, +28.337,  +1.22354, +1139.000, +58.000, +280.000
1691693940, +3.06, +28.329,  +1.73674, +1191.000, +76.000, +456.000
1691694540, +3.06, +28.337,  +2.14994, +1180.000, +72.000, +500.000
1691695140, +3.06, +28.312,  +2.42628, +1104.000, +48.000, +428.000
1691695740, +3.06, +28.320,  +2.63156, +1192.000, +76.000, +454.000
1691696340, +3.06, +28.058,  +2.69473, +1196.000, +112.000, +268.000
1691696940, +3.06, +27.811,  +2.82632, +1308.000, +119.000, +381.000
1691697540, +3.06, +27.746,  +3.16056, +1214.000, +113.000, +230.000
1691698140, +3.06, +27.762,  +3.76588, +1216.000, +80.000, +463.000
1691698740, +3.06, +27.820,  +4.45542, +1190.000, +96.000, +271.000
1691699340, +3.06, +27.992,  +5.16864, +1297.000, +142.000, +324.000
1691699940, +3.06, +28.124,  +5.48446, +1257.000, +160.000, +216.000
1691700540, +3.06, +28.230,  +5.95293, +1131.000, +64.000, +306.000
1691701140, +3.06, +28.296,  +3.85273, +1246.000, +145.000, +210.000
1691701740, +3.06, +28.337,  +6.27138, +1130.000, +64.000, +448.000
1691702340, +3.06, +28.378,  +6.82669, +1161.000, +65.000, +496.000
1691702940, +3.06, +28.378,  +7.12935, +1240.000, +149.000, +211.000
1691703540, +3.06, +28.402,  +7.76625, +1239.000, +112.000, +236.000
1691704140, +3.06, +28.386,  +8.21103, +1112.000, +48.000, +432.000
1691704740, +3.06, +28.386,  +8.53212, +1103.000, +52.000, +420.000
1691705340, +3.06, +28.394,  +8.47158, +1241.000, +96.000, +460.000
1691705940, +3.06, +28.402,  +8.34526, +1260.000, +162.000, +225.000
