7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1676116740, +3.51, +27.672,  -0.03974, +1144.000, +64.000, +449.000
1676117340, +3.51, +27.466,  -0.01342, +1244.000, +104.000, +417.000
1676117940, +3.51, +27.416,  +0.08922, +1203.000, +83.000, +454.000
1676118540, +3.51, +27.466,  +0.06553, +1227.000, +96.000, +440.000
1676119140, +3.51, +27.482,  -0.00026, +1305.000, +120.000, +335.000
1676119740, +3.51, +27.573,  +0.05237, +1160.000, +71.000, +455.000
1676120340, +3.51, +27.482,  -0.00816, +1295.000, +112.000, +344.000
1676120940, +3.51, +27.466,  -0.00290, +1304.000, +108.000, +331.000
1676121540, +3.51, +27.474,  +0.05501, +1160.000, +68.000, +456.000
1676122140, +3.51, +27.515,  +0.04974, +1159.000, +70.000, +456.000
1676122740, +3.51, +27.523,  +0.01026, +1187.000, +78.000, +460.000
1676123340, +3.51, +27.548,  +0.04185, +1168.000, +72.000, +460.000
1676123940, +3.51, +27.647,  +0.05501, +1168.000, +72.000, +455.000
1676124540, +3.51, +27.647,  +0.08132, +1148.000, +64.000, +456.000
1676125140, +3.51, +27.573,  +0.00763, +1166.000, +71.000, +460.000
1676125740, +3.51, +27.515,  +0.02342, +1203.000, +80.000, +454.000
1676126340, +3.51, +27.490,  +0.01026, +1177.000, +73.000, +460.000
1676126940, +3.51, +27.474,  +0.05764, +1289.000, +116.000, +348.000
1676127540, +3.51, +27.457,  +0.00500, +1292.000, +118.000, +348.000
1676128140, +3.51, +27.457,  -0.06606, +1289.000, +116.000, +344.000
1676128740, +3.51, +27.441,  +0.10238, +1198.000, +80.000, +455.000
1676129340, +3.51, +27.441,  +0.07869, +1191.000, +78.000, +460.000
1676129940, +3.51, +27.408,  +0.00763, +1183.000, +76.000, +460.000
1676130540, +3.51, +27.317,  +0.15238, +1203.000, +80.000, +456.000
1676131140, +3.51, +27.317,  -0.03448, +1200.000, +80.000, +454.000
1676131740, +3.51, +27.350,  -0.00816, +1220.000, +88.000, +448.000
1676132340, +3.51, +27.391,  +0.02869, +1196.000, +80.000, +456.000
1676132940, +3.51, +27.424,  +0.02606, +1192.000, +78.000, +460.000
1676133540, +3.51, +27.433,  +0.03395, +1179.000, +72.000, +460.000
1676134140, +3.51, +27.474,  +0.03395, +1172.000, +70.000, +456.000
1676134740, +3.51, +27.581,  +0.06553, +1308.000, +111.000, +333.000
1676135340, +3.51, +27.688,  +0.06553, +1283.000, +116.000, +359.000
1676135940, +3.51, +27.696,  +0.14975, +1307.000, +112.000, +334.000
1676136540, +3.51, +27.713,  +0.44452, +1299.000, +112.000, +344.000
1676137140, +3.51, +27.704,  +0.78139, +1163.000, +68.000, +456.000
1676137740, +3.51, +27.688,  +1.05247, +1140.000, +64.000, +444.000
1676138340, +3.51, +27.762,  +1.25249, +1292.000, +115.000, +348.000
1676138940, +3.51, +27.844,  +1.73937, +1139.000, +64.000, +448.000
1676139540, +3.51, +27.935,  +1.75780, +1286.000, +116.000, +352.000
1676140140, +3.51, +27.894,  +2.11309, +1286.000, +116.000, +352.000
