7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687687740, +3.48, +28.460,  -0.01869, +1140.000, +60.000, +480.000
1687688340, +3.48, +28.173,  +0.00500, +1292.000, +120.000, +388.000
1687688940, +3.48, +28.296,  +0.05237, +1159.000, +65.000, +488.000
1687689540, +3.48, +28.476,  -0.05290, +1219.000, +88.000, +480.000
1687690140, +3.48, +28.558,  -0.00290, +1144.000, +60.000, +480.000
1687690740, +3.48, +28.435,  -0.04764, +1231.000, +92.000, +472.000
1687691340, +3.48, +28.320,  +0.03132, +1252.000, +102.000, +451.000
1687691940, +3.48, +27.992,  -0.03448, +1304.000, +116.000, +376.000
1687692540, +3.48, +27.943,  -0.02921, +1216.000, +84.000, +483.000
1687693140, +3.48, +28.238,  -0.01342, +1159.000, +65.000, +488.000
1687693740, +3.48, +28.304,  +0.04185, +1278.000, +116.000, +408.000
1687694340, +3.48, +28.353,  +0.00763, +1235.000, +96.000, +468.000
1687694940, +3.48, +28.337,  -0.01605, +1240.000, +96.000, +464.000
1687695540, +3.48, +28.247,  -0.02658, +1279.000, +116.000, +408.000
1687696140, +3.48, +28.115,  +0.03921, +1276.000, +120.000, +406.000
1687696740, +3.48, +28.222,  +0.05764, +1278.000, +115.000, +404.000
1687697340, +3.48, +28.238,  +0.00500, +1200.000, +78.000, +492.000
1687697940, +3.48, +28.107,  +0.04974, +1289.000, +120.000, +392.000
1687698540, +3.48, +28.107,  -0.02395, +1299.000, +120.000, +376.000
1687699140, +3.48, +28.124,  +0.02606, +1304.000, +115.000, +376.000
1687699740, +3.48, +28.197,  -0.10027, +1279.000, +116.000, +404.000
1687700340, +3.48, +28.288,  -0.10554, +1279.000, +116.000, +408.000
1687700940, +3.48, +28.181,  +0.00500, +1284.000, +120.000, +398.000
1687701540, +3.48, +28.173,  +0.04448, +1286.000, +120.000, +396.000
1687702140, +3.48, +28.271,  -0.06606, +1264.000, +108.000, +436.000
1687702740, +3.48, +28.435,  +0.03132, +1200.000, +78.000, +488.000
1687703340, +3.48, +28.542,  -0.02921, +1255.000, +104.000, +444.000
1687703940, +3.48, +28.623,  -0.06606, +1179.000, +71.000, +490.000
1687704540, +3.48, +28.640,  +0.03132, +1230.000, +90.000, +472.000
1687705140, +3.48, +28.484,  -0.00026, +1251.000, +100.000, +454.000
1687705740, +3.48, +28.501,  +0.01290, +1281.000, +118.000, +408.000
1687706340, +3.48, +28.566,  -0.08975, +1235.000, +96.000, +467.000
1687706940, +3.48, +28.591,  -0.00816, +1161.000, +64.000, +488.000
1687707540, +3.48, +28.582,  +0.01290, +1180.000, +71.000, +492.000
1687708140, +3.48, +28.599,  +0.01290, +1203.000, +80.000, +487.000
1687708740, +3.48, +28.623,  -0.05816, +1312.000, +115.000, +368.000
1687709340, +3.48, +28.623,  +0.01816, +1176.000, +72.000, +492.000
1687709940, +3.48, +28.378,  -0.00816, +1219.000, +86.000, +481.000
1687710540, +3.48, +27.820,  +0.01553, +1289.000, +120.000, +388.000
1687711140, +3.48, +27.614,  +0.04711, +1295.000, +103.000, +351.000
1687711740, +3.48, +27.540,  -0.00553, +1150.000, +64.000, +487.000
1687712340, +3.48, +27.515,  -0.03448, +1200.000, +80.000, +492.000
1687712940, +3.48, +27.490,  +0.04711, +1161.000, +68.000, +488.000
1687713540, +3.48, +27.391,  +0.01553, +1184.000, +73.000, +492.000
1687714140, +3.48, +27.334,  -0.04237, +1191.000, +76.000, +492.000
1687714740, +3.48, +27.334,  -0.00553, +1166.000, +68.000, +492.000
1687715340, +3.48, +27.565,  +0.08132, +1150.000, +62.000, +486.000
1687715940, +3.48, +27.704,  +0.21818, +1297.000, +111.000, +359.000
1687716540, +3.48, +27.655,  +0.27081, +1142.000, +62.000, +480.000
1687717140, +3.48, +27.704,  +0.47610, +1150.000, +64.000, +484.000
1687717740, +3.48, +27.828,  +0.51821, +1299.000, +103.000, +355.000
1687718340, +3.48, +28.091,  +0.76823, +1288.000, +120.000, +396.000
1687718940, +3.48, +28.329,  +0.92351, +1267.000, +112.000, +423.000
1687719540, +3.48, +28.452,  +1.03931, +1251.000, +99.000, +452.000
1687720140, +3.48, +28.517,  +1.17353, +1248.000, +99.000, +452.000
1687720740, +3.48, +28.558,  +1.31302, +1249.000, +102.000, +448.000
1687721340, +3.48, +28.591,  +1.59462, +1219.000, +88.000, +480.000
1687721940, +3.48, +28.599,  +1.77885, +1313.000, +114.000, +367.000
1687722540, +3.48, +28.623,  +1.83412, +1180.000, +72.000, +494.000
1687723140, +3.48, +28.640,  +1.98413, +1168.000, +70.000, +492.000
1687723740, +3.48, +28.672,  +2.31311, +1231.000, +96.000, +472.000
1687724340, +3.48, +28.713,  +2.52629, +1182.000, +76.000, +492.000
1687724940, +3.48, +28.738,  +2.70525, +1195.000, +78.000, +488.000
1687725540, +3.48, +28.770,  +2.84737, +1174.000, +72.000, +492.000
1687726140, +3.48, +28.779,  +2.90527, +1151.000, +64.000, +486.000
1687726740, +3.48, +28.754,  +3.06581, +1187.000, +76.000, +492.000
1687727340, +3.48, +28.738,  +3.19741, +1179.000, +71.000, +492.000
1687727940, +3.48, +28.713,  +3.44743, +1166.000, +70.000, +488.000
1687728540, +3.48, +28.697,  +3.70272, +1171.000, +68.000, +488.000
1687729140, +3.48, +28.656,  +3.97643, +1199.000, +80.000, +488.000
1687729740, +3.48, +28.640,  +3.87642, +1203.000, +80.000, +488.000
1687730340, +3.48, +28.640,  +4.03959, +1192.000, +76.000, +492.000
1687730940, +3.48, +28.656,  +4.21592, +1219.000, +88.000, +480.000
1687731540, +3.48, +28.648,  +4.08170, +1212.000, +84.000, +483.000
1687732140, +3.48, +28.656,  +4.06328, +1180.000, +72.000, +494.000
1687732740, +3.48, +28.681,  +3.95274, +1191.000, +78.000, +492.000
1687733340, +3.48, +28.697,  +3.99485, +1200.000, +80.000, +488.000
1687733940, +3.48, +28.697,  +2.60524, +1203.000, +80.000, +487.000
1687734540, +3.48, +28.713,  +3.30794, +1216.000, +88.000, +484.000
1687735140, +3.48, +28.713,  +3.07108, +1159.000, +65.000, +488.000
1687735740, +3.48, +28.713,  +3.40006, +1174.000, +70.000, +492.000
1687736340, +3.48, +28.697,  +3.39216, +1184.000, +76.000, +492.000
1687736940, +3.48, +28.632,  +2.79210, +1169.000, +70.000, +492.000
1687737540, +3.48, +28.582,  +2.65788, +1217.000, +86.000, +483.000
1687738140, +3.48, +28.550,  +3.93695, +1230.000, +96.000, +472.000
1687738740, +3.48, +28.582,  +3.61587, +1201.000, +80.000, +492.000
1687739340, +3.48, +28.615,  +3.85799, +1223.000, +88.000, +480.000
1687739940, +3.48, +28.566,  +2.64999, +1214.000, +83.000, +483.000
1687740540, +3.48, +28.443,  +2.29469, +1223.000, +88.000, +480.000
1687741140, +3.48, +28.288,  +2.58682, +1233.000, +92.000, +470.000
1687741740, +3.48, +28.206,  +2.68420, +1214.000, +84.000, +486.000
1687742340, +3.48, +28.378,  +2.49471, +1251.000, +102.000, +452.000
1687742940, +3.48, +28.337,  +2.45260, +1272.000, +112.000, +420.000
1687743540, +3.48, +28.230,  +2.21310, +1236.000, +96.000, +467.000
1687744140, +3.48, +28.132,  +2.11046, +1287.000, +120.000, +396.000
1687744740, +3.48, +28.050,  +1.91834, +1294.000, +120.000, +384.000
1687745340, +3.48, +27.935,  +1.94729, +1219.000, +88.000, +480.000
1687745940, +3.48, +27.696,  +1.75516, +1272.000, +112.000, +419.000
1687746540, +3.48, +27.630,  +1.65779, +1294.000, +118.000, +387.000
1687747140, +3.48, +27.754,  +1.56830, +1139.000, +64.000, +476.000
1687747740, +3.48, +27.918,  +1.50251, +1300.000, +116.000, +376.000
1687748340, +3.48, +28.042,  +1.31039, +1296.000, +120.000, +384.000
1687748940, +3.48, +28.083,  +1.27880, +1276.000, +115.000, +414.000
1687749540, +3.48, +28.148,  +1.16300, +1279.000, +118.000, +403.000
1687750140, +3.48, +28.181,  +1.02878, +1283.000, +115.000, +406.000
1687750740, +3.48, +28.214,  +0.92088, +1251.000, +103.000, +449.000
1687751340, +3.48, +28.230,  +0.63401, +1276.000, +116.000, +412.000
1687751940, +3.48, +28.206,  +0.63664, +1267.000, +112.000, +426.000
1687752540, +3.48, +28.173,  +0.63401, +1292.000, +120.000, +387.000
1687753140, +3.48, +28.033,  +0.45504, +1292.000, +120.000, +385.000
1687753740, +3.48, +27.927,  +0.33924, +1289.000, +120.000, +388.000
1687754340, +3.48, +28.017,  +0.27345, +1295.000, +116.000, +384.000
1687754940, +3.48, +28.165,  +0.08922, +1278.000, +116.000, +409.000
1687755540, +3.48, +28.247,  +0.09185, +1267.000, +112.000, +425.000
1687756140, +3.48, +28.222,  +0.01290, +1284.000, +120.000, +400.000
1687756740, +3.48, +28.222,  -0.00290, +1283.000, +115.000, +403.000
1687757340, +3.48, +28.148,  +0.02606, +1273.000, +116.000, +416.000
1687757940, +3.48, +28.165,  +0.01026, +1294.000, +116.000, +384.000
1687758540, +3.48, +28.132,  -0.01342, +1279.000, +116.000, +408.000
1687759140, +3.48, +28.091,  -0.02395, +1294.000, +120.000, +384.000
1687759740, +3.48, +28.156,  -0.03185, +1273.000, +112.000, +416.000
1687760340, +3.48, +28.156,  +0.02342, +1287.000, +120.000, +398.000
1687760940, +3.48, +28.197,  -0.03974, +1262.000, +104.000, +436.000
1687761540, +3.48, +28.132,  +0.06290, +1272.000, +112.000, +419.000
1687762140, +3.48, +28.271,  -0.05290, +1281.000, +116.000, +403.000
1687762740, +3.48, +28.476,  -0.01869, +1244.000, +96.000, +457.000
1687763340, +3.48, +28.574,  -0.04500, +1246.000, +99.000, +456.000
1687763940, +3.48, +28.591,  +0.03921, +1187.000, +76.000, +496.000
1687764540, +3.48, +28.623,  +0.06816, +1203.000, +80.000, +488.000
1687765140, +3.48, +28.640,  +0.02079, +1183.000, +72.000, +492.000
1687765740, +3.48, +28.672,  -0.07395, +1182.000, +72.000, +488.000
1687766340, +3.48, +28.697,  +0.02342, +1171.000, +70.000, +489.000
1687766940, +3.48, +28.697,  -0.00026, +1168.000, +70.000, +488.000
1687767540, +3.48, +28.713,  -0.04237, +1143.000, +60.000, +480.000
1687768140, +3.48, +28.713,  -0.08711, +1150.000, +64.000, +486.000
1687768740, +3.48, +28.443,  +0.04185, +1216.000, +88.000, +481.000
1687769340, +3.48, +28.345,  -0.04500, +1254.000, +104.000, +448.000
1687769940, +3.48, +28.443,  -0.02132, +1187.000, +76.000, +492.000
1687770540, +3.48, +28.525,  -0.01605, +1223.000, +88.000, +480.000
1687771140, +3.48, +28.574,  -0.01342, +1191.000, +78.000, +492.000
1687771740, +3.48, +28.632,  -0.04500, +1151.000, +64.000, +486.000
1687772340, +3.48, +28.664,  +0.01816, +1150.000, +64.000, +486.000
1687772940, +3.48, +28.656,  -0.03448, +1179.000, +72.000, +488.000
1687773540, +3.48, +28.664,  -0.00816, +1180.000, +76.000, +496.000
1687774140, +3.48, +28.648,  -0.06606, +1164.000, +67.000, +488.000
