7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1674637740, +3.52, +28.402,  +0.00237, +1292.000, +118.000, +344.000
1674638340, +3.52, +28.411,  +0.05764, +1296.000, +112.000, +344.000
1674638940, +3.52, +28.411,  +0.01026, +1299.000, +112.000, +344.000
1674639540, +3.52, +28.378,  +0.02342, +1292.000, +118.000, +344.000
1674640140, +3.52, +28.296,  -0.02395, +1255.000, +112.000, +400.000
1674640740, +3.52, +28.214,  +0.03132, +1307.000, +115.000, +335.000
1674641340, +3.52, +28.197,  -0.04764, +1308.000, +113.000, +331.000
1674641940, +3.52, +28.222,  +0.03395, +1140.000, +65.000, +444.000
1674642540, +3.52, +28.214,  +0.06290, +1288.000, +120.000, +348.000
1674643140, +3.52, +27.951,  -0.05553, +1292.000, +116.000, +344.000
1674643740, +3.52, +27.762,  -0.00553, +1203.000, +88.000, +452.000
1674644340, +3.52, +27.688,  -0.02132, +1225.000, +96.000, +440.000
1674644940, +3.52, +27.647,  +0.09975, +1183.000, +80.000, +460.000
1674645540, +3.52, +27.622,  -0.03448, +1248.000, +104.000, +416.000
1674646140, +3.52, +27.606,  +0.12343, +1235.000, +97.000, +432.000
1674646740, +3.52, +27.597,  +0.04185, +1240.000, +100.000, +424.000
1674647340, +3.52, +27.606,  +0.04185, +1180.000, +78.000, +460.000
1674647940, +3.52, +27.597,  +0.01553, +1264.000, +116.000, +384.000
1674648540, +3.52, +27.548,  +0.02342, +1238.000, +100.000, +426.000
1674649140, +3.52, +27.532,  +0.04974, +1251.000, +105.000, +414.000
1674649740, +3.52, +27.515,  +0.08659, +1166.000, +72.000, +457.000
1674650340, +3.52, +27.449,  -0.02921, +1273.000, +120.000, +368.000
1674650940, +3.52, +27.433,  +0.02869, +1275.000, +118.000, +368.000
1674651540, +3.52, +27.383,  +0.09711, +1276.000, +120.000, +360.000
1674652140, +3.52, +27.350,  +0.04974, +1271.000, +116.000, +384.000
1674652740, +3.52, +27.359,  +0.05501, +1272.000, +120.000, +368.000
1674653340, +3.52, +27.383,  +0.03132, +1281.000, +120.000, +358.000
1674653940, +3.52, +27.424,  +0.02869, +1272.000, +120.000, +372.000
1674654540, +3.52, +27.416,  +0.01816, +1267.000, +115.000, +384.000
1674655140, +3.51, +27.449,  +0.11027, +1203.000, +86.000, +454.000
1674655740, +3.52, +27.482,  +0.04448, +1168.000, +72.000, +456.000
1674656340, +3.52, +27.457,  +0.11027, +1151.000, +68.000, +454.000
1674656940, +3.52, +27.482,  +0.08132, +1256.000, +112.000, +399.000
1674657540, +3.52, +27.548,  +0.02342, +1235.000, +97.000, +432.000
1674658140, +3.52, +27.614,  -0.01079, +1246.000, +104.000, +417.000
1674658740, +3.52, +27.639,  +0.09975, +1216.000, +88.000, +448.000
1674659340, +3.52, +27.647,  +0.08132, +1214.000, +88.000, +448.000
1674659940, +3.52, +27.672,  -0.09501, +1219.000, +88.000, +444.000
