7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1687600740, +3.48, +27.532,  +0.08922, +1143.000, +60.000, +478.000
1687601340, +3.48, +27.762,  -0.05290, +1304.000, +113.000, +376.000
1687601940, +3.48, +28.083,  +0.02606, +1279.000, +120.000, +400.000
1687602540, +3.48, +28.017,  +0.05237, +1296.000, +120.000, +376.000
1687603140, +3.48, +27.811,  -0.03448, +1308.000, +113.000, +376.000
1687603740, +3.48, +27.828,  +0.00763, +1142.000, +60.000, +480.000
1687604340, +3.48, +27.696,  +0.03921, +1297.000, +120.000, +376.000
1687604940, +3.48, +27.532,  -0.01869, +1153.000, +64.000, +487.000
1687605540, +3.48, +27.400,  -0.05553, +1190.000, +78.000, +492.000
1687606140, +3.48, +27.268,  +0.03132, +1190.000, +76.000, +492.000
1687606740, +3.48, +27.235,  +0.02342, +1200.000, +80.000, +488.000
1687607340, +3.48, +27.227,  -0.07395, +1198.000, +80.000, +492.000
1687607940, +3.48, +27.490,  -0.03711, +1308.000, +112.000, +376.000
1687608540, +3.48, +27.548,  -0.02395, +1142.000, +64.000, +483.000
1687609140, +3.48, +27.737,  -0.08185, +1142.000, +60.000, +480.000
1687609740, +3.48, +27.779,  -0.03185, +1303.000, +103.000, +353.000
1687610340, +3.48, +27.655,  -0.03448, +1145.000, +64.000, +482.000
1687610940, +3.48, +27.606,  -0.06606, +1144.000, +60.000, +480.000
1687611540, +3.48, +27.441,  +0.03921, +1208.000, +84.000, +486.000
1687612140, +3.48, +27.359,  -0.00553, +1164.000, +70.000, +488.000
1687612740, +3.48, +27.400,  +0.02342, +1198.000, +78.000, +488.000
1687613340, +3.48, +27.359,  -0.03185, +1216.000, +84.000, +484.000
1687613940, +3.48, +27.375,  -0.00816, +1167.000, +70.000, +492.000
1687614540, +3.48, +27.663,  +0.04185, +1139.000, +63.000, +476.000
1687615140, +3.48, +27.540,  +0.01816, +1174.000, +71.000, +492.000
1687615740, +3.48, +27.441,  -0.10290, +1183.000, +76.000, +494.000
1687616340, +3.48, +27.704,  -0.00553, +1267.000, +112.000, +422.000
1687616940, +3.48, +28.017,  -0.01869, +1311.000, +112.000, +376.000
1687617540, +3.48, +28.042,  -0.00553, +1295.000, +120.000, +384.000
1687618140, +3.48, +28.009,  -0.05290, +1304.000, +112.000, +376.000
1687618740, +3.48, +27.959,  +0.04974, +1315.000, +111.000, +360.000
1687619340, +3.48, +27.787,  -0.01869, +1260.000, +104.000, +440.000
1687619940, +3.48, +27.885,  +0.01026, +1254.000, +104.000, +448.000
1687620540, +3.48, +28.156,  -0.01342, +1216.000, +88.000, +480.000
1687621140, +3.48, +28.345,  -0.00816, +1284.000, +116.000, +400.000
1687621740, +3.48, +28.460,  -0.03448, +1248.000, +100.000, +454.000
1687622340, +3.48, +28.640,  -0.00816, +1187.000, +76.000, +492.000
1687622940, +3.48, +28.640,  +0.02079, +1203.000, +83.000, +488.000
1687623540, +3.48, +28.517,  -0.04764, +1219.000, +88.000, +481.000
1687624140, +3.48, +28.427,  -0.03448, +1256.000, +108.000, +448.000
1687624740, +3.48, +28.378,  -0.06080, +1240.000, +96.000, +465.000
1687625340, +3.48, +28.353,  -0.01079, +1232.000, +96.000, +472.000
1687625940, +3.48, +28.320,  +0.03658, +1251.000, +104.000, +444.000
