7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1676464740, +3.51, +28.452,  +0.09185, +1223.000, +89.000, +444.000
1676465340, +3.51, +28.492,  -0.01079, +1233.000, +92.000, +438.000
1676465940, +3.51, +28.566,  +0.04448, +1241.000, +99.000, +424.000
1676466540, +3.51, +28.542,  +0.01290, +1233.000, +96.000, +432.000
1676467140, +3.51, +28.427,  +0.01816, +1228.000, +92.000, +440.000
1676467740, +3.51, +28.435,  -0.03974, +1232.000, +96.000, +435.000
1676468340, +3.51, +28.419,  +0.03132, +1225.000, +92.000, +440.000
1676468940, +3.51, +28.419,  +0.06290, +1240.000, +98.000, +424.000
1676469540, +3.51, +28.484,  +0.04711, +1233.000, +96.000, +433.000
1676470140, +3.51, +28.542,  +0.04711, +1238.000, +96.000, +432.000
1676470740, +3.51, +28.640,  +0.03658, +1161.000, +68.000, +456.000
1676471340, +3.51, +28.599,  -0.01869, +1208.000, +82.000, +452.000
1676471940, +3.51, +28.460,  +0.09448, +1228.000, +92.000, +440.000
1676472540, +3.51, +28.427,  +0.04974, +1243.000, +99.000, +424.000
1676473140, +3.51, +28.435,  +0.02606, +1235.000, +96.000, +432.000
1676473740, +3.51, +28.402,  +0.02342, +1241.000, +99.000, +423.000
1676474340, +3.51, +28.074,  -0.04500, +1276.000, +118.000, +368.000
1676474940, +3.51, +27.885,  +0.11027, +1304.000, +107.000, +335.000
1676475540, +3.51, +27.787,  -0.05027, +1139.000, +64.000, +448.000
1676476140, +3.51, +27.737,  +0.03658, +1139.000, +64.000, +448.000
1676476740, +3.51, +27.713,  +0.02079, +1310.000, +108.000, +334.000
1676477340, +3.51, +27.729,  +0.02606, +1142.000, +64.000, +444.000
1676477940, +3.51, +27.861,  +0.07869, +1295.000, +112.000, +344.000
1676478540, +3.51, +27.959,  +0.06027, +1259.000, +110.000, +400.000
