7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684555740, +3.49, +28.574,  +0.49715, +1155.000, +64.000, +472.000
1684556340, +3.49, +28.770,  +0.51031, +1292.000, +103.000, +327.000
1684556940, +3.49, +28.860,  +0.30503, +1296.000, +124.000, +369.000
1684557540, +3.49, +28.844,  +0.21028, +1299.000, +124.000, +360.000
1684558140, +3.49, +28.811,  +0.04448, +1304.000, +120.000, +352.000
1684558740, +3.49, +28.795,  +0.08396, +1279.000, +120.000, +398.000
1684559340, +3.49, +28.893,  +0.04185, +1294.000, +120.000, +368.000
1684559940, +3.49, +28.983,  +0.04185, +1312.000, +125.000, +352.000
1684560540, +3.49, +28.975,  +0.02869, +1288.000, +124.000, +372.000
1684561140, +3.49, +28.509,  +0.01290, +1195.000, +76.000, +476.000
1684561740, +3.49, +28.484,  +0.06816, +1281.000, +105.000, +319.000
1684562340, +3.49, +28.558,  +0.02869, +1139.000, +64.000, +470.000
1684562940, +3.49, +28.378,  -0.02132, +1177.000, +72.000, +480.000
1684563540, +3.49, +28.222,  -0.02658, +1192.000, +78.000, +480.000
1684564140, +3.49, +28.132,  -0.00026, +1263.000, +112.000, +416.000
1684564740, +3.49, +28.042,  +0.04711, +1260.000, +108.000, +423.000
1684565340, +3.49, +27.951,  -0.03974, +1243.000, +98.000, +448.000
1684565940, +3.49, +27.910,  +0.00237, +1263.000, +108.000, +423.000
1684566540, +3.49, +28.033,  +0.03395, +1273.000, +120.000, +398.000
1684567140, +3.49, +28.329,  -0.01079, +1196.000, +78.000, +476.000
1684567740, +3.49, +28.713,  +0.05501, +1247.000, +99.000, +440.000
1684568340, +3.49, +28.738,  +0.01816, +1212.000, +84.000, +470.000
1684568940, +3.49, +28.607,  -0.02921, +1308.000, +120.000, +355.000
1684569540, +3.49, +28.484,  +0.00500, +1136.000, +60.000, +460.000
1684570140, +3.49, +28.558,  +0.02342, +1295.000, +111.000, +319.000
1684570740, +3.49, +28.525,  +0.02079, +1172.000, +71.000, +480.000
1684571340, +3.49, +28.550,  -0.00026, +1140.000, +64.000, +468.000
1684571940, +3.49, +28.754,  +0.01553, +1136.000, +60.000, +464.000
