7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684990740, +3.48, +28.615,  -0.01079, +1144.000, +64.000, +463.000
1684991340, +3.48, +28.607,  +0.06027, +1132.000, +57.000, +448.000
1684991940, +3.49, +28.640,  -0.03711, +1235.000, +95.000, +303.000
1684992540, +3.49, +28.730,  -0.01079, +1139.000, +60.000, +464.000
1684993140, +3.48, +28.803,  -0.00026, +1318.000, +128.000, +323.000
1684993740, +3.49, +28.828,  -0.00290, +1134.000, +57.000, +455.000
1684994340, +3.49, +28.828,  -0.03185, +1300.000, +128.000, +348.000
1684994940, +3.49, +28.819,  +0.06027, +1287.000, +128.000, +368.000
1684995540, +3.49, +28.811,  +0.00763, +1304.000, +120.000, +316.000
1684996140, +3.49, +28.819,  +0.01026, +1305.000, +130.000, +342.000
1684996740, +3.49, +28.828,  -0.01605, +1304.000, +128.000, +344.000
1684997340, +3.49, +28.819,  +0.01026, +1300.000, +128.000, +348.000
1684997940, +3.49, +28.697,  +0.06290, +1291.000, +128.000, +368.000
1684998540, +3.48, +28.452,  -0.07132, +1291.000, +128.000, +368.000
1684999140, +3.49, +28.337,  -0.03448, +1299.000, +122.000, +319.000
1684999740, +3.49, +28.173,  +0.04974, +1252.000, +95.000, +313.000
1685000340, +3.49, +28.107,  -0.02132, +1271.000, +126.000, +301.000
1685000940, +3.49, +28.042,  +0.02342, +1248.000, +102.000, +432.000
1685001540, +3.49, +28.000,  -0.01605, +1187.000, +76.000, +467.000
1685002140, +3.49, +27.951,  -0.05290, +1251.000, +102.000, +422.000
1685002740, +3.49, +27.795,  +0.06290, +1311.000, +132.000, +340.000
1685003340, +3.49, +27.688,  +0.00763, +1304.000, +132.000, +344.000
1685003940, +3.49, +27.704,  -0.00026, +1271.000, +104.000, +302.000
1685004540, +3.49, +27.770,  +0.03921, +1161.000, +67.000, +468.000
1685005140, +3.49, +27.828,  -0.00816, +1313.000, +136.000, +336.000
1685005740, +3.48, +27.877,  +0.00500, +1279.000, +107.000, +307.000
1685006340, +3.48, +27.959,  -0.01342, +1159.000, +70.000, +464.000
1685006940, +3.48, +28.091,  -0.02132, +1159.000, +67.000, +464.000
1685007540, +3.48, +28.189,  +0.02079, +1151.000, +64.000, +464.000
1685008140, +3.48, +28.263,  -0.00553, +1129.000, +56.000, +454.000
1685008740, +3.48, +28.419,  +0.05501, +1246.000, +100.000, +302.000
1685009340, +3.49, +28.566,  +0.02606, +1267.000, +108.000, +303.000
1685009940, +3.49, +28.607,  -0.00290, +1311.000, +129.000, +338.000
1685010540, +3.48, +28.591,  -0.03711, +1222.000, +88.000, +455.000
1685011140, +3.48, +28.623,  -0.03974, +1244.000, +100.000, +432.000
1685011740, +3.48, +28.697,  +0.02079, +1292.000, +128.000, +360.000
1685012340, +3.49, +28.746,  -0.02132, +1214.000, +84.000, +460.000
1685012940, +3.49, +28.762,  +0.02079, +1174.000, +72.000, +472.000
1685013540, +3.49, +28.550,  +0.06290, +1246.000, +102.000, +432.000
1685014140, +3.48, +28.599,  +0.04711, +1192.000, +80.000, +467.000
1685014740, +3.49, +28.713,  -0.01079, +1236.000, +96.000, +440.000
1685015340, +3.49, +28.566,  +0.00237, +1191.000, +76.000, +470.000
1685015940, +3.48, +28.427,  +0.03395, +1172.000, +70.000, +467.000
1685016540, +3.49, +28.156,  -0.00026, +1184.000, +76.000, +468.000
1685017140, +3.49, +28.058,  -0.00553, +1192.000, +76.000, +470.000
1685017740, +3.49, +27.959,  +0.01816, +1286.000, +124.000, +376.000
1685018340, +3.48, +28.083,  +0.00763, +1309.000, +127.000, +313.000
1685018940, +3.48, +28.230,  +0.02079, +1151.000, +64.000, +462.000
1685019540, +3.48, +28.329,  -0.03448, +1318.000, +131.000, +319.000
1685020140, +3.48, +28.427,  +0.01026, +1310.000, +128.000, +338.000
1685020740, +3.48, +28.288,  +0.06027, +1260.000, +108.000, +416.000
1685021340, +3.48, +28.304,  +0.08922, +1144.000, +64.000, +463.000
1685021940, +3.48, +28.345,  +0.04185, +1224.000, +96.000, +451.000
1685022540, +3.49, +28.550,  +0.03658, +1233.000, +96.000, +440.000
1685023140, +3.48, +28.664,  +0.01553, +1148.000, +64.000, +464.000
1685023740, +3.49, +28.656,  +0.06553, +1311.000, +125.000, +319.000
1685024340, +3.49, +28.574,  +0.03395, +1300.000, +122.000, +319.000
1685024940, +3.48, +28.378,  -0.02658, +1305.000, +130.000, +344.000
1685025540, +3.48, +28.230,  +0.03921, +1305.000, +128.000, +344.000
1685026140, +3.48, +28.189,  +0.01026, +1275.000, +108.000, +304.000
1685026740, +3.48, +28.214,  +0.04185, +1150.000, +64.000, +464.000
1685027340, +3.48, +28.132,  -0.02132, +1132.000, +60.000, +448.000
1685027940, +3.48, +28.255,  +0.01026, +1230.000, +92.000, +448.000
1685028540, +3.48, +28.132,  -0.00553, +1180.000, +72.000, +467.000
1685029140, +3.48, +28.083,  +0.03395, +1143.000, +64.000, +463.000
1685029740, +3.48, +28.115,  +0.03658, +1168.000, +70.000, +472.000
1685030340, +3.48, +28.156,  -0.03974, +1207.000, +86.000, +464.000
1685030940, +3.48, +27.959,  -0.01869, +1191.000, +76.000, +465.000
1685031540, +3.48, +27.688,  +0.03658, +1137.000, +60.000, +462.000
1685032140, +3.48, +27.606,  -0.00026, +1288.000, +128.000, +368.000
1685032740, +3.49, +27.573,  -0.02658, +1319.000, +135.000, +331.000
1685033340, +3.48, +27.696,  +0.03395, +1160.000, +68.000, +465.000
1685033940, +3.48, +27.869,  -0.01869, +1174.000, +70.000, +465.000
