7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1688470740, +3.48, +27.449,  +0.04185, +1142.000, +64.000, +483.000
1688471340, +3.48, +27.779,  +0.02079, +1296.000, +116.000, +384.000
1688471940, +3.48, +28.000,  -0.02132, +1256.000, +102.000, +449.000
1688472540, +3.48, +28.099,  -0.10027, +1262.000, +108.000, +438.000
1688473140, +3.48, +28.271,  -0.03448, +1235.000, +96.000, +472.000
1688473740, +3.48, +28.378,  -0.00026, +1235.000, +96.000, +468.000
1688474340, +3.48, +28.443,  +0.01026, +1191.000, +76.000, +494.000
1688474940, +3.48, +28.320,  +0.02869, +1227.000, +92.000, +476.000
1688475540, +3.48, +28.337,  -0.07395, +1232.000, +92.000, +472.000
1688476140, +3.48, +28.427,  -0.04764, +1187.000, +76.000, +492.000
1688476740, +3.48, +28.320,  -0.02395, +1228.000, +88.000, +476.000
1688477340, +3.48, +28.247,  +0.01026, +1216.000, +86.000, +483.000
1688477940, +3.48, +28.378,  -0.07659, +1182.000, +72.000, +496.000
1688478540, +3.48, +28.591,  -0.05290, +1169.000, +67.000, +492.000
1688479140, +3.48, +28.623,  +0.03658, +1144.000, +64.000, +484.000
1688479740, +3.48, +28.394,  -0.04764, +1166.000, +67.000, +492.000
1688480340, +3.48, +28.288,  -0.04500, +1209.000, +84.000, +487.000
1688480940, +3.48, +28.492,  +0.04448, +1159.000, +67.000, +489.000
1688481540, +3.48, +28.648,  +0.04185, +1315.000, +107.000, +359.000
1688482140, +3.48, +28.533,  -0.03448, +1155.000, +64.000, +488.000
1688482740, +3.48, +28.492,  +0.07343, +1148.000, +64.000, +487.000
1688483340, +3.48, +28.623,  -0.10027, +1150.000, +64.000, +488.000
1688483940, +3.48, +28.713,  -0.03711, +1139.000, +62.000, +476.000
1688484540, +3.48, +28.730,  +0.05237, +1317.000, +113.000, +353.000
1688485140, +3.48, +28.754,  +0.14186, +1308.000, +112.000, +380.000
1688485740, +3.48, +28.754,  +0.09711, +1304.000, +112.000, +376.000
1688486340, +3.48, +28.762,  -0.00290, +1311.000, +120.000, +368.000
1688486940, +3.48, +28.762,  -0.08185, +1292.000, +115.000, +384.000
1688487540, +3.48, +28.762,  -0.04764, +1305.000, +112.000, +388.000
1688488140, +3.48, +28.762,  +0.03658, +1294.000, +116.000, +388.000
1688488740, +3.48, +28.770,  -0.05553, +1247.000, +99.000, +456.000
1688489340, +3.48, +28.762,  -0.07659, +1304.000, +112.000, +376.000
1688489940, +3.48, +28.770,  +0.00763, +1312.000, +115.000, +371.000
1688490540, +3.48, +28.754,  -0.10027, +1305.000, +112.000, +384.000
1688491140, +3.48, +28.754,  +0.06027, +1304.000, +112.000, +379.000
1688491740, +3.48, +28.762,  -0.13449, +1295.000, +116.000, +384.000
1688492340, +3.48, +28.762,  -0.04237, +1295.000, +120.000, +385.000
1688492940, +3.48, +28.762,  -0.07922, +1292.000, +120.000, +392.000
1688493540, +3.48, +28.762,  +0.02079, +1279.000, +116.000, +408.000
1688494140, +3.48, +28.754,  +0.17344, +1304.000, +112.000, +380.000
1688494740, +3.48, +28.770,  +0.20502, +1308.000, +113.000, +376.000
1688495340, +3.48, +28.762,  +0.37082, +1304.000, +114.000, +376.000
1688495940, +3.48, +28.762,  +0.61558, +1231.000, +92.000, +472.000
1688496540, +3.48, +28.762,  +0.77613, +1214.000, +88.000, +486.000
1688497140, +3.48, +28.770,  +0.34187, +1192.000, +78.000, +494.000
1688497740, +3.48, +28.779,  +0.96299, +1305.000, +112.000, +374.000
1688498340, +3.48, +28.779,  +0.76560, +1310.000, +115.000, +376.000
1688498940, +3.48, +28.779,  +0.82876, +1287.000, +120.000, +396.000
1688499540, +3.48, +28.787,  +1.15511, +1288.000, +116.000, +392.000
1688500140, +3.48, +28.787,  +1.85517, +1311.000, +120.000, +371.000
1688500740, +3.48, +28.787,  +1.79201, +1308.000, +112.000, +377.000
1688501340, +3.48, +28.787,  +3.11055, +1310.000, +118.000, +371.000
1688501940, +3.48, +28.787,  +2.81316, +1294.000, +107.000, +351.000
1688502540, +3.48, +28.779,  +3.38690, +1311.000, +115.000, +367.000
1688503140, +3.48, +28.779,  +3.58692, +1311.000, +114.000, +369.000
1688503740, +3.48, +28.779,  +4.23171, +1272.000, +112.000, +420.000
1688504340, +3.48, +28.779,  +3.03686, +1281.000, +120.000, +408.000
1688504940, +3.48, +28.787,  +2.79474, +1297.000, +118.000, +384.000
1688505540, +3.48, +28.787,  +5.98714, +1283.000, +115.000, +404.000
1688506140, +3.48, +28.779,  +2.90264, +1208.000, +80.000, +492.000
1688506740, +3.48, +28.770,  +2.39733, +1294.000, +120.000, +390.000
1688507340, +3.48, +28.754,  +2.22626, +1292.000, +120.000, +386.000
1688507940, +3.48, +28.762,  +2.98949, +1286.000, +120.000, +398.000
1688508540, +3.48, +28.754,  +2.38943, +1307.000, +112.000, +376.000
1688509140, +3.48, +28.762,  +0.81560, +1302.000, +120.000, +376.000
1688509740, +3.48, +28.762,  +2.23416, +1283.000, +120.000, +400.000
1688510340, +3.48, +28.713,  +3.07108, +1292.000, +120.000, +392.000
1688510940, +3.48, +28.689,  +1.45250, +1287.000, +120.000, +400.000
1688511540, +3.48, +28.672,  +2.58682, +1304.000, +112.000, +376.000
1688512140, +3.48, +28.721,  +6.65562, +1286.000, +118.000, +400.000
1688512740, +3.48, +28.754,  +3.63429, +1283.000, +120.000, +403.000
1688513340, +3.48, +28.762,  +1.60515, +1291.000, +118.000, +393.000
1688513940, +3.48, +28.296,  +2.87106, +1155.000, +66.000, +489.000
1688514540, +3.48, +28.288,  +2.44470, +1171.000, +72.000, +494.000
1688515140, +3.48, +28.492,  +2.13152, +1144.000, +64.000, +486.000
1688515740, +3.48, +28.607,  +2.13152, +1310.000, +105.000, +363.000
1688516340, +3.48, +28.689,  +1.94992, +1304.000, +112.000, +376.000
1688516940, +3.48, +28.713,  +2.08414, +1296.000, +116.000, +384.000
1688517540, +3.48, +28.730,  +2.08677, +1302.000, +112.000, +384.000
1688518140, +3.48, +28.738,  +1.54725, +1295.000, +120.000, +384.000
1688518740, +3.48, +28.746,  +1.76569, +1299.000, +120.000, +384.000
1688519340, +3.48, +28.754,  +1.02878, +1299.000, +115.000, +384.000
1688519940, +3.48, +28.754,  +0.71823, +1304.000, +112.000, +384.000
1688520540, +3.48, +28.762,  +0.69980, +1299.000, +118.000, +384.000
1688521140, +3.48, +28.762,  +1.43671, +1273.000, +115.000, +416.000
1688521740, +3.48, +28.762,  +1.03404, +1281.000, +116.000, +408.000
1688522340, +3.48, +28.762,  +1.10774, +1287.000, +120.000, +398.000
1688522940, +3.48, +28.762,  +1.43145, +1219.000, +88.000, +483.000
1688523540, +3.48, +28.754,  +0.87087, +1286.000, +120.000, +400.000
1688524140, +3.48, +28.770,  +0.86298, +1284.000, +116.000, +400.000
1688524740, +3.48, +28.762,  +0.57084, +1288.000, +103.000, +351.000
1688525340, +3.48, +28.762,  +1.09984, +1303.000, +113.000, +376.000
1688525940, +3.48, +28.762,  +0.90772, +1200.000, +78.000, +492.000
1688526540, +3.48, +28.779,  +1.14721, +1287.000, +118.000, +393.000
1688527140, +3.48, +28.779,  +1.01825, +1294.000, +120.000, +387.000
1688527740, +3.48, +28.787,  +1.05773, +1288.000, +120.000, +396.000
1688528340, +3.48, +28.795,  +0.75507, +1287.000, +118.000, +396.000
1688528940, +3.48, +28.795,  +0.77349, +1287.000, +120.000, +392.000
1688529540, +3.48, +28.787,  +0.82876, +1294.000, +120.000, +387.000
1688530140, +3.48, +28.795,  +0.52873, +1289.000, +120.000, +390.000
1688530740, +3.48, +28.795,  +0.54979, +1295.000, +120.000, +388.000
1688531340, +3.48, +28.787,  +0.33924, +1291.000, +120.000, +392.000
1688531940, +3.48, +28.787,  +0.23397, +1292.000, +120.000, +392.000
1688532540, +3.48, +28.787,  +0.17870, +1272.000, +115.000, +416.000
1688533140, +3.48, +28.787,  +0.07080, +1283.000, +118.000, +408.000
1688533740, +3.48, +28.787,  +0.03658, +1280.000, +116.000, +402.000
1688534340, +3.48, +28.779,  +0.03395, +1292.000, +120.000, +390.000
1688534940, +3.48, +28.770,  -0.04500, +1288.000, +116.000, +390.000
1688535540, +3.48, +28.779,  -0.03974, +1296.000, +113.000, +384.000
1688536140, +3.48, +28.787,  -0.08448, +1295.000, +115.000, +384.000
1688536740, +3.48, +28.779,  -0.07132, +1279.000, +116.000, +406.000
1688537340, +3.48, +28.779,  -0.00290, +1278.000, +116.000, +408.000
1688537940, +3.48, +28.779,  -0.02395, +1276.000, +115.000, +414.000
1688538540, +3.48, +28.779,  +0.02079, +1270.000, +112.000, +424.000
1688539140, +3.48, +28.779,  -0.00290, +1288.000, +120.000, +391.000
1688539740, +3.48, +28.770,  +0.06816, +1278.000, +115.000, +408.000
1688540340, +3.48, +28.770,  +0.00237, +1287.000, +116.000, +396.000
1688540940, +3.48, +28.762,  +0.00500, +1276.000, +116.000, +408.000
1688541540, +3.48, +28.762,  -0.00816, +1287.000, +116.000, +400.000
1688542140, +3.48, +28.754,  +0.02869, +1286.000, +116.000, +400.000
1688542740, +3.48, +28.762,  -0.02132, +1305.000, +112.000, +376.000
1688543340, +3.48, +28.746,  +0.05501, +1295.000, +116.000, +384.000
1688543940, +3.48, +28.730,  +0.00763, +1297.000, +116.000, +384.000
1688544540, +3.48, +28.730,  +0.02606, +1281.000, +120.000, +401.000
1688545140, +3.48, +28.713,  -0.08711, +1232.000, +92.000, +472.000
1688545740, +3.48, +28.697,  -0.04237, +1292.000, +120.000, +387.000
1688546340, +3.48, +28.353,  -0.06080, +1155.000, +64.000, +489.000
1688546940, +3.48, +28.099,  -0.10817, +1159.000, +64.000, +488.000
1688547540, +3.48, +27.984,  +0.01816, +1219.000, +88.000, +486.000
1688548140, +3.48, +27.943,  -0.12659, +1236.000, +96.000, +468.000
1688548740, +3.48, +28.009,  -0.09501, +1204.000, +80.000, +488.000
1688549340, +3.48, +27.770,  -0.09764, +1240.000, +97.000, +464.000
1688549940, +3.48, +27.482,  +0.00763, +1283.000, +116.000, +408.000
1688550540, +3.48, +27.350,  -0.08975, +1231.000, +92.000, +476.000
1688551140, +3.48, +27.721,  -0.05553, +1267.000, +112.000, +424.000
1688551740, +3.48, +28.107,  -0.04237, +1304.000, +112.000, +380.000
1688552340, +3.48, +28.115,  +0.00500, +1187.000, +76.000, +496.000
1688552940, +3.48, +28.206,  +0.00763, +1161.000, +65.000, +492.000
1688553540, +3.48, +28.296,  +0.01026, +1155.000, +64.000, +487.000
1688554140, +3.48, +27.688,  -0.03185, +1232.000, +96.000, +476.000
1688554740, +3.48, +27.268,  -0.01869, +1302.000, +112.000, +376.000
1688555340, +3.48, +27.152,  -0.07132, +1144.000, +60.000, +483.000
1688555940, +3.48, +27.053,  -0.00026, +1151.000, +64.000, +488.000
1688556540, +3.48, +26.913,  +0.01026, +1158.000, +64.000, +492.000
1688557140, +3.48, +26.615,  -0.05290, +1235.000, +96.000, +472.000
