7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1684729740, +3.48, +28.803,  +0.31292, +1319.000, +125.000, +337.000
1684730340, +3.48, +28.966,  +0.24976, +1317.000, +127.000, +344.000
1684730940, +3.48, +29.056,  +0.25502, +1307.000, +120.000, +352.000
1684731540, +3.48, +29.056,  +0.08922, +1262.000, +108.000, +422.000
1684732140, +3.48, +29.007,  +0.04185, +1255.000, +103.000, +428.000
1684732740, +3.49, +28.868,  +0.04974, +1299.000, +128.000, +368.000
1684733340, +3.49, +28.640,  -0.01869, +1313.000, +120.000, +352.000
1684733940, +3.49, +28.591,  -0.01869, +1318.000, +116.000, +334.000
1684734540, +3.49, +28.533,  -0.03185, +1299.000, +124.000, +361.000
1684735140, +3.48, +28.419,  +0.00500, +1145.000, +64.000, +472.000
1684735740, +3.49, +28.370,  -0.00026, +1315.000, +125.000, +344.000
1684736340, +3.49, +28.345,  -0.02921, +1144.000, +64.000, +470.000
1684736940, +3.49, +28.304,  +0.03921, +1251.000, +102.000, +440.000
1684737540, +3.48, +28.173,  +0.04448, +1164.000, +67.000, +476.000
1684738140, +3.49, +28.189,  -0.00026, +1198.000, +78.000, +476.000
1684738740, +3.49, +28.320,  +0.02606, +1208.000, +84.000, +472.000
1684739340, +3.49, +28.304,  +0.01026, +1184.000, +76.000, +480.000
1684739940, +3.49, +28.329,  -0.01342, +1303.000, +116.000, +325.000
1684740540, +3.49, +28.353,  +0.02606, +1292.000, +128.000, +368.000
1684741140, +3.48, +28.419,  +0.02606, +1310.000, +120.000, +352.000
1684741740, +3.49, +28.427,  -0.01869, +1136.000, +64.000, +462.000
1684742340, +3.48, +28.443,  +0.02606, +1139.000, +60.000, +467.000
1684742940, +3.49, +28.550,  +0.00500, +1286.000, +103.000, +327.000
1684743540, +3.49, +28.640,  +0.02869, +1287.000, +104.000, +327.000
1684744140, +3.49, +28.558,  -0.00816, +1140.000, +62.000, +465.000
1684744740, +3.49, +28.411,  +0.05764, +1288.000, +106.000, +319.000
1684745340, +3.49, +28.370,  -0.06869, +1287.000, +104.000, +324.000
1684745940, +3.49, +28.460,  -0.01079, +1148.000, +65.000, +472.000
1684746540, +3.49, +28.566,  +0.05501, +1299.000, +103.000, +327.000
1684747140, +3.49, +28.427,  +0.05764, +1279.000, +99.000, +319.000
1684747740, +3.49, +28.435,  +0.00500, +1272.000, +103.000, +327.000
1684748340, +3.49, +28.492,  +0.00763, +1304.000, +114.000, +327.000
1684748940, +3.49, +28.525,  +0.00500, +1228.000, +99.000, +319.000
1684749540, +3.49, +28.550,  +0.07606, +1281.000, +103.000, +319.000
1684750140, +3.49, +28.574,  +0.01026, +1292.000, +124.000, +371.000
1684750740, +3.49, +28.435,  -0.00290, +1139.000, +62.000, +462.000
1684751340, +3.49, +28.337,  -0.02921, +1144.000, +64.000, +472.000
1684751940, +3.49, +28.304,  +0.02079, +1248.000, +102.000, +440.000
1684752540, +3.49, +28.222,  +0.01816, +1136.000, +60.000, +464.000
1684753140, +3.49, +28.197,  -0.04237, +1190.000, +80.000, +476.000
1684753740, +3.49, +28.197,  -0.04764, +1198.000, +80.000, +476.000
1684754340, +3.49, +28.189,  +0.01553, +1148.000, +64.000, +472.000
1684754940, +3.49, +28.050,  -0.06606, +1251.000, +104.000, +436.000
1684755540, +3.49, +27.984,  +0.06816, +1265.000, +108.000, +416.000
1684756140, +3.49, +28.181,  -0.02132, +1264.000, +112.000, +416.000
1684756740, +3.49, +28.074,  +0.01026, +1292.000, +108.000, +327.000
1684757340, +3.49, +27.672,  -0.05027, +1264.000, +112.000, +420.000
1684757940, +3.49, +27.565,  -0.05553, +1294.000, +128.000, +368.000
1684758540, +3.49, +27.663,  +0.00500, +1326.000, +120.000, +336.000
1684759140, +3.49, +27.820,  -0.03185, +1288.000, +120.000, +376.000
1684759740, +3.49, +27.902,  +0.05237, +1292.000, +128.000, +372.000
1684760340, +3.49, +28.042,  -0.03974, +1294.000, +128.000, +368.000
1684760940, +3.48, +28.329,  -0.01079, +1286.000, +120.000, +384.000
1684761540, +3.49, +28.476,  +0.02869, +1278.000, +120.000, +396.000
1684762140, +3.49, +28.370,  -0.06606, +1260.000, +108.000, +428.000
1684762740, +3.49, +28.353,  +0.06290, +1200.000, +80.000, +476.000
1684763340, +3.48, +28.378,  -0.03711, +1168.000, +68.000, +476.000
1684763940, +3.49, +28.542,  +0.00500, +1139.000, +60.000, +466.000
1684764540, +3.49, +28.312,  +0.02869, +1161.000, +67.000, +473.000
1684765140, +3.49, +28.197,  -0.00290, +1212.000, +86.000, +470.000
1684765740, +3.48, +28.476,  -0.00026, +1272.000, +99.000, +319.000
1684766340, +3.49, +28.607,  +0.06816, +1212.000, +84.000, +472.000
1684766940, +3.49, +28.672,  +0.01816, +1209.000, +86.000, +470.000
1684767540, +3.49, +28.582,  -0.06343, +1235.000, +92.000, +455.000
1684768140, +3.48, +28.411,  +0.01553, +1283.000, +120.000, +390.000
1684768740, +3.48, +28.386,  -0.03185, +1264.000, +112.000, +419.000
1684769340, +3.48, +28.460,  -0.01869, +1272.000, +112.000, +404.000
1684769940, +3.49, +28.542,  +0.00237, +1255.000, +104.000, +432.000
1684770540, +3.49, +28.632,  -0.02658, +1255.000, +104.000, +428.000
1684771140, +3.49, +28.640,  +0.02606, +1214.000, +86.000, +467.000
