7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1679770740, +3.50, +28.279,  +0.89719, +1231.000, +96.000, +448.000
1679771340, +3.50, +28.411,  +1.71832, +1212.000, +88.000, +460.000
1679771940, +3.50, +28.582,  +2.56577, +1308.000, +111.000, +347.000
1679772540, +3.50, +28.460,  +1.87360, +1214.000, +88.000, +460.000
1679773140, +3.50, +28.148,  +1.27617, +1259.000, +112.000, +408.000
1679773740, +3.50, +28.009,  +1.68411, +1283.000, +120.000, +368.000
1679774340, +3.50, +28.148,  +6.58193, +1232.000, +96.000, +448.000
1679774940, +3.50, +28.402,  +6.56088, +1195.000, +80.000, +470.000
1679775540, +3.50, +28.574,  +7.47675, +1240.000, +99.000, +438.000
1679776140, +3.50, +28.632,  +9.56906, +1198.000, +80.000, +464.000
1679776740, +3.50, +28.672,  +9.35325, +1199.000, +80.000, +467.000
1679777340, +3.50, +28.574,  +9.45062, +1220.000, +92.000, +454.000
1679777940, +3.50, +28.435,  +9.63748, +1192.000, +80.000, +465.000
1679778540, +3.50, +28.484, +10.18753, +1185.000, +76.000, +472.000
1679779140, +3.50, +28.582, +10.90865, +1164.000, +70.000, +465.000
1679779740, +3.50, +28.591, +11.53503, +1167.000, +70.000, +470.000
1679780340, +3.50, +28.648, +11.87453, +1147.000, +67.000, +463.000
1679780940, +3.50, +28.542, +11.91138, +1169.000, +72.000, +467.000
1679781540, +3.50, +28.181, +12.34300, +1244.000, +100.000, +432.000
1679782140, +3.50, +27.951, +12.56144, +1279.000, +116.000, +372.000
1679782740, +3.50, +27.844, +13.03780, +1289.000, +120.000, +359.000
1679783340, +3.50, +27.820, +14.31687, +1235.000, +96.000, +440.000
1679783940, +3.50, +27.795, +10.40598, +1283.000, +120.000, +370.000
1679784540, +3.50, +27.795, +14.25107, +1281.000, +118.000, +376.000
1679785140, +3.50, +27.820,  +8.00049, +1216.000, +88.000, +456.000
1679785740, +3.50, +27.844,  +8.15576, +1284.000, +120.000, +366.000
1679786340, +3.50, +27.844, +14.73270, +1286.000, +120.000, +368.000
1679786940, +3.50, +27.844,  +7.93996, +1275.000, +118.000, +377.000
1679787540, +3.50, +27.836, +12.26668, +1292.000, +120.000, +364.000
1679788140, +3.50, +27.672, +16.61182, +1292.000, +120.000, +358.000
1679788740, +3.50, +27.540, +14.27476, +1140.000, +63.000, +454.000
1679789340, +3.50, +27.441, +15.01693, +1142.000, +64.000, +456.000
1679789940, +3.50, +27.367,  +8.86636, +1144.000, +64.000, +460.000
1679790540, +3.50, +27.490, +12.51407, +1299.000, +105.000, +335.000
1679791140, +3.50, +27.556,  +6.46350, +1296.000, +115.000, +335.000
1679791740, +3.50, +27.589, +13.98789, +1142.000, +62.000, +456.000
1679792340, +3.50, +27.548, +15.36960, +1304.000, +112.000, +356.000
1679792940, +3.50, +27.523,  +9.00584, +1283.000, +120.000, +368.000
1679793540, +3.50, +27.779, +10.14279, +1291.000, +120.000, +358.000
1679794140, +3.50, +27.770,  +8.14787, +1294.000, +120.000, +356.000
1679794740, +3.50, +27.581,  +3.74746, +1142.000, +64.000, +456.000
1679795340, +3.50, +27.540,  +4.48963, +1167.000, +68.000, +467.000
1679795940, +3.50, +27.548,  +7.26884, +1142.000, +64.000, +456.000
1679796540, +3.50, +27.548,  +8.74529, +1159.000, +67.000, +464.000
1679797140, +3.50, +27.532,  +6.91881, +1300.000, +107.000, +327.000
1679797740, +3.50, +27.532,  +6.58983, +1304.000, +113.000, +327.000
1679798340, +3.50, +27.532,  +5.95819, +1139.000, +64.000, +456.000
1679798940, +3.50, +27.482,  +5.90029, +1144.000, +64.000, +459.000
1679799540, +3.50, +27.359,  +4.58175, +1145.000, +66.000, +464.000
1679800140, +3.50, +27.334,  +3.65271, +1153.000, +65.000, +464.000
1679800740, +3.50, +27.359,  +4.71860, +1142.000, +64.000, +456.000
1679801340, +3.50, +27.350,  +5.07390, +1142.000, +64.000, +457.000
