7530-470610
OS REV: 1.05 Sensor Cal: 1611734400
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1681249740, +3.49, +27.918,  +7.88995, +1271.000, +108.000, +404.000
1681250340, +3.49, +27.968, +10.81391, +1310.000, +112.000, +350.000
1681250940, +3.49, +27.951, +11.68241, +1315.000, +118.000, +335.000
1681251540, +3.49, +27.877, +10.86128, +1311.000, +111.000, +325.000
1681252140, +3.49, +27.836, +10.49546, +1159.000, +64.000, +472.000
1681252740, +3.49, +27.828, +11.07709, +1167.000, +68.000, +472.000
1681253340, +3.49, +27.853, +11.60872, +1159.000, +64.000, +468.000
1681253940, +3.49, +27.861, +11.74294, +1150.000, +64.000, +467.000
1681254540, +3.49, +27.820, +12.10614, +1166.000, +67.000, +468.000
1681255140, +3.49, +27.770, +12.20614, +1230.000, +92.000, +448.000
1681255740, +3.49, +27.779, +12.36669, +1158.000, +66.000, +467.000
1681256340, +3.49, +27.844, +12.22194, +1142.000, +60.000, +456.000
1681256940, +3.49, +27.877, +13.12728, +1144.000, +60.000, +462.000
1681257540, +3.49, +27.894,  +2.19994, +1288.000, +107.000, +319.000
1681258140, +3.49, +27.910, +11.91138, +1320.000, +112.000, +336.000
1681258740, +3.49, +27.910, +12.46670, +1239.000, +103.000, +319.000
1681259340, +3.49, +27.943,  +3.64218, +1279.000, +107.000, +319.000
1681259940, +3.49, +27.894,  +5.70817, +1286.000, +103.000, +319.000
1681260540, +3.49, +27.877,  +9.81908, +1145.000, +64.000, +463.000
1681261140, +3.49, +27.877,  +8.10576, +1187.000, +72.000, +470.000
1681261740, +3.49, +27.869,  +8.05576, +1204.000, +80.000, +464.000
1681262340, +3.49, +27.861,  +7.60045, +1295.000, +124.000, +355.000
1681262940, +3.49, +27.861,  +7.13462, +1284.000, +120.000, +376.000
1681263540, +3.49, +27.861,  +6.23980, +1230.000, +92.000, +448.000
1681264140, +3.50, +27.836,  +5.77923, +1272.000, +112.000, +398.000
1681264740, +3.49, +27.680,  +5.40551, +1292.000, +124.000, +360.000
1681265340, +3.49, +27.597,  +5.01600, +1292.000, +136.000, +313.000
1681265940, +3.49, +27.556,  +4.68439, +1167.000, +70.000, +464.000
1681266540, +3.49, +27.622,  +4.50279, +1159.000, +64.000, +464.000
1681267140, +3.49, +27.713,  +4.01853, +1304.000, +124.000, +344.000
1681267740, +3.49, +27.779,  +3.98169, +1296.000, +128.000, +354.000
1681268340, +3.49, +27.795,  +3.36058, +1264.000, +112.000, +408.000
1681268940, +3.49, +27.836,  +1.49461, +1200.000, +78.000, +464.000
1681269540, +3.49, +27.910,  +0.84982, +1212.000, +83.000, +464.000
1681270140, +3.49, +27.902,  +0.94193, +1300.000, +120.000, +352.000
1681270740, +3.49, +27.943,  +1.23406, +1279.000, +120.000, +384.000
1681271340, +3.49, +28.296,  +2.41575, +1228.000, +88.000, +451.000
1681271940, +3.49, +28.860,  +0.97088, +1200.000, +80.000, +463.000
1681272540, +3.49, +28.591,  +0.72875, +1137.000, +62.000, +451.000
1681273140, +3.49, +28.370,  +0.77349, +1155.000, +64.000, +466.000
1681273740, +3.49, +28.099,  +0.60506, +1142.000, +60.000, +457.000
1681274340, +3.49, +27.984,  +0.43399, +1305.000, +118.000, +345.000
1681274940, +3.49, +27.902,  +0.44978, +1182.000, +76.000, +467.000
1681275540, +3.49, +27.836,  +0.31292, +1137.000, +60.000, +454.000
1681276140, +3.50, +27.655,  +0.17870, +1161.000, +68.000, +468.000
1681276740, +3.50, +27.606,  +0.09975, +1249.000, +99.000, +428.000
1681277340, +3.49, +27.688,  +0.01553, +1230.000, +92.000, +449.000
1681277940, +3.50, +27.787,  +0.16028, +1244.000, +96.000, +435.000
1681278540, +3.50, +28.173,  -0.00816, +1160.000, +68.000, +467.000
1681279140, +3.49, +28.427,  +0.02079, +1307.000, +112.000, +316.000
1681279740, +3.50, +28.542,  +0.09975, +1308.000, +110.000, +320.000
1681280340, +3.49, +28.648,  -0.01342, +1302.000, +120.000, +348.000
1681280940, +3.50, +28.689,  +0.07606, +1304.000, +120.000, +344.000
1681281540, +3.50, +28.738,  +0.03132, +1310.000, +116.000, +343.000
1681282140, +3.50, +28.754,  +0.05764, +1256.000, +102.000, +419.000
1681282740, +3.50, +28.730,  +0.07343, +1251.000, +102.000, +424.000
1681283340, +3.50, +28.615,  +0.05237, +1248.000, +102.000, +432.000
1681283940, +3.50, +28.648,  +0.04974, +1288.000, +120.000, +368.000
1681284540, +3.50, +28.599,  +0.08132, +1299.000, +120.000, +352.000
1681285140, +3.50, +28.542,  -0.00816, +1246.000, +100.000, +428.000
1681285740, +3.50, +28.754,  -0.03448, +1224.000, +88.000, +456.000
1681286340, +3.50, +28.926,  +0.03132, +1216.000, +88.000, +456.000
1681286940, +3.50, +28.999,  +0.05501, +1254.000, +102.000, +422.000
1681287540, +3.50, +29.089,  -0.00290, +1212.000, +83.000, +460.000
1681288140, +3.50, +29.040,  -0.00553, +1249.000, +102.000, +432.000
1681288740, +3.50, +29.105,  -0.02395, +1160.000, +64.000, +468.000
1681289340, +3.50, +29.162,  +0.01026, +1140.000, +60.000, +460.000
1681289940, +3.50, +29.243,  +0.03921, +1316.000, +116.000, +333.000
1681290540, +3.50, +29.349,  +0.06816, +1139.000, +56.000, +456.000
1681291140, +3.50, +29.382,  +0.03658, +1299.000, +110.000, +319.000
1681291740, +3.50, +29.235,  +0.09711, +1295.000, +105.000, +319.000
1681292340, +3.50, +29.251,  -0.02658, +1305.000, +112.000, +317.000
1681292940, +3.50, +29.398,  +0.03921, +1310.000, +115.000, +352.000
1681293540, +3.50, +29.487,  +0.03921, +1304.000, +111.000, +325.000
1681294140, +3.50, +29.341,  +0.00763, +1287.000, +111.000, +319.000
1681294740, +3.50, +28.991,  -0.00290, +1281.000, +120.000, +376.000
1681295340, +3.50, +28.844,  -0.01869, +1174.000, +70.000, +472.000
1681295940, +3.50, +28.885,  -0.01605, +1308.000, +115.000, +348.000
1681296540, +3.50, +28.811,  +0.00500, +1187.000, +72.000, +472.000
1681297140, +3.50, +28.697,  +0.06290, +1224.000, +88.000, +454.000
1681297740, +3.50, +28.681,  +0.04185, +1208.000, +80.000, +467.000
1681298340, +3.50, +28.705,  +0.01290, +1139.000, +60.000, +455.000
1681298940, +3.50, +28.697,  -0.00816, +1187.000, +76.000, +472.000
1681299540, +3.50, +28.640,  +0.05501, +1204.000, +80.000, +467.000
1681300140, +3.50, +28.361,  +0.06290, +1252.000, +102.000, +424.000
1681300740, +3.50, +28.206,  +0.05501, +1295.000, +120.000, +360.000
1681301340, +3.50, +28.066,  +0.05764, +1295.000, +120.000, +360.000
1681301940, +3.50, +27.968,  +0.06553, +1264.000, +108.000, +408.000
1681302540, +3.50, +27.885,  +0.04448, +1272.000, +112.000, +398.000
1681303140, +3.50, +27.820,  +0.04711, +1313.000, +112.000, +327.000
1681303740, +3.50, +27.811,  +0.05764, +1286.000, +103.000, +319.000
1681304340, +3.50, +27.803,  -0.00290, +1139.000, +62.000, +454.000
1681304940, +3.50, +27.935,  +0.05501, +1139.000, +62.000, +454.000
1681305540, +3.50, +28.074,  +0.05501, +1283.000, +107.000, +319.000
1681306140, +3.50, +28.000,  +0.03658, +1295.000, +102.000, +319.000
1681306740, +3.50, +27.836,  +0.01816, +1316.000, +116.000, +359.000
1681307340, +3.50, +27.704,  -0.01869, +1319.000, +115.000, +339.000
1681307940, +3.50, +27.548,  -0.00026, +1286.000, +120.000, +372.000
1681308540, +3.50, +27.548,  +0.02342, +1164.000, +67.000, +470.000
1681309140, +3.50, +27.573,  +0.02606, +1151.000, +64.000, +467.000
1681309740, +3.50, +27.614,  +0.04448, +1148.000, +64.000, +464.000
1681310340, +3.50, +27.639,  -0.01869, +1161.000, +64.000, +467.000
1681310940, +3.50, +27.639,  +0.07343, +1142.000, +60.000, +464.000
1681311540, +3.50, +27.663,  +0.01816, +1142.000, +60.000, +462.000
1681312140, +3.50, +27.713,  +0.01290, +1155.000, +64.000, +464.000
1681312740, +3.50, +27.877,  -0.02921, +1319.000, +115.000, +335.000
1681313340, +3.49, +28.271,  +0.04185, +1305.000, +114.000, +348.000
1681313940, +3.49, +27.968,  -0.00026, +1287.000, +107.000, +319.000
1681314540, +3.49, +27.795,  +0.00763, +1144.000, +64.000, +464.000
1681315140, +3.49, +27.729,  -0.02132, +1137.000, +60.000, +457.000
1681315740, +3.49, +27.729,  +0.00500, +1156.000, +64.000, +466.000
1681316340, +3.49, +27.713,  +0.00500, +1139.000, +64.000, +455.000
1681316940, +3.49, +27.721,  +0.02869, +1151.000, +64.000, +467.000
1681317540, +3.49, +27.737,  +0.02869, +1137.000, +62.000, +455.000
1681318140, +3.49, +27.696,  -0.01869, +1155.000, +65.000, +470.000
1681318740, +3.50, +27.696,  -0.01605, +1142.000, +64.000, +460.000
1681319340, +3.49, +28.050,  +0.00237, +1311.000, +112.000, +350.000
1681319940, +3.49, +28.230,  +0.04711, +1302.000, +120.000, +352.000
1681320540, +3.49, +28.066,  +0.08659, +1311.000, +116.000, +348.000
1681321140, +3.49, +28.197,  +0.32872, +1276.000, +112.000, +392.000
1681321740, +3.49, +28.411,  +0.43136, +1273.000, +112.000, +396.000
1681322340, +3.49, +28.263,  +0.62874, +1295.000, +120.000, +358.000
1681322940, +3.49, +28.468,  +0.93403, +1280.000, +116.000, +387.000
1681323540, +3.49, +28.648,  +1.33407, +1255.000, +104.000, +423.000
1681324140, +3.49, +28.828,  +1.73937, +1200.000, +78.000, +468.000
1681324740, +3.50, +28.860,  +2.22363, +1198.000, +78.000, +467.000
1681325340, +3.49, +28.885,  +2.26837, +1182.000, +72.000, +472.000
1681325940, +3.50, +29.105,  +3.05002, +1155.000, +64.000, +468.000
1681326540, +3.50, +29.398,  +3.31584, +1316.000, +112.000, +335.000
1681327140, +3.50, +29.536,  +2.81053, +1315.000, +120.000, +340.000
1681327740, +3.50, +29.414,  +3.87642, +1278.000, +115.000, +380.000
1681328340, +3.50, +29.178,  +4.23434, +1304.000, +115.000, +352.000
1681328940, +3.50, +28.656,  +4.36330, +1201.000, +80.000, +468.000
1681329540, +3.50, +28.320,  +4.38173, +1216.000, +83.000, +463.000
1681330140, +3.50, +28.484,  +4.06064, +1248.000, +97.000, +432.000
1681330740, +3.50, +28.746,  +5.40814, +1196.000, +76.000, +470.000
1681331340, +3.50, +28.934,  +5.58710, +1199.000, +76.000, +470.000
1681331940, +3.50, +29.048,  +6.12136, +1278.000, +115.000, +384.000
1681332540, +3.50, +29.268,  +6.84512, +1305.000, +116.000, +348.000
1681333140, +3.50, +29.447,  +8.38210, +1294.000, +118.000, +360.000
1681333740, +3.50, +29.520,  +9.34798, +1283.000, +120.000, +371.000
1681334340, +3.50, +29.414,  +9.99015, +1273.000, +112.000, +391.000
1681334940, +3.50, +29.349, +10.68232, +1299.000, +116.000, +352.000
1681335540, +3.50, +29.414, +12.10350, +1281.000, +118.000, +376.000
1681336140, +3.50, +29.544, +10.39808, +1276.000, +115.000, +388.000
